index	colours	verdict	solve_s	steps	adds	check	check_s
125	1,1,2,4,4,2	unsat	0	1	1	passed	0.084
126	1,1,2,4,4,3	unsat	0	1	1	passed	0.059
127	1,1,2,4,4,4	unsat	0	1	1	passed	0.053
128	1,1,3,1,1,1	unsat	0	1	1	passed	0.059
129	1,1,3,1,1,2	unsat	0	1	1	passed	0.082
130	1,1,3,1,1,3	unsat	0	1	1	passed	0.056
131	1,1,3,1,1,4	unsat	0	1	1	passed	0.059
132	1,1,3,1,2,1	unsat	0	1	1	passed	0.085
133	1,1,3,1,2,2	unsat	0	1	1	passed	0.062
134	1,1,3,1,2,3	unsat	0	1	1	passed	0.057
135	1,1,3,1,2,4	unsat	0	1	1	passed	0.086
136	1,1,3,1,3,1	unsat	0	1	1	passed	0.062
137	1,1,3,1,3,2	unsat	0	1	1	passed	0.057
138	1,1,3,1,3,3	unsat	0	1	1	passed	0.085
139	1,1,3,1,3,4	unsat	0	1	1	passed	0.059
140	1,1,3,1,4,1	unsat	0	1	1	passed	0.088
141	1,1,3,1,4,2	unsat	0	1	1	passed	0.089
142	1,1,3,1,4,3	unsat	0	1	1	passed	0.085
143	1,1,3,1,4,4	unsat	0	1	1	passed	0.058
144	1,1,3,2,1,1	unsat	0	1	1	passed	0.085
145	1,1,3,2,1,2	unsat	0	1	1	passed	0.053
146	1,1,3,2,1,3	unsat	0	1	1	passed	0.062
147	1,1,3,2,1,4	unsat	0	1	1	passed	0.061
148	1,1,3,2,2,1	unsat	0	1	1	passed	0.062
149	1,1,3,2,2,2	unsat	0	1	1	passed	0.060
150	1,1,3,2,2,3	unsat	0	1	1	passed	0.087
151	1,1,3,2,2,4	unsat	0	1	1	passed	0.086
152	1,1,3,2,3,1	unsat	0	1	1	passed	0.085
153	1,1,3,2,3,2	unsat	0	1	1	passed	0.086
154	1,1,3,2,3,3	unsat	0	1	1	passed	0.084
155	1,1,3,2,3,4	unsat	0	1	1	passed	0.057
156	1,1,3,2,4,1	unsat	0	1	1	passed	0.083
157	1,1,3,2,4,2	unsat	0	1	1	passed	0.085
158	1,1,3,2,4,3	unsat	0	1	1	passed	0.086
159	1,1,3,2,4,4	unsat	0	1	1	passed	0.083
160	1,1,3,3,1,1	unsat	0	1	1	passed	0.057
161	1,1,3,3,1,2	unsat	0	1	1	passed	0.064
162	1,1,3,3,1,3	unsat	0	1	1	passed	0.065
163	1,1,3,3,1,4	unsat	0	1	1	passed	0.054
164	1,1,3,3,2,1	unsat	0	1	1	passed	0.060
165	1,1,3,3,2,2	unsat	0	1	1	passed	0.082
166	1,1,3,3,2,3	unsat	0	1	1	passed	0.054
167	1,1,3,3,2,4	unsat	0	1	1	passed	0.062
168	1,1,3,3,3,1	unsat	0	1	1	passed	0.087
169	1,1,3,3,3,2	unsat	0	1	1	passed	0.086
170	1,1,3,3,3,3	unsat	0	1	1	passed	0.088
171	1,1,3,3,3,4	unsat	0	1	1	passed	0.086
172	1,1,3,3,4,1	unsat	0	1	1	passed	0.058
173	1,1,3,3,4,2	unsat	0	1	1	passed	0.088
174	1,1,3,3,4,3	unsat	0	1	1	passed	0.085
175	1,1,3,3,4,4	unsat	0	1	1	passed	0.060
176	1,1,3,4,1,1	unsat	0	1	1	passed	0.083
177	1,1,3,4,1,2	unsat	0	1	1	passed	0.063
178	1,1,3,4,1,3	unsat	0	1	1	passed	0.059
179	1,1,3,4,1,4	unsat	0	1	1	passed	0.081
180	1,1,3,4,2,1	unsat	0	1	1	passed	0.057
181	1,1,3,4,2,2	unsat	0	1	1	passed	0.056
182	1,1,3,4,2,3	unsat	0	1	1	passed	0.057
183	1,1,3,4,2,4	unsat	0	1	1	passed	0.052
184	1,1,3,4,3,1	unsat	0	1	1	passed	0.062
185	1,1,3,4,3,2	unsat	0	1	1	passed	0.083
186	1,1,3,4,3,3	unsat	0	1	1	passed	0.084
187	1,1,3,4,3,4	unsat	0	1	1	passed	0.063
188	1,1,3,4,4,1	unsat	0	1	1	passed	0.085
189	1,1,3,4,4,2	unsat	0	1	1	passed	0.060
190	1,1,3,4,4,3	unsat	0	1	1	passed	0.083
191	1,1,3,4,4,4	unsat	0	1	1	passed	0.086
192	1,1,4,1,1,1	unsat	0	1	1	passed	0.083
193	1,1,4,1,1,2	unsat	0	1	1	passed	0.054
194	1,1,4,1,1,3	unsat	0	1	1	passed	0.055
195	1,1,4,1,1,4	unsat	0	1	1	passed	0.056
196	1,1,4,1,2,1	unsat	0	1	1	passed	0.063
197	1,1,4,1,2,2	unsat	0	1	1	passed	0.084
198	1,1,4,1,2,3	unsat	0	1	1	passed	0.086
199	1,1,4,1,2,4	unsat	0	1	1	passed	0.061
200	1,1,4,1,3,1	unsat	0	1	1	passed	0.062
201	1,1,4,1,3,2	unsat	0	1	1	passed	0.085
202	1,1,4,1,3,3	unsat	0	1	1	passed	0.060
203	1,1,4,1,3,4	unsat	0	1	1	passed	0.083
204	1,1,4,1,4,1	unsat	0	1	1	passed	0.058
205	1,1,4,1,4,2	unsat	0	1	1	passed	0.084
206	1,1,4,1,4,3	unsat	0	1	1	passed	0.083
207	1,1,4,1,4,4	unsat	0	1	1	passed	0.055
208	1,1,4,2,1,1	unsat	0	1	1	passed	0.086
209	1,1,4,2,1,2	unsat	0	1	1	passed	0.061
210	1,1,4,2,1,3	unsat	0	1	1	passed	0.083
211	1,1,4,2,1,4	unsat	0	1	1	passed	0.054
212	1,1,4,2,2,1	unsat	0	1	1	passed	0.057
213	1,1,4,2,2,2	unsat	0	1	1	passed	0.083
214	1,1,4,2,2,3	unsat	0	1	1	passed	0.087
215	1,1,4,2,2,4	unsat	0	1	1	passed	0.058
216	1,1,4,2,3,1	unsat	0	1	1	passed	0.085
217	1,1,4,2,3,2	unsat	0	1	1	passed	0.065
218	1,1,4,2,3,3	unsat	0	1	1	passed	0.085
219	1,1,4,2,3,4	unsat	0	1	1	passed	0.059
220	1,1,4,2,4,1	unsat	0	1	1	passed	0.083
221	1,1,4,2,4,2	unsat	0	1	1	passed	0.059
222	1,1,4,2,4,3	unsat	0	1	1	passed	0.084
223	1,1,4,2,4,4	unsat	0	1	1	passed	0.087
224	1,1,4,3,1,1	unsat	0	1	1	passed	0.058
225	1,1,4,3,1,2	unsat	0	1	1	passed	0.057
226	1,1,4,3,1,3	unsat	0	1	1	passed	0.062
227	1,1,4,3,1,4	unsat	0	1	1	passed	0.051
228	1,1,4,3,2,1	unsat	0	1	1	passed	0.060
229	1,1,4,3,2,2	unsat	0	1	1	passed	0.064
230	1,1,4,3,2,3	unsat	0	1	1	passed	0.060
231	1,1,4,3,2,4	unsat	0	1	1	passed	0.064
232	1,1,4,3,3,1	unsat	0	1	1	passed	0.083
233	1,1,4,3,3,2	unsat	0	1	1	passed	0.084
234	1,1,4,3,3,3	unsat	0	1	1	passed	0.087
235	1,1,4,3,3,4	unsat	0	1	1	passed	0.087
236	1,1,4,3,4,1	unsat	0	1	1	passed	0.056
237	1,1,4,3,4,2	unsat	0	1	1	passed	0.086
238	1,1,4,3,4,3	unsat	0	1	1	passed	0.085
239	1,1,4,3,4,4	unsat	0	1	1	passed	0.084
240	1,1,4,4,1,1	unsat	0	1	1	passed	0.085
241	1,1,4,4,1,2	unsat	0	1	1	passed	0.059
242	1,1,4,4,1,3	unsat	0	1	1	passed	0.087
243	1,1,4,4,1,4	unsat	0	1	1	passed	0.082
244	1,1,4,4,2,1	unsat	0	1	1	passed	0.058
245	1,1,4,4,2,2	unsat	0	1	1	passed	0.064
246	1,1,4,4,2,3	unsat	0	1	1	passed	0.084
247	1,1,4,4,2,4	unsat	0	1	1	passed	0.082
248	1,1,4,4,3,1	unsat	0	1	1	passed	0.057
249	1,1,4,4,3,2	unsat	0	1	1	passed	0.059
250	1,1,4,4,3,3	unsat	0	1	1	passed	0.059
251	1,1,4,4,3,4	unsat	0	1	1	passed	0.063
252	1,1,4,4,4,1	unsat	0	1	1	passed	0.085
253	1,1,4,4,4,2	unsat	0	1	1	passed	0.087
254	1,1,4,4,4,3	unsat	0	1	1	passed	0.060
255	1,1,4,4,4,4	unsat	0	1	1	passed	0.057
256	1,2,1,1,1,1	unsat	0	1	1	passed	0.086
257	1,2,1,1,1,2	unsat	0	1	1	passed	0.083
258	1,2,1,1,1,3	unsat	0	1	1	passed	0.086
259	1,2,1,1,1,4	unsat	0	1	1	passed	0.061
260	1,2,1,1,2,1	unsat	0	1	1	passed	0.084
261	1,2,1,1,2,2	unsat	0	1	1	passed	0.054
262	1,2,1,1,2,3	unsat	0	1	1	passed	0.058
263	1,2,1,1,2,4	unsat	0	1	1	passed	0.063
264	1,2,1,1,3,1	unsat	0	209239	209239	passed	4.420
265	1,2,1,1,3,2	unsat	0	198368	198368	passed	8.591
266	1,2,1,1,3,3	unsat	0	145568	145568	passed	4.915
267	1,2,1,1,3,4	unsat	0	86252	86252	passed	2.618
268	1,2,1,1,4,1	unsat	0	336046	336046	passed	19.022
269	1,2,1,1,4,2	unsat	0	271554	271554	passed	7.911
270	1,2,1,1,4,3	unsat	0	51859	51859	passed	1.261
271	1,2,1,1,4,4	unsat	0	162980	162980	passed	6.301
272	1,2,1,2,1,1	unsat	0	1	1	passed	0.085
273	1,2,1,2,1,2	unsat	0	1	1	passed	0.082
274	1,2,1,2,1,3	unsat	0	1	1	passed	0.058
275	1,2,1,2,1,4	unsat	0	1	1	passed	0.059
276	1,2,1,2,2,1	unsat	0	1	1	passed	0.063
277	1,2,1,2,2,2	unsat	0	1	1	passed	0.083
278	1,2,1,2,2,3	unsat	0	1	1	passed	0.086
279	1,2,1,2,2,4	unsat	0	1	1	passed	0.086
280	1,2,1,2,3,1	unsat	0	109955	109955	passed	4.090
281	1,2,1,2,3,2	unsat	0	111612	111612	passed	3.218
282	1,2,1,2,3,3	unsat	0	94688	94688	passed	3.133
283	1,2,1,2,3,4	unsat	0	31024	31024	passed	0.479
284	1,2,1,2,4,1	unsat	0	234015	234015	passed	11.306
285	1,2,1,2,4,2	unsat	0	282843	282843	passed	14.655
286	1,2,1,2,4,3	unsat	0	47573	47573	passed	1.160
287	1,2,1,2,4,4	unsat	0	208651	208651	passed	9.071
288	1,2,1,3,1,1	unsat	0	1	1	passed	0.102
289	1,2,1,3,1,2	unsat	0	1	1	passed	0.059
290	1,2,1,3,1,3	unsat	0	1	1	passed	0.058
291	1,2,1,3,1,4	unsat	0	1	1	passed	0.054
292	1,2,1,3,2,1	unsat	0	1	1	passed	0.082
293	1,2,1,3,2,2	unsat	0	1	1	passed	0.051
294	1,2,1,3,2,3	unsat	0	1	1	passed	0.064
295	1,2,1,3,2,4	unsat	0	1	1	passed	0.050
296	1,2,1,3,3,1	unsat	0	52563	52563	passed	1.606
297	1,2,1,3,3,2	unsat	0	66074	66074	passed	1.774
298	1,2,1,3,3,3	unsat	0	111195	111195	passed	1.979
299	1,2,1,3,3,4	unsat	0	31941	31941	passed	0.436
300	1,2,1,3,4,1	unsat	0	27983	27983	passed	0.347
301	1,2,1,3,4,2	unsat	0	18122	18122	passed	0.414
302	1,2,1,3,4,3	unsat	0	22778	22778	passed	0.527
303	1,2,1,3,4,4	unsat	0	24012	24012	passed	0.339
304	1,2,1,4,1,1	unsat	0	1	1	passed	0.047
305	1,2,1,4,1,2	unsat	0	1	1	passed	0.068
306	1,2,1,4,1,3	unsat	0	1	1	passed	0.091
307	1,2,1,4,1,4	unsat	0	1	1	passed	0.041
308	1,2,1,4,2,1	unsat	0	1	1	passed	0.065
309	1,2,1,4,2,2	unsat	0	1	1	passed	0.107
310	1,2,1,4,2,3	unsat	0	1	1	passed	0.061
311	1,2,1,4,2,4	unsat	0	1	1	passed	0.058
312	1,2,1,4,3,1	unsat	0	18740	18740	passed	0.404
313	1,2,1,4,3,2	unsat	0	18410	18410	passed	0.252
314	1,2,1,4,3,3	unsat	0	19972	19972	passed	0.490
315	1,2,1,4,3,4	unsat	0	22510	22510	passed	0.514
316	1,2,1,4,4,1	unsat	0	64057	64057	passed	1.733
317	1,2,1,4,4,2	unsat	0	70556	70556	passed	1.962
318	1,2,1,4,4,3	unsat	0	32124	32124	passed	0.423
319	1,2,1,4,4,4	unsat	0	110190	110190	passed	3.640
320	1,2,2,1,1,1	unsat	0	252465	252465	passed	11.416
321	1,2,2,1,1,2	unsat	0	1	1	passed	0.034
322	1,2,2,1,1,3	unsat	0	164522	164522	passed	5.973
323	1,2,2,1,1,4	unsat	0	100253	100253	passed	2.497
324	1,2,2,1,2,1	unsat	0	1	1	passed	0.053
325	1,2,2,1,2,2	unsat	0	1	1	passed	0.053
326	1,2,2,1,2,3	unsat	0	1	1	passed	0.053
327	1,2,2,1,2,4	unsat	0	1	1	passed	0.046
328	1,2,2,1,3,1	unsat	0	94126	94126	passed	1.603
329	1,2,2,1,3,2	unsat	0	1	1	passed	0.050
330	1,2,2,1,3,3	unsat	0	72912	72912	passed	1.890
331	1,2,2,1,3,4	unsat	0	64373	64373	passed	1.717
332	1,2,2,1,4,1	unsat	0	103549	103549	passed	3.851
333	1,2,2,1,4,2	unsat	0	1	1	passed	0.034
334	1,2,2,1,4,3	unsat	0	65912	65912	passed	1.919
335	1,2,2,1,4,4	unsat	0	87033	87033	passed	2.385
336	1,2,2,2,1,1	unsat	0	222723	222723	passed	5.473
337	1,2,2,2,1,2	unsat	0	1	1	passed	0.056
338	1,2,2,2,1,3	unsat	0	102265	102265	passed	3.542
339	1,2,2,2,1,4	unsat	0	168162	168162	passed	6.852
340	1,2,2,2,2,1	unsat	0	1	1	passed	0.034
341	1,2,2,2,2,2	unsat	0	1	1	passed	0.034
342	1,2,2,2,2,3	unsat	0	1	1	passed	0.034
343	1,2,2,2,2,4	unsat	0	1	1	passed	0.034
344	1,2,2,2,3,1	unsat	0	102496	102496	passed	3.263
345	1,2,2,2,3,2	unsat	0	1	1	passed	0.058
346	1,2,2,2,3,3	unsat	0	85234	85234	passed	2.572
347	1,2,2,2,3,4	unsat	0	31686	31686	passed	0.787
348	1,2,2,2,4,1	unsat	0	138415	138415	passed	5.566
349	1,2,2,2,4,2	unsat	0	1	1	passed	0.049
350	1,2,2,2,4,3	unsat	0	125288	125288	passed	4.774
351	1,2,2,2,4,4	unsat	0	154360	154360	passed	5.477
352	1,2,2,3,1,1	unsat	0	100836	100836	passed	1.585
353	1,2,2,3,1,2	unsat	0	1	1	passed	0.042
354	1,2,2,3,1,3	unsat	0	42616	42616	passed	0.634
355	1,2,2,3,1,4	unsat	0	23558	23558	passed	0.601
356	1,2,2,3,2,1	unsat	0	1	1	passed	0.060
357	1,2,2,3,2,2	unsat	0	1	1	passed	0.062
358	1,2,2,3,2,3	unsat	0	1	1	passed	0.059
359	1,2,2,3,2,4	unsat	0	1	1	passed	0.058
360	1,2,2,3,3,1	unsat	0	48006	48006	passed	1.214
361	1,2,2,3,3,2	unsat	0	1	1	passed	0.057
362	1,2,2,3,3,3	unsat	0	65207	65207	passed	1.963
363	1,2,2,3,3,4	unsat	0	58589	58589	passed	0.889
364	1,2,2,3,4,1	unsat	0	35790	35790	passed	0.782
365	1,2,2,3,4,2	unsat	0	1	1	passed	0.049
366	1,2,2,3,4,3	unsat	0	18324	18324	passed	0.246
367	1,2,2,3,4,4	unsat	0	47254	47254	passed	1.226
368	1,2,2,4,1,1	unsat	0	173775	173775	passed	6.501
369	1,2,2,4,1,2	unsat	0	1	1	passed	0.045
370	1,2,2,4,1,3	unsat	0	36499	36499	passed	0.710
371	1,2,2,4,1,4	unsat	0	138208	138208	passed	2.793
372	1,2,2,4,2,1	unsat	0	1	1	passed	0.036
373	1,2,2,4,2,2	unsat	0	1	1	passed	0.036
374	1,2,2,4,2,3	unsat	0	1	1	passed	0.035
375	1,2,2,4,2,4	unsat	0	1	1	passed	0.050
376	1,2,2,4,3,1	unsat	0	59150	59150	passed	1.853
377	1,2,2,4,3,2	unsat	0	1	1	passed	0.050
378	1,2,2,4,3,3	unsat	0	19622	19622	passed	0.408
379	1,2,2,4,3,4	unsat	0	15136	15136	passed	0.363
380	1,2,2,4,4,1	unsat	0	41005	41005	passed	1.050
381	1,2,2,4,4,2	unsat	0	1	1	passed	0.057
382	1,2,2,4,4,3	unsat	0	26764	26764	passed	0.608
383	1,2,2,4,4,4	unsat	0	60158	60158	passed	1.853
384	1,2,3,1,1,1	unsat	0	156339	156339	passed	2.991
385	1,2,3,1,1,2	unsat	0	100034	100034	passed	3.395
386	1,2,3,1,1,3	unsat	0	127788	127788	passed	2.375
387	1,2,3,1,1,4	unsat	0	31362	31362	passed	0.845
388	1,2,3,1,2,1	unsat	0	1	1	passed	0.064
389	1,2,3,1,2,2	unsat	0	1	1	passed	0.064
390	1,2,3,1,2,3	unsat	0	1	1	passed	0.063
391	1,2,3,1,2,4	unsat	0	1	1	passed	0.060
392	1,2,3,1,3,1	unsat	0	221448	221448	passed	5.162
393	1,2,3,1,3,2	unsat	0	269598	269598	passed	13.740
394	1,2,3,1,3,3	unsat	0	205218	205218	passed	7.420
395	1,2,3,1,3,4	unsat	0	85959	85959	passed	2.159
396	1,2,3,1,4,1	unsat	0	37420	37420	passed	0.952
397	1,2,3,1,4,2	unsat	0	54296	54296	passed	1.379
398	1,2,3,1,4,3	unsat	0	28174	28174	passed	0.702
399	1,2,3,1,4,4	unsat	0	31677	31677	passed	0.711
400	1,2,3,2,1,1	unsat	0	47128	47128	passed	1.208
401	1,2,3,2,1,2	unsat	0	102233	102233	passed	3.169
402	1,2,3,2,1,3	unsat	0	80745	80745	passed	2.280
403	1,2,3,2,1,4	unsat	0	19072	19072	passed	0.473
404	1,2,3,2,2,1	unsat	0	1	1	passed	0.059
405	1,2,3,2,2,2	unsat	0	1	1	passed	0.059
406	1,2,3,2,2,3	unsat	0	1	1	passed	0.059
407	1,2,3,2,2,4	unsat	0	1	1	passed	0.058
408	1,2,3,2,3,1	unsat	0	101287	101287	passed	3.350
409	1,2,3,2,3,2	unsat	0	135036	135036	passed	4.742
410	1,2,3,2,3,3	unsat	0	217013	217013	passed	8.791
411	1,2,3,2,3,4	unsat	0	42931	42931	passed	1.016
412	1,2,3,2,4,1	unsat	0	22043	22043	passed	0.503
413	1,2,3,2,4,2	unsat	0	79618	79618	passed	2.011
414	1,2,3,2,4,3	unsat	0	22274	22274	passed	0.533
415	1,2,3,2,4,4	unsat	0	36419	36419	passed	0.846
416	1,2,3,3,1,1	unsat	0	43317	43317	passed	1.183
417	1,2,3,3,1,2	unsat	0	42121	42121	passed	1.007
418	1,2,3,3,1,3	unsat	0	102100	102100	passed	3.111
419	1,2,3,3,1,4	unsat	0	23330	23330	passed	0.542
420	1,2,3,3,2,1	unsat	0	1	1	passed	0.059
421	1,2,3,3,2,2	unsat	0	1	1	passed	0.060
422	1,2,3,3,2,3	unsat	0	1	1	passed	0.058
423	1,2,3,3,2,4	unsat	0	1	1	passed	0.057
424	1,2,3,3,3,1	unsat	0	52656	52656	passed	1.417
425	1,2,3,3,3,2	unsat	0	32508	32508	passed	0.751
426	1,2,3,3,3,3	unsat	0	100296	100296	passed	2.541
427	1,2,3,3,3,4	unsat	0	54118	54118	passed	1.395
428	1,2,3,3,4,1	unsat	0	26278	26278	passed	0.543
429	1,2,3,3,4,2	unsat	0	53706	53706	passed	1.417
430	1,2,3,3,4,3	unsat	0	30815	30815	passed	0.699
431	1,2,3,3,4,4	unsat	0	11665	11665	passed	0.280
432	1,2,3,4,1,1	unsat	0	15817	15817	passed	0.326
433	1,2,3,4,1,2	unsat	0	27164	27164	passed	0.555
434	1,2,3,4,1,3	unsat	0	23877	23877	passed	0.500
435	1,2,3,4,1,4	unsat	0	26981	26981	passed	0.562
436	1,2,3,4,2,1	unsat	0	1	1	passed	0.056
437	1,2,3,4,2,2	unsat	0	1	1	passed	0.057
438	1,2,3,4,2,3	unsat	0	1	1	passed	0.059
439	1,2,3,4,2,4	unsat	0	1	1	passed	0.053
440	1,2,3,4,3,1	unsat	0	32156	32156	passed	0.814
441	1,2,3,4,3,2	unsat	0	92315	92315	passed	2.476
