file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	0	24034	86256	unknown	0	24034	86344	unknown	0	24031	86556	unknown	0	24127	86548	unknown	0	24034	86476	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	unknown	0	24235	5283948	unknown	0	25229	5284620	unknown	0	24734	4483268	none	134	6001	7811924	none	134	5714	7812020	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	0	25134	873444	unknown	0	25129	873224	unknown	0	25127	873136	unknown	0	25229	873600	unknown	0	25129	873360	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	unsat	0	2615	70664	unsat	0	2713	70916	unsat	0	2714	70496	unsat	0	2613	70904	unsat	0	2714	70428	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/keymaera/water_tank-node23593.smt2	unsat	0	112	11060	unsat	0	112	11000	unsat	0	111	11532	unsat	0	112	11312	unsat	0	112	11408	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	sat	0	111	10544	sat	0	113	11112	sat	0	112	10820	sat	0	112	11112	sat	0	114	11176	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	0	113	10372	sat	0	112	10448	sat	0	111	10444	sat	0	111	10624	sat	0	112	10560	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	sat	0	112	9968	sat	0	113	9712	sat	0	111	9716	sat	0	111	9728	sat	0	112	9716	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	unsat	0	111	11188	unsat	0	111	11104	unsat	0	111	11664	unsat	0	111	10964	unsat	0	111	11512	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	unsat	0	111	11920	unsat	0	112	11304	unsat	0	111	11624	unsat	0	110	11212	unsat	0	112	11552	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	sat	0	113	10340	sat	0	111	10248	sat	0	111	10212	sat	0	112	10268	sat	0	112	10240	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	0	112	11744	sat	0	113	11248	sat	0	113	11796	sat	0	111	11196	sat	0	112	11672	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	sat	0	112	11864	sat	0	112	11508	sat	0	113	12084	sat	0	112	11480	sat	0	112	11424	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	unsat	0	112	11248	unsat	0	113	11004	unsat	0	113	11196	unsat	0	112	11072	unsat	0	111	11612	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	sat	0	112	11928	sat	0	112	11852	sat	0	112	11728	sat	0	112	11388	sat	0	111	11668	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/opt1217--57.smt2	unknown	0	24235	1026756	unknown	0	24237	1027024	unknown	0	24135	908680	none	134	6187	7655304	none	134	6090	7655056	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	unsat	0	112	12796	unsat	0	112	12396	unsat	0	113	12172	unsat	0	111	12220	unsat	0	112	12524	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-20.smt2	unknown	0	5716	100696	unknown	0	5515	100984	unknown	0	5416	100780	unknown	0	5418	100848	unknown	0	5616	101092	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-13.base.cvc.smt2	unknown	0	24037	56432	unknown	0	24028	56592	unknown	0	24132	51116	unknown	0	24134	56896	unknown	0	24133	51116	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-25.base.cvc.smt2	unknown	0	24133	154748	unknown	0	24037	154952	unknown	0	24133	141180	unknown	0	24131	155428	unknown	0	24131	141812	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-37.base.cvc.smt2	unknown	0	24136	313256	unknown	0	24129	313136	unknown	0	24134	271124	unknown	0	3316	6245696	unknown	0	3318	6245764	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	0	1314	17128	unsat	0	1315	17200	unsat	0	1315	17400	unsat	0	1313	17212	unsat	0	1313	16992	B	unsat
