file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance03415.smt2	sat	0	109	10788	na	na	na	na	sat	0	109	10812	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance03979.smt2	sat	0	109	11012	na	na	na	na	sat	0	110	11048	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance04543.smt2	sat	0	110	10984	na	na	na	na	sat	0	110	11128	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance05107.smt2	sat	0	109	10824	na	na	na	na	sat	0	109	11036	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance05671.smt2	sat	0	109	11120	na	na	na	na	sat	0	109	10760	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance06235.smt2	unsat	0	109	11372	na	na	na	na	unsat	0	109	11612	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance06799.smt2	unsat	0	110	10824	na	na	na	na	unsat	0	110	10684	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance07363.smt2	sat	0	109	11632	na	na	na	na	sat	0	109	11560	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance07927.smt2	sat	0	109	12416	na	na	na	na	sat	0	109	12620	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance08491.smt2	unsat	0	109	10520	na	na	na	na	unsat	0	109	10584	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance09055.smt2	sat	0	109	10968	na	na	na	na	sat	0	109	10704	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance09619.smt2	unsat	0	109	10440	na	na	na	na	unsat	0	109	10552	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance10183.smt2	sat	0	109	11004	na	na	na	na	sat	0	109	10872	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance10747.smt2	sat	0	109	11064	na	na	na	na	sat	0	108	11280	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance11311.smt2	sat	0	109	10956	na	na	na	na	sat	0	109	11172	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance11875.smt2	unsat	0	109	11660	na	na	na	na	unsat	0	109	11416	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance12439.smt2	unsat	0	209	10588	na	na	na	na	unsat	0	209	11032	na	na	na	na	na	na	na	na	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance13003.smt2	sat	0	110	11144	na	na	na	na	sat	0	109	11192	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance13567.smt2	sat	0	109	11044	na	na	na	na	sat	0	109	11200	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance14131.smt2	sat	0	110	12024	na	na	na	na	sat	0	109	11908	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance14695.smt2	unsat	0	110	10412	na	na	na	na	unsat	0	109	10608	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance15259.smt2	sat	0	109	11944	na	na	na	na	sat	0	110	12108	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance15823.smt2	sat	0	109	10916	na	na	na	na	sat	0	109	11020	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-woorpje-lu/track03/03_track_84.smt2	sat	0	5915	14060	na	na	na	na	sat	0	5916	14048	na	na	na	na	na	na	na	na	B	unknown
