file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.trex01_true-unreach-call.i.smt2	sat	0	113	14120	na	na	na	na	sat	0	112	13972	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_20.smt2	sat	0	2116	18708	na	na	na	na	sat	0	2118	18384	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	unsat	0	313	13828	na	na	na	na	unsat	0	313	13272	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	sat	0	8825	284560	na	na	na	na	sat	0	9022	284596	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	unknown	0	25042	445200	na	na	na	na	unknown	0	25042	445200	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	unsat	0	2415	169192	na	na	na	na	unsat	0	2315	169292	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	sat	0	4720	53004	na	na	na	na	sat	0	4418	52732	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	unknown	0	25044	413944	na	na	na	na	unknown	0	25037	414144	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	unsat	0	9525	16920	na	na	na	na	unsat	0	9025	16936	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	sat	0	5720	110532	na	na	na	na	sat	0	5819	110436	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	unknown	0	25042	879332	na	na	na	na	unknown	0	25141	879572	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	unsat	0	14129	19944	na	na	na	na	unsat	0	14231	20404	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	sat	0	2716	27752	na	na	na	na	sat	0	2717	28008	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	sat	0	2215	27120	na	na	na	na	sat	0	2317	27192	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	sat	0	3018	27684	na	na	na	na	sat	0	3118	28108	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	unsat	0	3819	14440	na	na	na	na	unsat	0	3920	14492	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	unsat	0	3619	15124	na	na	na	na	unsat	0	3517	15020	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	sat	0	4317	42952	na	na	na	na	sat	0	4519	42760	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	sat	0	5620	42172	na	na	na	na	sat	0	5620	42372	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	sat	0	6019	52384	na	na	na	na	sat	0	5319	52380	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	sat	0	10424	260684	na	na	na	na	sat	0	10627	260728	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	sat	0	16433	497204	na	na	na	na	sat	0	15533	497260	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	sat	0	8324	79176	na	na	na	na	sat	0	8825	79028	na	na	na	na	na	na	na	na	A	sat
