file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	none	134	20113	7743428	none	134	19556	7743140	none	134	18900	7558192	none	134	19723	7743496	none	134	19198	7243360	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate.smt2	none	134	10292	7741804	none	134	10903	7743948	none	134	10391	7741444	none	134	10292	7742100	none	134	9991	7489108	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	0	25334	6558252	unknown	0	25334	6558700	unknown	0	24132	6110428	none	134	5788	7785844	none	134	6443	7785700	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_7-phaseTemplate.smt2	unknown	0	25133	532408	unknown	0	25131	802132	unknown	0	25133	588012	unknown	0	25133	532212	unknown	0	25133	532308	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2	sat	0	111	27564	sat	0	111	27720	sat	0	111	27336	sat	0	110	27984	sat	0	110	27668	D	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	unsat	0	7518	56696	unsat	0	7219	57128	unsat	0	7017	53292	unsat	0	7318	57040	unsat	0	6917	53220	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	sat	0	111	11612	sat	0	110	11644	sat	0	109	12216	sat	0	110	12056	sat	0	111	11940	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0156.smt2	unsat	0	110	10744	unsat	0	113	11272	unsat	0	110	10840	unsat	0	110	10588	unsat	0	109	10896	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	sat	0	112	9884	sat	0	110	10012	sat	0	112	9860	sat	0	110	10276	sat	0	114	10440	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0011.smt2	sat	0	109	11032	sat	0	109	11004	sat	0	109	10988	sat	0	110	11328	sat	0	113	11040	D	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2	unsat	0	112	11952	unsat	0	111	11504	unsat	0	113	12136	unsat	0	113	11368	unsat	0	113	11696	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0050.smt2	sat	0	109	10688	sat	0	112	10364	sat	0	114	10296	sat	0	112	10556	sat	0	113	10748	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0014.smt2	sat	0	110	11896	sat	0	111	11616	sat	0	111	12072	sat	0	110	11524	sat	0	111	11616	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0037.smt2	sat	0	110	12280	sat	0	110	11664	sat	0	110	11892	sat	0	111	11724	sat	0	110	12080	C	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	unsat	0	110	11728	unsat	0	111	11476	unsat	0	111	11772	unsat	0	110	11468	unsat	0	111	11704	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	unsat	0	110	11400	unsat	0	111	11576	unsat	0	110	11436	unsat	0	110	11544	unsat	0	110	11740	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	sat	0	110	11904	sat	0	111	11816	sat	0	112	11904	sat	0	111	12160	sat	0	111	11764	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/vpm2-5.smt2	unknown	0	24135	288204	unknown	0	24137	288016	unknown	0	24133	245752	none	134	7097	7820656	none	134	6891	7820724	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-5.smt2	unsat	0	211	21872	unsat	0	211	21996	unsat	0	210	21740	unsat	0	212	21600	unsat	0	211	21620	C	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	unsat	0	110	23216	unsat	0	110	23140	unsat	0	110	23264	unsat	0	111	23624	unsat	0	110	23152	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-19.base.cvc.smt2	unknown	0	24036	98388	unknown	0	24135	98404	unknown	0	24034	87940	unknown	0	24133	98632	unknown	0	24034	87448	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-31.base.cvc.smt2	unknown	0	24132	226792	unknown	0	24134	227188	unknown	0	24135	196652	unknown	0	2414	4517332	unknown	0	2514	4517632	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-7.base.cvc.smt2	unknown	0	24037	29496	unknown	0	24036	29704	unknown	0	24135	28360	unknown	0	24034	29884	unknown	0	24032	28496	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/reint_to_least.base.smt2	unsat	0	211	26564	unsat	0	211	26460	unsat	0	211	26604	unsat	0	213	26904	unsat	0	212	26772	C	unsat
