file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/2019-Jiang/slog/slog_stranger_1930_sink.smt2	unsat	0	112	10400	na	na	na	na	unsat	0	110	10420	na	na	na	na	na	na	na	na	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/2019-Jiang/slog/slog_stranger_286_sink.smt2	unknown	0	413	36472	na	na	na	na	unknown	0	412	37332	na	na	na	na	na	na	na	na	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/2019-Jiang/slog/slog_stranger_5060_sink.smt2	unknown	0	25030	15036	na	na	na	na	unknown	0	25023	14876	na	na	na	na	na	na	na	na	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/2020-sygus-qgen/queries/query3474.smt2	unknown	0	114	7324	na	na	na	na	unknown	0	114	7728	na	na	na	na	na	na	na	na	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance00407.smt2	sat	0	113	10412	na	na	na	na	sat	0	113	10244	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance00971.smt2	sat	0	112	10960	na	na	na	na	sat	0	112	10780	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance01535.smt2	sat	0	113	10600	na	na	na	na	sat	0	113	10484	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance02099.smt2	sat	0	113	10748	na	na	na	na	sat	0	115	11048	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance02663.smt2	sat	0	115	10564	na	na	na	na	sat	0	114	10528	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance03227.smt2	sat	0	112	11156	na	na	na	na	sat	0	113	11232	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance03791.smt2	sat	0	114	11108	na	na	na	na	sat	0	112	11160	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance04355.smt2	sat	0	112	10516	na	na	na	na	sat	0	114	10636	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance04919.smt2	sat	0	112	10408	na	na	na	na	sat	0	112	10452	na	na	na	na	na	na	na	na	A	sat
