file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/Fundamental_Theorem_Algebra/z3.666186.smt2	unknown	13215	0	unknown	13324	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/Fundamental_Theorem_Algebra/z3.746161.smt2	unknown	24426	0	unknown	24428	0	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/Fundamental_Theorem_Algebra/z3.780741.smt2	unknown	24128	0	unknown	24130	0	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/Fundamental_Theorem_Algebra/z3.812524.smt2	unknown	15120	0	unknown	15318	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/Hoare/z3.649599.smt2	unknown	17721	0	unknown	19224	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.1052573.smt2	unknown	18824	0	unknown	20224	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.582591.smt2	unknown	24531	0	unknown	24329	0	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.623588.smt2	unknown	15421	0	unknown	15621	0	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.871673.smt2	unknown	5615	0	unknown	5716	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.875411.smt2	unsat	109	0	unsat	110	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/QEpres/z3.923606.smt2	unknown	3011	0	unknown	3213	0	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.591556.smt2	unknown	811	0	unknown	610	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.734302.smt2	unsat	111	0	unsat	111	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.785462.smt2	unknown	3012	0	unknown	3012	0	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.785503.smt2	unknown	711	0	unknown	711	0	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.832142.smt2	unknown	13919	0	unknown	14019	0	B	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.849409.smt2	unknown	13620	0	unknown	13721	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/sledgehammer/TwoSquares/z3.874107.smt2	unsat	110	0	unsat	109	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/specsharp-BoundedStack.5.BoundedStack.Push_System.Int32.smt2	unknown	16920	0	unknown	17126	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/specsharp-WindowsCard.38.RTE.MOpPUSH_System.Int32_System.Int32.smt2	unknown	16321	0	unknown	16225	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/specsharp-WindowsCard.43.RTE.MOpNOP.smt2	unknown	16222	0	unknown	15423	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-CommandLineOptions.ssc.14.Microsoft.Boogie.CommandLineOptions.Boogie.ContractConsistencyCheck.get_ToolName.smt2	unknown	110	0	unknown	111	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-CommandLineOptions.ssc.30.Microsoft.Boogie.CommandLineOptions.GetSourceDocument_System.Compiler.Method_notnull.smt2	unknown	110	0	unknown	110	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-DafnyAst.ssc.2.Microsoft.Dafny.Attributes.Argument.SpecSharp.CheckInvariant_System.Boolean.smt2	unknown	25034	0	unknown	25122	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-Microsoft.Boogie.FlowedValue.Type.28.Microsoft.Boogie.FlowedValue.Type.Boogie.ContractConsistencyCheck.get_IsAddrOf.smt2	unknown	25129	0	unsat	1711	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/test14-Microsoft.Boogie.FlowedValue.Type.40.Microsoft.Boogie.FlowedValue.Type.get_ElementType.smt2	unknown	25126	0	unknown	25129	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/textbook-CountQuantifier.dll.1.ArrayCount.Count_System.Int32.smt2	unknown	25126	0	unknown	25125	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/textbook-Stack.dll.14.Program..ctor.smt2	unknown	25030	0	unknown	25127	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/spec_sharp/textbook-Stack.dll.4.IntStack.Boogie.ContractConsistencyCheck.get_Capacity.smt2	unsat	2112	0	unsat	2112	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/CWindowsCard.c.16.OpCLR.smt2	unknown	15022	0	unknown	14919	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/CWindowsCard.c.26.MOpNEG.smt2	unknown	14825	0	unknown	14820	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/CWindowsCard.c.61.ExecuteInstruction.smt2	unknown	15824	0	unknown	15722	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/WindowsCard.c.51.strnlen.smt2	unsat	212	0	unsat	210	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/baby.2.48.handle_illegal.smt2	unknown	14924	0	unknown	14923	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/baby.38.update_spt.smt2	unknown	14520	0	unknown	14520	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/baby.56.reset_guest.smt2	unknown	13819	0	unknown	13822	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/havoc-bench_005.1.main.smt2	unknown	12919	0	unknown	12919	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/havoc-bench_sm_001.6.baz3.smt2	unknown	25130	0	unknown	25129	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-baby.c.1.12.update_spt.smt2	unknown	16421	0	unknown	17526	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-baby.c.52.GPR_eq.smt2	unsat	110	0	unsat	111	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-memvirt.c.1.phys_mem_read.smt2	unknown	13725	0	unknown	13720	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-sim.c.1.10.untranslated_read_sim.smt2	unknown	17425	0	unknown	17425	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-sim.c.1.2.untranslated_read_sim.smt2	unknown	17621	0	unknown	17723	0	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-sim.c.2.102.translated_write_sim.smt2	unknown	17620	0	unknown	17623	0	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UFNIA/vcc-havoc/verisoft-sim.c.2.92.translated_write_sim.smt2	unsat	109	0	unsat	109	0	A	unsat
