sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	decline_names	host	core	load
nia-groebner-gate-unbounded	shipped	QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p420_safety_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	21	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	10915	4\p0\p20\p1\p0\p0\p4022\p6696\p0\p139\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 480 cross-products project to 8449 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=6620, cnf_vars=17960, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=420, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\pbackend\pbackend\p\pother\pother\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	1,9	1.44
nia-groebner-gate-unbounded	shipped	QF_NIA/20170427-VeryMax/ITS/From_T2__firewire.t2__terminationS_13_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	23	fd:parse:probe\pprobe:probe\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pcas-ideal-refuter:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	11112	8\p1\p0\p46\p2\p1\p0\p4048\p6730\p8\p0\p230\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-int-units=incomplete\pdl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pcas-ideal-refuter=incomplete\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	normalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\p\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 837 cross-products project to 14758 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=11684, cnf_vars=31156, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=80, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pnonlinear system exceeds the deterministic generator/atom/inequality ceilings\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\p\pbackend\pbackend\p\pother\pother\p\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	3,11	1.44
nia-groebner-gate-unbounded	gateunbounded	QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p420_safety_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	21	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	10913	3\p0\p21\p1\p0\p0\p4023\p6693\p0\p139\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 480 cross-products project to 8449 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=6620, cnf_vars=17960, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=420, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 130191180 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\pbackend\pbackend\p\pother\pother\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	1,9	1.53
nia-groebner-gate-unbounded	gateunbounded	QF_NIA/20170427-VeryMax/ITS/From_T2__firewire.t2__terminationS_13_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	23	fd:parse:probe\pprobe:probe\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pcas-ideal-refuter:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	11112	7\p2\p0\p43\p2\p1\p0\p4046\p6731\p8\p0\p204\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-int-units=incomplete\pdl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pcas-ideal-refuter=incomplete\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	normalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\p\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 837 cross-products project to 14758 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=11684, cnf_vars=31156, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=80, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pcofactor-tracked Gröbner reduction hit the basis-size ceiling\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 283166604 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\p\pbackend\pbackend\p\pother\pother\p\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	3,11	1.57
nia-groebner-gate-unbounded	gateunbounded	QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p29879_safety_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	21	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	10911	2\p0\p14\p0\p0\p0\p4024\p6702\p0\p100\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 447 cross-products project to 7883 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=6180, cnf_vars=16863, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=390, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\pbackend\pbackend\p\pother\pother\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	3,11	1.63
nia-groebner-gate-unbounded	shipped	QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p29879_safety_0.smt2	3c3ba0eb2	Int	unknown	0	none	nia-linearize	21	fd:parse:probe\pprobe:probe\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	10914	2\p0\p15\p0\p0\p0\p4024\p6703\p0\p104\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 447 cross-products project to 7883 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=6180, cnf_vars=16863, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=390, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: estimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\p\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)\pestimated 119804652 CNF clauses before lowering exceeds budget 64000000 (oversized encoding refused gracefully)	\pbackend\pbackend\p\pother\pother\p\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	3,11	1.69
nia-groebner-gate-unbounded	gateunbounded	QF_NIA/20170427-VeryMax/ITS/From_T2__streamserver.bug.t2__terminationS_1_0.smt2	3c3ba0eb2	Int	unknown	0	none	int-blast-ladder	22	fd:parse:probe\pprobe:probe\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pnia-square:declined\pint-real-relax:declined\pnia-linearize:declined\pnia-bounded-blast:declined\pcas-ideal-refuter:declined\pint-blast-ladder:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24326	4\p0\p0\p28\p1\p0\p0\p4021\p6698\p3\p1\p13478\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-int-units=incomplete\pdl-online=not-applicable\plia-simplex=unsupported\plia-dpll=unsupported\pnia-square=not-applicable\pint-real-relax=budget\pnia-linearize=budget\pnia-bounded-blast=not-applicable\pcas-ideal-refuter=incomplete\pint-blast-ladder=budget\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	normalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\p\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy arithmetic: unsupported arithmetic atom: QF_LIA: nonlinear integer multiplication\p\pnonlinear abstraction: 460 cross-products project to 8336 linear-real atoms, past the consuming engine's capacity of 1024 (this needs a nlsat/CAD engine)\plazy linear arithmetic exhausted the configured timeout after 52 rounds this solve (solve_calls=1, total_rounds=52, atoms=4867, bound_lemmas=36, blocking_lemmas=115, core_len_last=2, core_len_min=2, core_len_max=7, core_len_avg=2.9, core_src_bound=66, core_src_diff=0, core_src_affine=0, core_src_lp=49, core_src_minimized=0, core_src_large=0, core_large_literals=0, support_attempts=52, support_unavailable=0, support_conflict_batches=52, support_model_attempts=0, support_replay_failures=0, full_fallbacks=0, min_oracle_calls=0, min_oracle_budget_left=32768, min_declined_cores=0)\p\pcofactor-tracked Gröbner reduction hit the basis-size ceiling\pinteger bit-blast width ladder: wall-clock timeout reached\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] integer bit-blast width ladder: wall-clock timeout reached	\p\pbackend\pbackend\p\pother\pother\p\p\pother\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server7	1,9	1.63
