sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	decline_names	host	core	load
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify/thruster_inuse_0001.fof.smt2	db31113fa	not-dispatched	unknown	0	none	q:egraph	22	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	2408	0\p0\p0\p11\p0\p0\p0\p0\p724\p935\p0\p639\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\p\p\p\pquantifier over non-enumerable domain Int\p\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pe-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\p\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route\pnon-bit-vector array sorts are represented in IR, but this shape is outside the current Bool/Int lazy array route	\p\p\p\p\pbackend\p\p\p\p\p\p\p\p\p\p\p\p\p\p\p	server5	1,9	4.08
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0216.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	307	0\p0\p0\p11\p0\p0\p0\p0\p237	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.08
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0206.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	909	0\p0\p0\p13\p0\p0\p0\p0\p834	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.08
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1413.fof.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	q:bool-skeleton	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	107	0\p0\p0	no	q:ground-subset=not-applicable			server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0624.fof.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	fd:parse	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	107	0\p0\p0	no	q:ground-subset=not-applicable			server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1565.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	407	0\p0\p0\p12\p0\p0\p0\p0\p324	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2772.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	408	0\p0\p0\p13\p0\p0\p0\p0\p326	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0543.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	206	0\p0\p0\p11\p0\p0\p0\p0\p176	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0563.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	308	0\p0\p0\p12\p0\p0\p0\p0\p216	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.07
t1-AUFLIRA-db31113fa	main	AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1770.fof.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:mbqi-quick	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	307	0\p0\p0\p11\p0\p0\p0\p0\p220	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	4.07
