sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	host	core	load
partial9-p3-20260915	main	UFNIA/2019-Zohar-ic/full/int_check_bvsgt_bvadd_ltr_inv_r.smt2	cb460e737	Int\pFunction	unknown	0	none	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined	25035	0\p0\p204\p0\p0\p0\p1488	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	server6	5,13	1.30
partial9-p3-20260915	main	UFNIA/2019-Zohar-ic/full/int_check_bvslt_bvurem1_ltr_no_inv.smt2	cb460e737	Int\pFunction	unknown	0	none	q:egraph	18	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24232	0\p0\p153\p202\p0\p0\p1487\p22352\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation stopped after 85 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation did not refute within the round budget\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching	server6	5,13	2.00
partial9-p3-20260915	main	UFNIA/lahiri-cav09-storm-queries/mqueue_example_2_2_2_4.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:ground-subset	6	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined	25133	330\p2584\p2451\p2457\p0\p62	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain (Uninterpreted 2)\p	server6	5,13	2.35
partial9-p3-20260915	main	UFNIA/lahiri-cav09-storm-queries/mqueue_example_cegar_2_3_10.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:forall-exists-witness	6	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined	25134	480\p2594\p2500\p2992\p0\p87	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain (Uninterpreted 2)\p	server6	5,13	2.91
partial9-p3-20260915	main	UFNIA/sledgehammer/Hoare/z3.850818.smt2	cb460e737	Function\pUninterpretedSort	unknown	0	none	q:egraph	19	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24734	20\p0\p0\p145\p0\p0\p1\p1528\p22882\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\pterm #10199 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation admitted nothing further after 5 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching	server6	5,13	2.94
partial9-p3-20260915	main	UFNIA/spec_sharp/test14-DafnyAst.ssc.30.Microsoft.Dafny.ClassType.Boogie.ContractConsistencyCheck.ToString.smt2	cb460e737		unknown	0	none	q:bool-skeleton	6	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined	25034	82\p0\p2594\p815\p0\p97	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server6	5,13	2.96
partial9-p3-20260915	main	UFNIA/spec_sharp/test14-DafnyAst.ssc.91.Microsoft.Dafny.VarDecl..ctor_Microsoft.Dafny.Token_notnull_System.String_notnull_Microsoft.Dafny.Ty.smt2	cb460e737		unknown	0	none	q:bool-skeleton	6	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined	25134	84\p0\p2604\p810\p0\p93	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server6	5,13	2.98
partial9-p3-20260915	main	UFNIA/vcc-havoc/havoc-bench_036.1.AddElement.smt2	cb460e737	Int\pFunction	unknown	0	none	q:bool-skeleton	6	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined	25034	4\p0\p816\p21\p0\p2	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server6	5,13	2.99
partial9-p3-20260915	main	UFNIA/vcc-havoc/havoc-bench_sum.1.bar.smt2	cb460e737	Int\pFunction	unknown	0	none	q:mbqi-quick	8	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined	25135	2\p0\p109\p10\p0\p1\p1679\p64	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated	server6	5,13	3.23
