sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	decline_names	host	core	load
t1-UFLIA-db31113fa	main	UFLIA/boogie/FormulaTerm_plus-noinfer_2.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	q:bool-skeleton	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	106	0\p0\p0	no	q:ground-subset=not-applicable			server5	1,9	2.08
t1-UFLIA-db31113fa	main	UFLIA/boogie/loopinv1_LoopInv1.Test1a_F_notnull-infer_eh.smt2	db31113fa	not-dispatched	unknown	0	none	q:eq-partition	21	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24729	4\p501\p2697\p11566\p0\p0\p1\p7\p834\p9063\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=budget\pq:timeout=budget\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder	\p\p\p\p\pbackend\p\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	1,9	2.08
t1-UFLIA-db31113fa	main	UFLIA/simplify/javafe.ast.GenericBlockStmt.168.smt2	db31113fa	not-dispatched	unsat	0	q:mbqi-quick	q:eq-partition	9	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	206	1\p2\p3\p153\p0\p0\p0\p0\p21	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\p\p\pquantifier over non-enumerable domain Int\p	\p\p\p\p\pbackend\p	server5	1,9	1.75
t1-UFLIA-db31113fa	main	UFLIA/simplify/javafe.util.ErrorSet.781.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	q:bool-skeleton	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	208	1\p8\p92	no	q:ground-subset=not-applicable			server5	1,9	1.75
t1-UFLIA-db31113fa	main	UFLIA/simplify2/front_end_suite/javafe.ast.Identifier.010.smt2	db31113fa	not-dispatched	unknown	0	none	q:egraph	21	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24128	2\p45\p67\p255\p0\p0\p0\p0\p1632\p22027\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=budget\pq:timeout=budget\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder\pquantified solve time budget exhausted after MBQI and the finite-model finder	\p\p\p\p\pbackend\p\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	1,9	1.75
t1-UFLIA-db31113fa	main	UFLIA/simplify2/front_end_suite/javafe.ast.TypeObjectDesignator.010.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	q:ground-subset	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	606	6\p292\p284	no	q:ground-subset=not-applicable			server5	1,9	1.32
t1-UFLIA-db31113fa	main	UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2	db31113fa	not-dispatched	unsat	0	q:bool-skeleton	q:ground-subset	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	808	10\p360\p343	no	q:ground-subset=not-applicable			server5	1,9	1.32
t1-UFLIA-db31113fa	main	UFLIA/sledgehammer/Arrow_Order/smtlib.650920.smt2	db31113fa	not-dispatched	unknown	0	none	q:egraph	22	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	21727	10\p0\p0\p202\p0\p0\p0\p0\p1516\p16979\p9\p2915\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=budget\pq:mbqi=budget\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\p\p\pquantifier over non-enumerable domain (Uninterpreted 1)\p\pe-matching instantiation stopped after 6 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation admitted nothing further after 15 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	\p\p\p\p\pbackend\p\p\p\pother\pother\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	1,9	1.32
t1-UFLIA-db31113fa	main	UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1282463.smt2	db31113fa	not-dispatched	unknown	0	none	q:egraph	23	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	20924	10\p9\p11\p115\p0\p0\p0\p0\p0\p1594\p15723\p21\p3374\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=budget\pq:mbqi=budget\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\pterm #96 has sort (Uninterpreted 21) that the pure-Rust BV backend cannot bit-blast\p\p\p\pquantifier over non-enumerable domain (Uninterpreted 1)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation admitted nothing further after 5 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	\p\pbackend\p\p\p\pbackend\p\pother\p\pother\pother\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	1,9	1.15
t1-UFLIA-db31113fa	main	UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.932420.smt2	db31113fa	not-dispatched	unknown	0	none	q:mbqi	23	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:eq-partition:declined\pq:unsat-universal:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	15321	8\p22\p22\p147\p1\p0\p0\p0\p0\p1640\p4131\p46\p9183\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:eq-partition=not-applicable\pq:unsat-universal=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=budget\pq:mbqi=budget\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\pterm #1779 has sort (Uninterpreted 20) that the pure-Rust BV backend cannot bit-blast\p\p\p\pquantifier over non-enumerable domain (Uninterpreted 1)\p\pe-matching: instantiation time budget exhausted at a round head (no final ground check ran on the accumulated set)\pe-matching instantiation admitted nothing further after 5 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	\p\pbackend\p\p\p\pbackend\p\pother\p\pother\pother\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	1,9	1.07
