sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	host	core	load
t1-uflia-20260915	main	UFLIA/sledgehammer/NS_Shared/smtlib.803649.smt2	cb460e737	Function\pUninterpretedSort	unknown	0	none	q:mbqi	20	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	14227	14\p0\p1\p182\p0\p1\p1637\p1864\p44\p10383\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\p\pquantifier over non-enumerable domain (Uninterpreted 1)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation admitted nothing further after 5 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\p\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	server6	1,9	2.08
t1-uflia-20260915	main	UFLIA/sledgehammer/QEpres/smtlib.927783.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:mbqi	21	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	16027	14\p31\p346\p52\p0\p0\p0\p1951\p118\p80\p13299\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=unsupported\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pterm #45 has sort (Uninterpreted 10) that the pure-Rust BV backend cannot bit-blast\p\pquantifier over non-enumerable domain (Uninterpreted 1)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pterm #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\p\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	server6	1,9	1.71
t1-uflia-20260915	main	UFLIA/sledgehammer/TwoSquares/smtlib.821153.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:mbqi	21	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	13625	1\p95\p69\p11\p0\p0\p0\p1661\p689\p36\p10956\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=unsupported\pq:uf-fmf-full=budget\pq:mbqi=budget\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\pterm #9 has sort (Uninterpreted 6) that the pure-Rust BV backend cannot bit-blast\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pterm #4 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	server6	1,9	1.39
t1-uflia-20260915	main	UFLIA/tokeneer/auditlog/init-31.smt2	cb460e737	Int\pFunction	unknown	0	none	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined	25033	0\p69\p1206\p36\p0\p0\p1455	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	server6	1,9	1.72
t1-uflia-20260915	main	UFLIA/tokeneer/enclave/startadminactivity-7.smt2	cb460e737	Int\pFunction	unknown	0	none	q:egraph	18	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24134	0\p2\p2\p31\p0\p0\p1705\p22272\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation reached fixpoint without refuting after 198 rounds (no further instance to admit; more rounds cannot help)\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching	server6	1,9	2.60
t1-uflia-20260915	main	UFLIA/tokeneer/screen/writestatsdata-4.smt2	cb460e737	Int	unsat	0	q:bool-skeleton	q:bool-skeleton	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	111	0\p0\p0	no	q:ground-subset=not-applicable		server6	1,9	2.95
t1-uflia-20260915	main	UFLIA/20230314-Jaroslav-Bendik-Certora/52759_b3ecd2335fd16ec2eee2_9_UFLIA.smt2	cb460e737		unknown	0	none	q:mbqi-quick	20	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	4614	15\p3\p10\p205\p0\p2\p2203\p10\p2\p2128\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\p\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated\pe-matching: no universal is asserted; the nested quantifiers present are registered, not instantiated	server6	1,9	2.95
t1-uflia-20260915	main	UFLIA/boogie/Interval_Cell.Shift_System.Int32.smt2	cb460e737	Int\pFunction	unknown	0	none	q:egraph	18	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:timeout:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24134	2\p571\p2820\p2153\p0\p1\p1343\p17124\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=budget\pq:timeout=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching\pquantified solve time budget exhausted after e-matching	server6	1,9	2.96
t1-uflia-20260915	main	UFLIA/grasshopper/instantiated/delete_check_heap_access_53_12.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:egraph	20	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	23734	1\p728\p721\p50\p0\p0\p2258\p13841\p14\p5996\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\p\pquantifier over non-enumerable domain (Uninterpreted 0)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation reached fixpoint without refuting after 8 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\p\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom\pe-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	server6	1,9	2.98
t1-uflia-20260915	main	UFLIA/simplify/javafe.ast.LexicalPragmaVec.219.smt2	cb460e737	Int\pFunction	unknown	0	none	q:egraph	20	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	23836	1\p7\p13\p283\p0\p1\p1494\p21256\p23\p616\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=budget\pq:mbqi=budget\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching instantiation admitted nothing further after 4 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	server6	1,9	3.18
