file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
AUFBV/20210301-Alive2/ph7/499_ph7.smt2	unknown	25.04	ok	unknown	24.13	ok	unknown	26.33	rc134	unknown
AUFBV/20210301-Alive2/ph7/507_ph7.smt2	unknown	6.71	ok	unknown	24.03	ok	unknown	0.61	ok	unknown
AUFBV/20210301-Alive2/ph7/516_ph7.smt2	unknown	24.83	ok	unknown	24.03	ok	unsat	2.71	ok	unknown
AUFBV/20210301-Alive2/ph7/526_ph7.smt2	unknown	1.11	ok	unsat	0.51	ok	unknown	0.21	ok	unknown
AUFBV/20210301-Alive2/ph7/536_ph7.smt2	unknown	25.03	ok	unknown	24.03	ok	unknown	26.22	rc134	unknown
AUFBV/20210301-Alive2/ph7/545_ph7.smt2	unknown	25.04	ok	unknown	24.14	ok	unknown	15.43	ok	unknown
AUFBV/20210301-Alive2/ph7/553_ph7.smt2	unknown	10.92	ok	unknown	24.13	ok	unknown	1.41	ok	unknown
AUFBV/20210301-Alive2/ph7/563_ph7.smt2	unknown	0.51	ok	unknown	24.13	ok	unsat	0.61	ok	unknown
AUFBV/20210301-Alive2/ph7/577_ph7.smt2	unknown	19.02	ok	unknown	24.13	ok	unknown	1.21	ok	unknown
AUFBV/20210301-Alive2/ph7/587_ph7.smt2	unknown	8.82	ok	unknown	24.03	ok	unknown	1.81	ok	unknown
AUFBV/20210301-Alive2/ph7/598_ph7.smt2	unknown	25.13	ok	unknown	24.13	ok	unknown	26.32	rc134	unknown
AUFBV/20210301-Alive2/ph7/608_ph7.smt2	unknown	25.13	ok	unknown	24.13	ok	unknown	26.32	rc134	unknown
AUFBV/20210301-Alive2/ph7/617_ph7.smt2	unknown	25.34	ok	unknown	24.14	ok	unknown	26.22	rc134	unknown
AUFBV/20210301-Alive2/ph7/626_ph7.smt2	unknown	25.13	ok	unsat	0.41	ok	unsat	6.61	ok	unknown
AUFBV/20210301-Alive2/ph7/636_ph7.smt2	unknown	25.23	ok	unknown	24.13	ok	unknown	26.31	rc134	unknown
AUFBV/20210301-Alive2/ph7/643_ph7.smt2	unknown	25.13	ok	unknown	24.03	ok	unsat	0.91	ok	unknown
AUFBV/20210301-Alive2/ph7/652_ph7.smt2	unknown	9.32	ok	unknown	24.13	ok	unknown	3.11	ok	unknown
AUFBV/20210301-Alive2/ph7/661_ph7.smt2	unknown	24.43	ok	unknown	24.13	ok	unknown	7.21	ok	unknown
AUFBV/20210301-Alive2/ph7/671_ph7.smt2	unknown	1.11	ok	unknown	24.13	ok	unknown	0.31	ok	unknown
AUFBV/20210301-Alive2/ph7/680_ph7.smt2	unknown	6.81	ok	unknown	24.03	ok	unknown	0.41	ok	unknown
AUFBV/20210301-Alive2/ph7/689_ph7.smt2	unknown	25.03	ok	unknown	24.13	ok	unknown	26.32	rc134	unknown
AUFBV/20210301-Alive2/ph7/697_ph7.smt2	unknown	4.31	ok	unsat	17.32	ok	unknown	0.21	ok	unknown
AUFBV/20210301-Alive2/ph7/706_ph7.smt2	unknown	24.43	ok	unknown	24.03	ok	unknown	7.72	ok	unknown
AUFBV/20210301-Alive2/ph7/718_ph7.smt2	unknown	25.04	ok	unknown	24.03	ok	unknown	4.01	ok	unknown
AUFBV/20210301-Alive2/ph7/725_ph7.smt2	unknown	2.11	ok	unsat	0.21	ok	unknown	0.31	ok	unknown
AUFBV/20210301-Alive2/ph7/735_ph7.smt2	unknown	24.12	ok	sat	0.31	ok	unknown	0.41	ok	unknown
AUFBV/20210301-Alive2/ph7/742_ph7.smt2	unknown	25.03	ok	unknown	24.12	ok	unknown	8.51	ok	unknown
AUFBV/20210301-Alive2/ph7/752_ph7.smt2	unknown	3.81	ok	unknown	24.13	ok	unknown	26.22	rc134	unknown
AUFBV/20210301-Alive2/ph7/764_ph7.smt2	unknown	3.61	ok	unsat	0.11	ok	unsat	0.41	ok	unknown
AUFBV/20210301-Alive2/ph7/771_ph7.smt2	unknown	17.63	ok	unknown	24.14	ok	unknown	0.71	ok	unknown
AUFBV/20210301-Alive2/ph7/780_ph7.smt2	unknown	15.32	ok	unknown	24.13	ok	unknown	0.21	ok	unknown
AUFBV/20210301-Alive2/ph7/790_ph7.smt2	unknown	25.12	ok	unknown	24.13	ok	unknown	13.62	ok	unknown
AUFBV/20210301-Alive2/sqlite3/801_sqlite3.smt2	unknown	25.13	ok	unknown	24.03	ok	unknown	10.22	ok	unknown
AUFBV/20210301-Alive2/sqlite3/812_sqlite3.smt2	unknown	0.61	ok	unsat	2.81	ok	unknown	26.22	rc134	unknown
AUFBV/20210301-Alive2/sqlite3/821_sqlite3.smt2	unknown	25.03	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
AUFBV/20210301-Alive2/sqlite3/830_sqlite3.smt2	unknown	25.03	ok	unknown	24.14	ok	unknown	26.22	rc134	unknown
AUFBV/20210301-Alive2/sqlite3/839_sqlite3.smt2	unknown	0.91	ok	unknown	24.03	ok	unknown	26.24	rc134	unknown
AUFBV/20210301-Alive2/sqlite3/847_sqlite3.smt2	unknown	5.91	ok	unknown	24.13	ok	sat	2.51	ok	unknown
AUFBV/20210301-Alive2/sqlite3/856_sqlite3.smt2	unknown	6.61	ok	unknown	24.02	ok	unknown	0.31	ok	unknown
