file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
ALIA/20230321-UltimateAutomizerSvcomp2023/prefixsum_iter.c_10.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/prefixsum_rec.c_22.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/running_example.i_11.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_111.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_22.smt2	unknown	0.21	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_38.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_58.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_77.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/shared_mem1.i_93.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple-2.i_42.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple-2.i_63.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_20.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_39.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_and_skiplist_2lvl-2.i_57.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_15.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_40.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_58.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_built_from_end.i_75.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_search_value-1.i_37.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/simple_search_value-1.i_7.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_106.smt2	unknown	0.11	ok	unsat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_4.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_56.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_71.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/skiplist_3lvl.i_91.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-buckets-2.i_17.smt2	unknown	0.11	ok	unsat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-optional-1.i_3.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_105.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_35.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_6.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-sorted-2.i_75.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll-token-2.i_0.smt2	unknown	0.11	ok	unsat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_18.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_33.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_53.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_equal.i_8.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_33.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_53.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_7.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_insert_unequal.i_86.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_19.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_33.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_101.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_26.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_42.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_57.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_71.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_unequal.i_90.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_0.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_equal.i_37.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_11.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_append_unequal.i_5.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_19.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_38.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_53.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_insert_unequal.i_73.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
