file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_ABV/2018-Mann/arbiter_array_cex_w32d32q16n4b34.smt2	unknown	24924	0	unknown	24316	0	A	sat
QF_ABV/20230321-UltimateAutomizerSvcomp2023/tree-1.i_8.smt2	unknown	2307	0	unknown	2305	0	B	unknown
QF_ABV/bench_ab/b165test0007.smt2	sat	106	0	sat	105	0	A	sat
QF_ABV/bmc-arrays/bubbleSort.smt2	unsat	907	0	unsat	906	0	B	unsat
QF_ABV/brummayerbiere/fifo32ia04k08.smt2	unknown	24122	0	unknown	24125	0	A	sat
QF_ABV/brummayerbiere/swapmem002se.smt2	sat	105	0	sat	106	0	B	sat
QF_ABV/brummayerbiere/wchains010se.smt2	sat	306	0	sat	306	0	A	sat
QF_ABV/brummayerbiere/wchains140se.smt2	none	16105	134	none	16199	134	B	sat
QF_ABV/calc2/calc2_sec2_shifter_bmc5.atlas.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_ABV/dwp_formulas/try3_noof_functions_dwp_df.get_quoting_style.il.dwp.smt2	sat	106	0	sat	106	0	B	sat
QF_ABV/dwp_formulas/try3_noof_functions_dwp_md5sum.set_char_quoting.il.dwp.smt2	sat	7410	0	sat	7011	0	A	sat
QF_ABV/dwp_formulas/try3_noof_functions_dwp_ptx.bkm_scale.il.dwp.smt2	sat	18123	0	sat	18117	0	B	sat
QF_ABV/dwp_formulas/try3_noof_functions_dwp_sum.set_char_quoting.il.dwp.smt2	sat	7212	0	sat	7410	0	A	sat
QF_ABV/dwp_formulas/try3_noof_functions_dwp_vdir.hash_string.il.dwp.smt2	sat	105	0	sat	106	0	B	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_chgrp.hash_get_n_entries.il.dwp.smt2	sat	106	0	sat	106	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_dd.set_char_quoting.il.dwp.smt2	sat	207	0	sat	206	0	B	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_head.set_quoting_style.il.dwp.smt2	sat	106	0	sat	106	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_mv.get_quoting_style.il.dwp.smt2	sat	407	0	sat	406	0	B	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_pr.hold_file.il.dwp.smt2	sat	807	0	sat	907	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_sha256sum.quoting_options_from_style.il.dwp.smt2	unsat	106	0	unsat	107	0	B	unsat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_tac.calc_next.il.dwp.smt2	sat	405	0	sat	407	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_unexpand.get_quoting_style.il.dwp.smt2	sat	406	0	sat	406	0	B	sat
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_who.set_quoting_style.il.dwp.smt2	sat	106	0	sat	106	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_kill.close_stdout_set_file_name.il.fse-bfs.smt2	sat	106	0	sat	106	0	B	sat
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_shuf.close_stdout_set_file_name.il.fse-bfs.smt2	sat	106	0	sat	106	0	A	sat
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.hash_get_n_entries.il.fse-bfs.smt2	sat	106	0	sat	106	0	B	sat
QF_ABV/dwp_formulas/try3_true_functions_dwp_csplit.set_char_quoting.il.dwp.smt2	sat	1107	0	sat	1207	0	A	sat
QF_ABV/dwp_formulas/try3_true_functions_dwp_join.bkm_scale.il.dwp.smt2	sat	106	0	sat	106	0	B	sat
