file	status	order	c_verdict	c_rc	c_ms	c_bound_by	c_last	c_bound_ms	c_total_ms	c_attempts	c_open_ms	c_open_after	r1_verdict	r1_ms	r1_n	r1_unsat	r2_verdict	r2_ms	r2_n	r2_unsat	c_exits	c_rung	c_giveup	r1_lines	r2_lines
UFLIA/grasshopper/instantiated/delete_check_heap_access_53_12.smt2	unsat	c-r1-r2	unknown	0	23527	q:egraph	fd:bounded-completeness-unsat	13601	23468	19	na	na	unknown	25135	2	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1360;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=8 ground=7238;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1360	QPROBE skolemized-egraph(residual) budget=Some(1.42976392s) elapsed=1.43190147s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(3.655281768s) elapsed=3.664480228s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1360;QPROBE held-set-replay exit=timeout-mid-round ground=1360 rounds=4 verdict=unknown ms=3859 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_49965_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=8 ground=7238;QPROBE held-set-replay exit=SHAPE ground=7238 rounds=8 verdict=unknown ms=1665 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_540980_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=417	SKIPPED
UFLIA/simplify/javafe.ast.LexicalPragmaVec.219.smt2	unsat	r1-r2-c	unknown	0	23832	q:egraph	fd:bounded-completeness-unsat	20996	23732	19	na	na	unknown	25033	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=569;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=254	QPROBE skolemized-egraph(residual) budget=Some(1.478920721s) elapsed=1.91222145s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(438.674665ms) elapsed=584.069044ms result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=569;QPROBE held-set-replay exit=timeout-mid-round ground=569 rounds=3 verdict=unknown ms=10484 budget_ms=10000 why=Timeout|preprocessed_dispatch_timeout_after_reduced_solve;_the_reduced_solve's_own_reason_was_[Timeout]_lazy_function-consistency_CEGAR_inconclusive_(applications=447,_function_groups=19,_potential_pairs=38593,_solve_rounds=2,_elapsed_ms=1667,_sat_candidates=1,_first_candidate_ms=44,_last_candidate_ms=44,_pair_checks=38593,_equal_arg_pairs=1300,_violated_pairs=136,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=1300,_last_new_lemmas=1300):_linear-arithmetic_sat-model_reconstruction_declined_in_the_integer_theory:_lia_simplex:_wall-clock_deadline_passed_while_collecting_integer_constraints;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	SKIPPED
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unsat	r2-c-r1	unknown	0	21830	q:egraph	fd:bounded-completeness-unsat	16231	21688	19	na	na	unknown	25130	2	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1121;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=6 ground=6660;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1121	QPROBE skolemized-egraph(residual) budget=Some(1.393500043s) elapsed=1.433742337s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(2.744903009s) elapsed=3.133143834s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1121;QPROBE held-set-replay exit=timeout-mid-round ground=1121 rounds=1 verdict=unknown ms=6223 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=521,_function_groups=14,_potential_pairs=27381,_solve_rounds=2,_elapsed_ms=1326,_sat_candidates=1,_first_candidate_ms=66,_last_candidate_ms=66,_pair_checks=27381,_equal_arg_pairs=3157,_violated_pairs=25,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=3157,_last_new_lemmas=3157):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=13531,_cnf_vars=23608,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=56,_blocking_lemmas=0);_declining_before_the_first_SAT_round;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=6 ground=6660;QPROBE held-set-replay exit=SHAPE ground=6660 rounds=6 verdict=unknown ms=536 budget_ms=10000 why=ResourceLimit|UF+arithmetic:_lazy_Ackermann_abstraction_build_would_still_construct_6329181_congruence_terms,_exceeding_the_secondary_bound_of_2000000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1121	SKIPPED
UFLIA/simplify/tohtml.Java2Html.832.smt2	unsat	c-r1-r2	unknown	0	25035	q:mbqi-quick	q:mbqi-quick	1508	1793	6	23206	q:mbqi-quick	unknown	25035	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1416	QPROBE skolemized-egraph(residual) budget=Some(1.458901539s) elapsed=1.461289661s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1416	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.007.smt2	unsat	r1-r2-c	unknown	0	25028	q:mbqi-quick	q:egraph	9870	21110	7	3889	q:egraph	unknown	25034	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=2 verdict=unknown ms=1161 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=464,_function_groups=11,_potential_pairs=28859,_solve_rounds=1,_elapsed_ms=33,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=15808,_cnf_vars=24035,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.LabelStmt.011.smt2	unsat	r2-c-r1	unknown	0	25035	q:mbqi-quick	q:egraph	8371	21736	7	3264	q:egraph	unknown	25035	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=4 verdict=unknown ms=1316 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=1028,_function_groups=13,_potential_pairs=197181,_solve_rounds=1,_elapsed_ms=35,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=14922,_cnf_vars=24195,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.008.smt2	unsat	c-r1-r2	unknown	0	25027	q:mbqi-quick	q:egraph	8368	20647	7	4353	q:egraph	unknown	25035	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=4 verdict=unknown ms=1277 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=1044,_function_groups=13,_potential_pairs=201583,_solve_rounds=1,_elapsed_ms=36,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=14703,_cnf_vars=24107,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.filespace.HashTree.001.smt2	unsat	r1-r2-c	unknown	0	24434	q:egraph	fd:bounded-completeness-unsat	22636	24314	17	na	na	unknown	25034	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=1848;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=3645	QPROBE skolemized-egraph(residual) budget=Some(1.48107433s) elapsed=1.502706062s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=1848;QPROBE held-set-replay exit=timeout-mid-round ground=1848 rounds=3 verdict=sat ms=1167 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=3645	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unsat	r2-c-r1	unknown	0	25035	q:mbqi-quick	q:egraph	8260	21706	7	3293	q:egraph	unknown	25031	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=4 verdict=unknown ms=1326 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=1022,_function_groups=13,_potential_pairs=196143,_solve_rounds=1,_elapsed_ms=37,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=14686,_cnf_vars=24075,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.017.smt2	unsat	c-r1-r2	unknown	0	25034	q:forall-exists-witness	q:uf-fmf-probe	10330	10898	5	14101	q:uf-fmf-probe	unknown	25127	0	0	SKIPPED	0	0	0	none	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	none	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.test.SuperlinksTest.004.smt2	unsat	r1-r2-c	unknown	0	24228	q:egraph	fd:bounded-completeness-unsat	22098	24167	17	na	na	unknown	25034	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1939;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1606	QPROBE skolemized-egraph(residual) budget=Some(1.355257915s) elapsed=1.39462063s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1939;QPROBE held-set-replay exit=timeout-mid-round ground=1939 rounds=2 verdict=unknown ms=10060 budget_ms=10000 why=Timeout|preprocessed_dispatch_timeout_after_reduced_solve;_the_reduced_solve's_own_reason_was_[ResourceLimit]_lazy_function-consistency_CEGAR_inconclusive_(applications=725,_function_groups=15,_potential_pairs=175956,_solve_rounds=3,_elapsed_ms=2459,_sat_candidates=2,_first_candidate_ms=135,_last_candidate_ms=1347,_pair_checks=351724,_equal_arg_pairs=191,_violated_pairs=47,_preseeded_lemmas=0,_sibling_lemmas=1,_lemmas_added=192,_last_new_lemmas=4):_lazy_linear_arithmetic_exhausted_the_configured_timeout_after_1_rounds_this_solve_(solve_calls=3,_total_rounds=13,_atoms=3100,_bound_lemmas=4,_blocking_lemmas=11,_core_len_last=1466,_core_len_min=2,_core_len_max=1466,_core_len_avg=135.2,_core_src_bound=0,_core_src_diff=0,_core_src_affine=8,_core_src_lp=2,_core_src_minimized=1,_core_src_large=0,_core_large_literals=1466,_support_attempts=13,_support_unavailable=0,_support_conflict_batches=11,_support_model_attempts=2,_support_replay_failures=0,_full_fallbacks=0,_min_oracle_calls=12,_min_oracle_budget_left=32756,_min_declined_cores=0);QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1606	SKIPPED
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1057395.smt2	unsat	r2-c-r1	unknown	0	18929	q:egraph	fd:bounded-completeness-unsat	11315	18826	20	na	na	unknown	25034	3	0	SKIPPED	0	0	0	QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=3 ground=1190;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=4 ground=7202	QPROBE skolemized-egraph(residual) budget=Some(1.330926582s) elapsed=1.332372007s result=e-matching instantiation stopped after 3 rounds: the remaining budget could not fit another round with growth headroom;QPROBE skolemized-egraph(residual) budget=Some(5.253907283s) elapsed=5.285745633s result=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=3 ground=1190;QPROBE held-set-replay exit=CLOCK ground=1190 rounds=3 verdict=unknown ms=4235 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_34725_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=4 verdict=unknown ms=196 budget_ms=10000 why=ResourceLimit|UF+arithmetic:_lazy_Ackermann_abstraction_build_would_still_construct_19444502_congruence_terms,_exceeding_the_secondary_bound_of_2000000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=1190;QPROBE held-set-replay exit=timeout-mid-round ground=1190 rounds=3 verdict=unknown ms=4838 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_34725_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route)	SKIPPED
UFLIA/sledgehammer/Hoare/smtlib.1175889.smt2	unsat	c-r1-r2	unknown	0	25136	q:mbqi-quick	q:mbqi-quick	1506	1696	6	23303	q:mbqi-quick	unknown	25128	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=3 ground=208;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=6 ground=8192	QPROBE skolemized-egraph(residual) budget=Some(1.479231777s) elapsed=1.485341728s result=e-matching instantiation stopped after 3 rounds: the remaining budget could not fit another round with growth headroom	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=3 ground=208;QPROBE held-set-replay exit=CLOCK ground=208 rounds=3 verdict=sat ms=33 budget_ms=10000;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=6 ground=8192	SKIPPED
UFLIA/sledgehammer/QEpres/smtlib.1120322.smt2	unsat	r1-r2-c	unknown	0	17027	q:egraph	fd:bounded-completeness-unsat	7917	16912	19	na	na	unknown	18226	3	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=1080;QPROBE loop-exit kind=ROUND exit=RoundCeiling rounds=512 ground=5496;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=1080	QPROBE skolemized-egraph(residual) budget=Some(1.478844963s) elapsed=1.503341398s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(7.147646712s) elapsed=7.188858172s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=1080;QPROBE held-set-replay exit=timeout-mid-round ground=1080 rounds=7 verdict=unknown ms=308 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_9966_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=ROUND exit=RoundCeiling rounds=512 ground=5496;QPROBE held-set-replay exit=ROUND ground=5496 rounds=512 verdict=unknown ms=1092 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_944361_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=1080;QPROBE held-set-replay exit=timeout-mid-round ground=1080 rounds=7 verdict=unknown ms=525 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_9966_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route)	SKIPPED
