file	status	order	c_verdict	c_rc	c_ms	c_bound_by	c_last	c_bound_ms	c_total_ms	c_attempts	c_open_ms	c_open_after	r1_verdict	r1_ms	r1_n	r1_unsat	r2_verdict	r2_ms	r2_n	r2_unsat	c_exits	c_rung	c_giveup	r1_lines	r2_lines
UFNIA/sledgehammer/TwoSquares/z3.647259.smt2	unsat	r1-r2-c	unknown	0	21427	q:egraph	fd:bounded-completeness-unsat	12394	21193	20	na	na	unknown	24230	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22	QPROBE skolemized-egraph(residual) budget=Some(785.577818ms) elapsed=1.694286639s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(3.217565351s) elapsed=3.434233811s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22;QPROBE held-set-replay exit=timeout-mid-round ground=22 rounds=1 verdict=error ms=18929 budget_ms=10000_why=Error|unsupported_by_backend:_term_#0_has_sort_(Uninterpreted_0)_that_the_pure-Rust_BV_backend_cannot_bit-blast	SKIPPED
UFNIA/spec_sharp/test14-CommandLineOptions.ssc.23.Microsoft.Boogie.CommandLineOptions.Boogie.ContractConsistencyCheck.get_ProverNeedsTypes.smt2	unsat	r2-c-r1	unknown	0	108	fd:parse	fd:parse	8	8	1	na	na	unknown	108	0	0	SKIPPED	0	0	0	none	none	give-up kind=ResourceLimit detail=ingest resource limit: `distinct` with 422 arguments requires 88831 pairwise expansions; deterministic limit is 65536	none	SKIPPED
UFNIA/spec_sharp/textbook-Factorial.dll.1.Factorial.F_System.Int32.smt2	unsat	c-r1-r2	unknown	0	15823	q:mbqi	fd:bounded-completeness-unsat	12364	15674	19	na	na	unknown	25031	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483	QPROBE skolemized-egraph(residual) budget=Some(1.44078131s) elapsed=3.00675407s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(10.318881182s) elapsed=12.257824536s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483;QPROBE held-set-replay exit=timeout-mid-round ground=1483 rounds=2 verdict=unknown ms=12746 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=928,_function_groups=24,_potential_pairs=115229,_solve_rounds=2,_elapsed_ms=3930,_sat_candidates=1,_first_candidate_ms=52,_last_candidate_ms=52,_pair_checks=115229,_equal_arg_pairs=17750,_violated_pairs=448,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=17750,_last_new_lemmas=17750):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=27810,_cnf_vars=54843,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483	SKIPPED
UFNIA/vcc-havoc/baby.59.handle_reset.smt2	unsat	r1-r2-c	unknown	0	13822	q:mbqi	fd:bounded-completeness-unsat	10837	13738	19	na	na	unknown	18526	2	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=19;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=30	QPROBE skolemized-egraph(residual) budget=Some(1.477759822s) elapsed=1.658702138s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(10.545721258s) elapsed=10.801619587s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=19;QPROBE held-set-replay exit=timeout-mid-round ground=19 rounds=1 verdict=sat ms=5909 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=27;QPROBE held-set-replay exit=timeout-mid-round ground=27 rounds=2 verdict=sat ms=1921 budget_ms=10000	SKIPPED
UFNIA/vcc-havoc/vccp-union1.c.6.reint2.smt2	unsat	r2-c-r1	unknown	0	23024	q:mbqi	fd:bounded-completeness-unsat	17246	22926	19	na	na	unknown	25026	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673	QPROBE skolemized-egraph(residual) budget=Some(1.487374242s) elapsed=5.610489636s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(9.149281504s) elapsed=17.221803823s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673;QPROBE held-set-replay exit=timeout-mid-round ground=673 rounds=2 verdict=unknown ms=13618 budget_ms=10000 why=Timeout|preprocessed_dispatch_timeout_after_reduced_solve;_the_reduced_solve's_own_reason_was_[Timeout]_auto-dispatch_timeout_after_nonlinear_integer_real_relaxation	SKIPPED
UFNIA/vcc-havoc/verisoft-sim.c.2.25.untranslated_write_sim.smt2	unsat	c-r1-r2	unknown	0	14922	q:mbqi	fd:bounded-completeness-unsat	9796	14886	19	na	na	unknown	25029	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=137;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=167	QPROBE skolemized-egraph(residual) budget=Some(1.472168524s) elapsed=1.493214965s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(9.44966165s) elapsed=9.751037432s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=137;QPROBE held-set-replay exit=timeout-mid-round ground=137 rounds=1 verdict=sat ms=4772 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=167	SKIPPED
UFLIA/boogie/AssignToRepField_AssignToRepField.N.smt2	unsat	r1-r2-c	unknown	0	24128	q:egraph	fd:bounded-completeness-unsat	20387	24039	17	na	na	unknown	25030	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1624;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1489	QPROBE skolemized-egraph(residual) budget=Some(1.236809056s) elapsed=1.26640994s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1624;QPROBE held-set-replay exit=timeout-mid-round ground=1624 rounds=2 verdict=unknown ms=1534 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=537,_function_groups=22,_potential_pairs=34087,_solve_rounds=2,_elapsed_ms=622,_sat_candidates=1,_first_candidate_ms=458,_last_candidate_ms=458,_pair_checks=34087,_equal_arg_pairs=3288,_violated_pairs=23,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=3288,_last_new_lemmas=3288):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=9364,_cnf_vars=21075,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=12);_declining_before_the_first_SAT_round;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1489	SKIPPED
UFLIA/boogie/DefaultLoopInv0_A.M-modifiesOnLoop-noinfer.smt2	unsat	r2-c-r1	unknown	0	22528	q:egraph	fd:bounded-completeness-unsat	16959	22461	19	na	na	unknown	25031	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1573;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=20 ground=4966;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1168	QPROBE skolemized-egraph(residual) budget=Some(1.271736878s) elapsed=1.291757423s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(1.662098327s) elapsed=1.753552968s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1573;QPROBE held-set-replay exit=timeout-mid-round ground=1573 rounds=2 verdict=unknown ms=5551 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=876,_function_groups=21,_potential_pairs=113347,_solve_rounds=2,_elapsed_ms=2635,_sat_candidates=1,_first_candidate_ms=396,_last_candidate_ms=396,_pair_checks=113347,_equal_arg_pairs=15635,_violated_pairs=22,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=15635,_last_new_lemmas=15635):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=34096,_cnf_vars=81567,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=12);_declining_before_the_first_SAT_round;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=20 ground=4966	SKIPPED
UFLIA/boogie/loopinv1_LoopInv1.Test1a_F_notnull-infer_eh.smt2	unsat	c-r1-r2	unknown	0	24631	q:egraph	fd:bounded-completeness-unsat	20206	24481	17	na	na	unknown	25029	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1486;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=5 ground=1930	QPROBE skolemized-egraph(residual) budget=Some(1.093184704s) elapsed=1.113840628s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1486;QPROBE held-set-replay exit=timeout-mid-round ground=1486 rounds=1 verdict=sat ms=2578 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=5 ground=1930	SKIPPED
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unsat	r1-r2-c	unknown	0	25029	q:mbqi-quick	q:mbqi-quick	1657	1856	6	23144	q:mbqi-quick	unknown	25030	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=282	QPROBE skolemized-egraph(residual) budget=Some(1.478245948s) elapsed=1.638534826s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=282;QPROBE held-set-replay exit=timeout-mid-round ground=282 rounds=2 verdict=sat ms=1114 budget_ms=10000	SKIPPED
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unsat	r2-c-r1	unknown	0	25029	q:mbqi-quick	q:mbqi-quick	1656	1810	6	23189	q:mbqi-quick	unknown	25029	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=194	QPROBE skolemized-egraph(residual) budget=Some(1.486707691s) elapsed=1.64886206s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=194;QPROBE held-set-replay exit=timeout-mid-round ground=194 rounds=3 verdict=sat ms=1528 budget_ms=10000	SKIPPED
UFLIA/simplify/javafe.tc.TypeSig.730.smt2	unsat	c-r1-r2	unknown	0	16220	q:mbqi	fd:bounded-completeness-unsat	9938	16141	19	na	na	unknown	25033	2	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=3 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464	QPROBE skolemized-egraph(residual) budget=Some(1.33030862s) elapsed=1.494720687s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(8.816068029s) elapsed=9.715871821s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464;QPROBE held-set-replay exit=timeout-mid-round ground=1464 rounds=1 verdict=unknown ms=10371 budget_ms=10000 why=Timeout|preprocessed_dispatch_timeout_after_reduced_solve;_the_reduced_solve's_own_reason_was_[Timeout]_auto-dispatch_timeout_after_nonlinear_integer_real_relaxation;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=3 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=3 verdict=unknown ms=967 budget_ms=10000 why=ResourceLimit|UF+arithmetic:_lazy_Ackermann_abstraction_build_would_still_construct_6957361_congruence_terms,_exceeding_the_secondary_bound_of_2000000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unsat	r1-r2-c	unknown	0	25026	q:mbqi-quick	q:egraph	9851	21015	7	3984	q:egraph	unknown	25032	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=2 verdict=unknown ms=1345 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=636,_function_groups=12,_potential_pairs=53077,_solve_rounds=1,_elapsed_ms=37,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=15744,_cnf_vars=24195,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
