file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E1.smt2	unknown	unknown	3612	3614	A
QF_NRA/20161105-Sturm-MBO/mbo_E7E27.smt2	unsat	unsat	111	111	B
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0082a.smt2	unknown	unknown	12421	12421	A
QF_NRA/20200911-Pine/1599122159626470000.smt2	sat	sat	4314	4314	B
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_SignPattern_Lemma2.smt2	unknown	unknown	7215	7016	A
QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_global_11.smt2	unsat	unsat	1611	1612	B
QF_NRA/hycomp/ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	unsat	3815	3915	A
QF_NRA/hycomp/ball_count_1d_plain.10.seq_lazy_global_11.smt2	unsat	unsat	2011	1712	B
QF_NRA/hycomp/ball_count_2d_hill.03.seq_lazy_global_11.smt2	unsat	unsat	109	110	A
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_global_11.smt2	unsat	unsat	110	109	B
QF_NRA/hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	unsat	5914	5315	A
QF_NRA/hycomp/ball_count_2d_hill_simple.05.seq_lazy_global_11.smt2	unsat	unsat	2212	2212	B
QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	unsat	111	111	A
QF_NRA/hycomp/ball_count_2d_plain.04.seq_lazy_global_11.smt2	unsat	unsat	111	111	B
QF_NRA/hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	unsat	111	111	A
QF_NRA/hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_global_11.smt2	unsat	unsat	111	111	B
QF_NRA/hycomp/etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	unsat	18325	17724	A
QF_NRA/LassoRanker/CooperatingT2/eric2.t2.c_Iteration9_Loop_3-pieceTemplate.smt2	unknown	unknown	24229	24230	B
QF_NRA/LassoRanker/CooperatingT2/spiral.t2.c_Iteration22_Loop_4-pieceTemplate.smt2	unknown	unknown	24432	24331	A
QF_NRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	unknown	24128	24126	B
QF_NRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate.smt2	unknown	unknown	24528	24329	A
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0083.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0089.smt2	unknown	unknown	14323	14324	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0059.smt2	unsat	unsat	110	109	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0302.smt2	sat	sat	111	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0545.smt2	unknown	unknown	13122	12421	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0243.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0525.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0076.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0075.smt2	unknown	unknown	110	109	B
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0037.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0064.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0039.smt2	unsat	unsat	110	109	A
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0211.smt2	sat	sat	110	111	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0081.smt2	unsat	unsat	110	109	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0326.smt2	unsat	unsat	108	109	B
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0016.smt2	unknown	unknown	25028	25027	A
QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0004.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0097.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0422.smt2	sat	sat	110	109	B
QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0018.smt2	sat	sat	110	111	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0227.smt2	unknown	unknown	6717	6616	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0479.smt2	unknown	unknown	1712	1712	A
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0124.smt2	sat	sat	111	110	B
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0051.smt2	sat	sat	611	610	A
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0070.smt2	sat	sat	610	711	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0160.smt2	unknown	unknown	24233	24234	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0421.smt2	unknown	unknown	12221	12221	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0695.smt2	unknown	unknown	2414	2414	A
QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0063.smt2	sat	sat	112	111	B
