file	A	B	A_ms	B_ms	first
QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	unknown	25130	25130	A
QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24128	24229	B
QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	unsat	unsat	110	110	A
QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0031.smt2	sat	sat	109	110	B
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	unsat	unsat	110	110	A
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	sat	sat	110	110	B
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	sat	sat	109	109	A
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	unsat	unsat	109	110	B
QF_LRA/sc/sc-35.base.cvc.smt2	unknown	unknown	24131	24131	A
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	unknown	unknown	24130	24128	B
QF_LRA/DTP-Scheduling/constraints-cooking14.smt2	sat	sat	111	110	A
QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	unknown	24330	24529	B
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	unknown	unknown	25130	25130	A
QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	unknown	24029	24029	B
QF_LRA/TM/p5-driverlogNumeric_s9.smt2	unsat	unsat	410	410	A
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0028.smt2	sat	sat	110	111	B
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2	unsat	unsat	110	110	A
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	sat	sat	110	110	B
QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	sat	sat	110	110	A
QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	unsat	unsat	110	110	B
QF_LRA/sc/sc-21.base.cvc.smt2	unknown	unknown	24131	24029	A
QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	unsat	unsat	1811	1912	B
