file	division	verdict	wall_ms	declared	over_budget
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-10/c10_problem__001.smt2.slack.smt2	QF_LIA	sat	115	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	QF_LIA	unsat	118	unsat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__015.smt2.slack.smt2	QF_LIA	sat	819	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/20-vars/v20_problem_2__031.smt2.slack.smt2	QF_LIA	unsat	220	unsat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__027.smt2.slack.smt2	QF_LIA	unsolved	24789	sat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__019.smt2.slack.smt2	QF_LIA	sat	7320	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__015.smt2.slack.smt2	QF_LIA	sat	11632	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__011.smt2.slack.smt2	QF_LIA	sat	16434	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	QF_LIA	unsat	118	unsat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/20-vars/cut_lemma_02_016.smt2.slack.smt2	QF_LIA	unsolved	24440	unsat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage5.smt2	QF_LIA	unsolved	24158	sat	yes
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage19.smt2	QF_LIA	unsolved	727	sat	no
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	QF_LIA	sat	215	unknown	no
