division	file	wall_ms	verdict	log_path
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2015-Norn/StringReplace/norn-benchmark-10.smt2	206	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.1.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20180523-Reynolds/kaluza/sat/big/new.8618.corecstrs.readable.smt2	25038	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.2.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-Jiang/slent/slent_stranger_str_rep_20496_sink.smt2	12824	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.3.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings/964.smt2	507	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.4.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/586.smt2	25036	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.5.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20230331-transducer-plus/Equivalence/htmlUnescape-htmlEscape.smt2	106	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.6.log
QF_SLIA	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all62.smt2	106	unsolved	/home/mjbommar/projects/personal/axeyum/.claude/worktrees/agent-a067c10da737e71d2/bench-results/instrument-coverage-2026-09-07/logs/QF_SLIA.7.log
