file	base	base_ms	base_rc	arm	arm_ms	arm_rc	first	status
AUFLIA/20170829-Rodin/smt2126568150381056724.smt2	unsat	510	0	unsat	507	0	arm	unsat
AUFLIA/20170829-Rodin/smt2177400658467333293.smt2	unknown	15327	0	unknown	13120	0	arm	unsat
AUFLIA/20170829-Rodin/smt2213284030338512242.smt2	unknown	12622	0	unknown	9420	0	arm	unsat
AUFLIA/20170829-Rodin/smt224183427884507976.smt2	unknown	7318	0	unknown	4914	0	arm	unsat
AUFLIA/20170829-Rodin/smt2272272411617405599.smt2	unsat	609	0	unsat	508	0	arm	unsat
AUFLIA/20170829-Rodin/smt2314056302005320946.smt2	unknown	19918	0	unknown	12918	0	arm	unknown
AUFLIA/20170829-Rodin/smt2351622219240222331.smt2	unsat	509	0	unsat	508	0	arm	unsat
AUFLIA/20170829-Rodin/smt2407330481489998683.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt245595034130967698.smt2	unsat	609	0	unsat	607	0	base	unsat
AUFLIA/20170829-Rodin/smt2488625351482730023.smt2	unknown	15623	0	unknown	11118	0	base	unsat
AUFLIA/20170829-Rodin/smt2521923148204718509.smt2	unknown	110	0	unknown	108	0	base	sat
AUFLIA/20170829-Rodin/smt2560143996814982054.smt2	unsat	610	0	unsat	609	0	base	unsat
AUFLIA/20170829-Rodin/smt2590037546001262926.smt2	unknown	1011	0	unknown	108	0	base	unsat
AUFLIA/20170829-Rodin/smt2631710311777808306.smt2	unknown	13220	0	unknown	12819	0	base	unsat
AUFLIA/20170829-Rodin/smt2661829886826658259.smt2	unsat	109	0	unsat	109	0	base	unsat
AUFLIA/20170829-Rodin/smt2689043046447407041.smt2	unsat	108	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt2709919526989949188.smt2	unsat	209	0	unsat	208	0	base	unsat
AUFLIA/20170829-Rodin/smt2756640907124672379.smt2	unsat	210	0	unsat	207	0	arm	unsat
AUFLIA/20170829-Rodin/smt2781304933530360934.smt2	unsat	109	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt2831037351241848442.smt2	unknown	4115	0	unknown	3813	0	arm	unsat
AUFLIA/20170829-Rodin/smt2862317118737077712.smt2	unknown	22432	0	unknown	13222	0	arm	unknown
AUFLIA/20170829-Rodin/smt290007641417507215.smt2	sat	111	0	sat	107	0	arm	sat
AUFLIA/20170829-Rodin/smt292984752017177212.smt2	unknown	24124	0	unknown	24125	0	arm	unsat
AUFLIA/20170829-Rodin/smt296741703777562894.smt2	unknown	7212	0	unknown	6011	0	arm	unsat
AUFLIA/20170829-Rodin/smt3016141350742997300.smt2	unknown	18322	0	unknown	14821	0	arm	unsat
AUFLIA/20170829-Rodin/smt3072297796044103334.smt2	unknown	19527	0	unknown	13120	0	arm	unknown
AUFLIA/20170829-Rodin/smt3112647915076834284.smt2	unsat	108	0	unsat	107	0	base	unsat
AUFLIA/20170829-Rodin/smt3149155445681831487.smt2	sat	109	0	sat	107	0	base	sat
AUFLIA/20170829-Rodin/smt3191715466861790998.smt2	unknown	4916	0	unknown	4814	0	base	unsat
AUFLIA/20170829-Rodin/smt3221526887094998956.smt2	unknown	3512	0	unknown	3412	0	base	unsat
AUFLIA/20170829-Rodin/smt3279639694205666193.smt2	unknown	9920	0	unknown	8117	0	base	unsat
AUFLIA/20170829-Rodin/smt3330164795438345057.smt2	unknown	22130	0	unknown	19723	0	base	unknown
AUFLIA/20170829-Rodin/smt3377599287556543854.smt2	unknown	17718	0	unknown	19526	0	base	unsat
AUFLIA/20170829-Rodin/smt3414402733215021472.smt2	unknown	14820	0	unknown	14318	0	base	unsat
AUFLIA/20170829-Rodin/smt3455614646258639135.smt2	unsat	108	0	unsat	107	0	base	unsat
AUFLIA/20170829-Rodin/smt3501099348439958203.smt2	unknown	10118	0	unknown	10017	0	arm	unsat
AUFLIA/20170829-Rodin/smt3555203145481618703.smt2	unknown	24032	0	unknown	12819	0	arm	unsat
AUFLIA/20170829-Rodin/smt358294848536363418.smt2	unsat	510	0	unsat	509	0	arm	unsat
AUFLIA/20170829-Rodin/smt3618873400458253767.smt2	unknown	5915	0	unknown	5113	0	arm	unknown
AUFLIA/20170829-Rodin/smt3652387269320799222.smt2	unknown	16328	0	unknown	8715	0	arm	unsat
AUFLIA/20170829-Rodin/smt3705688776235030600.smt2	unknown	10717	0	unknown	7915	0	arm	unsat
AUFLIA/20170829-Rodin/smt3749615036515280858.smt2	unknown	24126	0	unknown	24130	0	arm	unknown
AUFLIA/20170829-Rodin/smt3787735105821395094.smt2	unknown	21426	0	unknown	21925	0	arm	unsat
AUFLIA/20170829-Rodin/smt3834103972384347918.smt2	unsat	109	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt3878551918658299427.smt2	unknown	13122	0	unknown	12918	0	base	unsat
AUFLIA/20170829-Rodin/smt391595983448729660.smt2	unknown	17622	0	unknown	13720	0	base	unsat
AUFLIA/20170829-Rodin/smt3948512889217949189.smt2	unknown	4715	0	unknown	3913	0	base	unsat
AUFLIA/20170829-Rodin/smt3999521122987606312.smt2	unsat	110	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt4046502920936702092.smt2	unsat	511	0	unsat	508	0	base	unsat
AUFLIA/20170829-Rodin/smt4084561326520296089.smt2	unsat	109	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt4143999369475534694.smt2	unsat	210	0	unsat	209	0	base	unsat
AUFLIA/20170829-Rodin/smt4173896851214750436.smt2	unknown	4613	0	unknown	4310	0	base	unsat
AUFLIA/20170829-Rodin/smt4211882675554830433.smt2	unsat	109	0	unsat	107	0	base	unsat
AUFLIA/20170829-Rodin/smt4249223038813923501.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt4290356258583326438.smt2	unsat	109	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt4322886619350589974.smt2	unknown	16528	0	unknown	13522	0	arm	unsat
AUFLIA/20170829-Rodin/smt4366532392238030007.smt2	unsat	110	0	unsat	109	0	arm	unsat
AUFLIA/20170829-Rodin/smt4404187290435275754.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt4447615688457775904.smt2	unsat	1510	0	unsat	1509	0	arm	unsat
AUFLIA/20170829-Rodin/smt4498701049979871204.smt2	unsat	210	0	unsat	207	0	arm	unsat
AUFLIA/20170829-Rodin/smt4539576128811607515.smt2	unsat	510	0	unsat	508	0	arm	unsat
AUFLIA/20170829-Rodin/smt4572271437139773503.smt2	unknown	109	0	unknown	107	0	arm	sat
AUFLIA/20170829-Rodin/smt4599087953169657819.smt2	unknown	14623	0	unknown	13019	0	base	unknown
AUFLIA/20170829-Rodin/smt4649194463800880072.smt2	unknown	109	0	unknown	107	0	base	sat
AUFLIA/20170829-Rodin/smt4688353851435564037.smt2	unsat	109	0	unsat	109	0	base	unsat
AUFLIA/20170829-Rodin/smt4718807506334624038.smt2	unsat	110	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt4762333614958780116.smt2	unknown	14023	0	unknown	8617	0	base	unsat
AUFLIA/20170829-Rodin/smt4814266487365657695.smt2	sat	109	0	sat	109	0	base	sat
AUFLIA/20170829-Rodin/smt4894097258090423484.smt2	unknown	18020	0	unknown	9414	0	base	unsat
AUFLIA/20170829-Rodin/smt4937638859937163237.smt2	unsat	110	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt4969880730391362301.smt2	unknown	17023	0	unknown	13518	0	base	unsat
AUFLIA/20170829-Rodin/smt5014833612115123394.smt2	unknown	6214	0	unknown	3410	0	arm	sat
AUFLIA/20170829-Rodin/smt5069517085737059294.smt2	unknown	12419	0	unknown	5812	0	arm	unsat
AUFLIA/20170829-Rodin/smt511748954890879478.smt2	unsat	611	0	unsat	509	0	arm	unsat
AUFLIA/20170829-Rodin/smt5142338501095623673.smt2	unknown	210	0	unknown	108	0	arm	sat
AUFLIA/20170829-Rodin/smt5174113414071199270.smt2	unknown	21928	0	unknown	6416	0	arm	unknown
AUFLIA/20170829-Rodin/smt52294605001873544.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt5272862280471725108.smt2	unknown	12318	0	unknown	12219	0	arm	unsat
AUFLIA/20170829-Rodin/smt5335242273545225037.smt2	unknown	109	0	unknown	108	0	arm	unknown
AUFLIA/20170829-Rodin/smt5376411444910077734.smt2	unsat	608	0	unsat	607	0	arm	unsat
AUFLIA/20170829-Rodin/smt5411750702888311295.smt2	unknown	9317	0	unknown	5712	0	base	unsat
AUFLIA/20170829-Rodin/smt5451849698940286197.smt2	unsat	509	0	unsat	508	0	base	unsat
AUFLIA/20170829-Rodin/smt5490683173861403665.smt2	unknown	13323	0	unknown	12722	0	base	unsat
AUFLIA/20170829-Rodin/smt5528103774414173689.smt2	unsat	109	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt5574423584191532554.smt2	unknown	20632	0	unknown	16721	0	base	unknown
AUFLIA/20170829-Rodin/smt5603369489123748488.smt2	unsat	110	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt5659330507399205750.smt2	unknown	8815	0	unknown	6011	0	base	unsat
AUFLIA/20170829-Rodin/smt569177694783745639.smt2	unsat	109	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt5741445985442305707.smt2	unknown	3312	0	unknown	3310	0	base	unsat
AUFLIA/20170829-Rodin/smt5804470410567372169.smt2	unknown	14322	0	unknown	13319	0	arm	unsat
AUFLIA/20170829-Rodin/smt5847282541265624513.smt2	unknown	4112	0	unknown	3210	0	arm	unsat
AUFLIA/20170829-Rodin/smt5891024652570785146.smt2	unknown	13024	0	unknown	6116	0	arm	unsat
AUFLIA/20170829-Rodin/smt5938724647020374197.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt5977568418365520573.smt2	unknown	12922	0	unknown	12622	0	arm	unknown
AUFLIA/20170829-Rodin/smt6006551279309141973.smt2	unsat	110	0	unsat	109	0	arm	unsat
AUFLIA/20170829-Rodin/smt6047439953553617914.smt2	unknown	17422	0	unknown	13117	0	arm	unsat
AUFLIA/20170829-Rodin/smt6078088348337582015.smt2	unsat	1610	0	unsat	1609	0	arm	unsat
AUFLIA/20170829-Rodin/smt6118152775170919814.smt2	unsat	609	0	unsat	608	0	arm	unsat
AUFLIA/20170829-Rodin/smt6185728978883638788.smt2	unsat	409	0	unsat	407	0	base	unsat
AUFLIA/20170829-Rodin/smt6216810711515896085.smt2	unsat	208	0	unsat	207	0	base	unsat
AUFLIA/20170829-Rodin/smt6269233508100289974.smt2	unknown	110	0	unknown	108	0	base	unsat
AUFLIA/20170829-Rodin/smt6318014493105022431.smt2	unknown	14125	0	unknown	10417	0	base	unsat
AUFLIA/20170829-Rodin/smt6383725389398926770.smt2	unknown	16828	0	unknown	5615	0	base	unsat
AUFLIA/20170829-Rodin/smt6438450863395295011.smt2	unknown	12519	0	unknown	11719	0	base	unsat
AUFLIA/20170829-Rodin/smt6490600079681831057.smt2	unknown	12916	0	unknown	12817	0	base	unsat
AUFLIA/20170829-Rodin/smt6522690189013032362.smt2	unknown	12921	0	unknown	12818	0	base	unsat
AUFLIA/20170829-Rodin/smt6561225060016006493.smt2	unknown	3111	0	unknown	3009	0	base	unsat
AUFLIA/20170829-Rodin/smt6605508315093674932.smt2	unsat	709	0	unsat	708	0	arm	unsat
AUFLIA/20170829-Rodin/smt6646551715586635467.smt2	unknown	13822	0	unknown	12919	0	arm	unknown
AUFLIA/20170829-Rodin/smt6686346698589869511.smt2	unknown	22530	0	unknown	13423	0	arm	unsat
AUFLIA/20170829-Rodin/smt6724225714143211723.smt2	unsat	210	0	unsat	208	0	arm	unsat
AUFLIA/20170829-Rodin/smt6759390604070337018.smt2	unknown	16529	0	unknown	8717	0	arm	unsat
AUFLIA/20170829-Rodin/smt6800969430234754155.smt2	unknown	15623	0	unknown	12917	0	arm	unknown
AUFLIA/20170829-Rodin/smt6847139309533112800.smt2	unknown	19726	0	unknown	13519	0	arm	unsat
AUFLIA/20170829-Rodin/smt6890534299883019152.smt2	unknown	16221	0	unknown	13917	0	arm	unsat
AUFLIA/20170829-Rodin/smt6944526066831005077.smt2	unsat	309	0	unsat	307	0	arm	unsat
AUFLIA/20170829-Rodin/smt6992888629436085533.smt2	unknown	4613	0	unknown	4211	0	base	unsat
AUFLIA/20170829-Rodin/smt7029299371225839477.smt2	unknown	17025	0	unknown	13118	0	base	unsat
AUFLIA/20170829-Rodin/smt7102315967699315061.smt2	unknown	16627	0	unknown	14624	0	base	unknown
AUFLIA/20170829-Rodin/smt7140623754260504820.smt2	unknown	13424	0	unknown	12723	0	base	unknown
AUFLIA/20170829-Rodin/smt7176787311975501455.smt2	unknown	12324	0	unknown	12122	0	base	unsat
AUFLIA/20170829-Rodin/smt721203845646375573.smt2	unknown	11416	0	unknown	8714	0	base	unknown
AUFLIA/20170829-Rodin/smt7243910821028522478.smt2	unknown	4914	0	unknown	4914	0	base	unsat
AUFLIA/20170829-Rodin/smt7286681778331421145.smt2	unsat	1410	0	unsat	1408	0	base	unsat
AUFLIA/20170829-Rodin/smt7325533435086833348.smt2	unsat	209	0	unsat	207	0	base	unsat
AUFLIA/20170829-Rodin/smt7375066143875488269.smt2	unsat	108	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt7416790815767001528.smt2	unknown	14722	0	unknown	13219	0	arm	unsat
AUFLIA/20170829-Rodin/smt7465350866728807591.smt2	unsat	912	0	unsat	909	0	arm	unsat
AUFLIA/20170829-Rodin/smt7508056495707722888.smt2	unsat	310	0	unsat	308	0	arm	unsat
AUFLIA/20170829-Rodin/smt7555093036700928884.smt2	unknown	24034	0	unknown	12823	0	arm	unknown
AUFLIA/20170829-Rodin/smt7590414561064967542.smt2	sat	109	0	sat	108	0	arm	sat
AUFLIA/20170829-Rodin/smt7630523222404089153.smt2	unknown	410	0	unknown	410	0	arm	unsat
AUFLIA/20170829-Rodin/smt7662938804457871411.smt2	unknown	13118	0	unknown	7015	0	arm	unsat
AUFLIA/20170829-Rodin/smt7700512338850803099.smt2	sat	107	0	sat	107	0	arm	sat
AUFLIA/20170829-Rodin/smt7758897497916255291.smt2	unsat	709	0	unsat	708	0	base	unsat
AUFLIA/20170829-Rodin/smt7801044620652467564.smt2	unknown	2411	0	unknown	2309	0	base	unsat
AUFLIA/20170829-Rodin/smt783865900663860705.smt2	unsat	111	0	unsat	109	0	base	unsat
AUFLIA/20170829-Rodin/smt7884434847167058034.smt2	unsat	12224	0	unsat	12221	0	base	unsat
AUFLIA/20170829-Rodin/smt7938188253170750235.smt2	unsat	109	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt8000292260679864780.smt2	unknown	19522	0	unknown	13319	0	base	unsat
AUFLIA/20170829-Rodin/smt8056816654454080504.smt2	unknown	12516	0	unknown	11715	0	base	unsat
AUFLIA/20170829-Rodin/smt8102831563216098304.smt2	unsat	110	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt8148677656429052494.smt2	unknown	17525	0	unknown	13220	0	base	unsat
AUFLIA/20170829-Rodin/smt8192027748844828080.smt2	unsat	108	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt8227388893121127619.smt2	unsat	108	0	unsat	107	0	arm	unsat
AUFLIA/20170829-Rodin/smt8273842037110083049.smt2	unknown	5014	0	unknown	4111	0	arm	unsat
AUFLIA/20170829-Rodin/smt8326513193790861219.smt2	unknown	15827	0	unknown	14325	0	arm	unknown
AUFLIA/20170829-Rodin/smt8383976709925281835.smt2	unknown	15726	0	unknown	7816	0	arm	unsat
AUFLIA/20170829-Rodin/smt8417519765525455894.smt2	unknown	18823	0	unknown	13518	0	arm	unknown
AUFLIA/20170829-Rodin/smt84651356209501765.smt2	unsat	113	0	unsat	109	0	arm	unsat
AUFLIA/20170829-Rodin/smt8506722626825424904.smt2	unsat	110	0	unsat	108	0	arm	unsat
AUFLIA/20170829-Rodin/smt8539609608321091028.smt2	unknown	24329	0	unknown	24324	0	arm	unsat
AUFLIA/20170829-Rodin/smt8582415719518462795.smt2	unknown	109	0	unknown	107	0	base	unsat
AUFLIA/20170829-Rodin/smt863293257111213279.smt2	unknown	24130	0	unknown	24127	0	base	unknown
AUFLIA/20170829-Rodin/smt8683826451416083880.smt2	unknown	111	0	unknown	109	0	base	sat
AUFLIA/20170829-Rodin/smt8726509904014076787.smt2	unknown	13726	0	unknown	5313	0	base	unsat
AUFLIA/20170829-Rodin/smt8778595552561649952.smt2	unknown	809	0	unknown	909	0	base	unsat
AUFLIA/20170829-Rodin/smt8825648590621929508.smt2	unsat	110	0	unsat	109	0	base	unsat
AUFLIA/20170829-Rodin/smt8849302628236017311.smt2	unknown	14220	0	unknown	5614	0	base	unsat
AUFLIA/20170829-Rodin/smt8879772725828454609.smt2	unsat	109	0	unsat	108	0	base	unsat
AUFLIA/20170829-Rodin/smt8923677823844298420.smt2	unknown	5313	0	unknown	4911	0	base	unsat
AUFLIA/20170829-Rodin/smt8961875129792388963.smt2	unknown	409	0	unknown	407	0	arm	sat
AUFLIA/20170829-Rodin/smt9008971064966552750.smt2	sat	108	0	sat	106	0	arm	sat
AUFLIA/20170829-Rodin/smt9070729766193021392.smt2	unsat	511	0	unsat	509	0	arm	unsat
AUFLIA/20170829-Rodin/smt9117787725777190694.smt2	unknown	109	0	unknown	108	0	arm	sat
AUFLIA/20170829-Rodin/smt9176241112197112237.smt2	unknown	13824	0	unknown	13121	0	arm	unsat
AUFLIA/20170829-Rodin/smt9217725797377377257.smt2	unknown	3311	0	unknown	3311	0	arm	unknown
AUFLIA/20170829-Rodin/smt966044474995992364.smt2	unknown	13824	0	unknown	10215	0	arm	unsat
AUFLIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_equal.i_81.smt2	unknown	609	0	unknown	308	0	arm	unknown
AUFLIA/20230321-UltimateAutomizerSvcomp2023/sll2c_prepend_equal.i_27.smt2	unknown	308	0	unknown	206	0	arm	unknown
AUFLIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_47.smt2	unknown	18626	0	unknown	1008	0	base	unknown
AUFLIA/misc/set3.smt2	unknown	108	0	unknown	106	0	base	unsat
