file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E17E24.smt2	unknown	unknown	25230	25230	A
QF_NRA/20161105-Sturm-MBO/mbo_E5E13.smt2	unknown	unknown	24436	24427	B
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0051a.smt2	unknown	unknown	7724	5719	A
QF_NRA/20200911-Pine/1599121905450496000.smt2	unknown	unknown	12722	12722	B
QF_NRA/20211101-Geogebra/Triangle-Bottema1_17.smt2	unknown	unknown	24132	23931	A
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_Mitrinovic_8_3.smt2	unknown	unknown	15427	15529	B
QF_NRA/hycomp/ball_count_1d_plain.03.redlog_global_15.smt2	unsat	unsat	112	111	A
QF_NRA/hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_15.smt2	unsat	unsat	110	110	B
QF_NRA/hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_15.smt2	unsat	unsat	111	112	A
QF_NRA/hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_15.smt2	unsat	unsat	110	110	B
QF_NRA/hycomp/ball_count_2d_hill_simple.02.redlog_global_15.smt2	unsat	unsat	111	113	A
QF_NRA/hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_15.smt2	unsat	unsat	110	110	B
QF_NRA/hycomp/ball_count_2d_plain.01.redlog_global_15.smt2	unsat	unsat	109	110	A
QF_NRA/hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_15.smt2	unsat	unsat	110	110	B
QF_NRA/hycomp/ball_count_2d_plain.10.redlog_global_15.smt2	unsat	unsat	114	112	A
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_global_15.smt2	unsat	unsat	111	114	B
QF_NRA/hycomp/etcs_braking_2.01.redlog_global_15.smt2	unsat	unsat	16925	18128	A
QF_NRA/LassoRanker/CooperatingT2/byron-2.t2.c_Iteration2_Loop_4-pieceTemplate.smt2	unknown	unknown	24836	25034	B
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration9_Loop_2-pieceTemplate.smt2	unknown	unknown	24137	24134	A
QF_NRA/LassoRanker/SV-COMP/min_rf_true-termination.c_Iteration1_Lasso_2-pieceTemplate.smt2	unknown	unknown	24634	24435	B
QF_NRA/LassoRanker/Ultimate/SantaBarbara01.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	unknown	24135	24142	A
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0014.smt2	unknown	unknown	12432	12435	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0018.smt2	unknown	unknown	18941	19031	A
QF_NRA/meti-tarski/atan/problem/2/weakT/atan-problem-2-weakT-chunk-0032.smt2	sat	sat	114	113	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0242.smt2	unknown	unknown	10626	10124	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0485.smt2	sat	sat	114	118	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0174.smt2	unsat	unsat	113	116	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0459.smt2	sat	sat	114	117	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0713.smt2	sat	sat	116	119	A
QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0141.smt2	unsat	unsat	111	114	B
QF_NRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0025.smt2	sat	sat	116	113	A
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0103.smt2	sat	sat	113	113	B
QF_NRA/meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0070.smt2	sat	sat	114	115	A
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0146.smt2	unknown	unknown	1725	1714	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0017.smt2	unknown	unknown	4824	4717	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0266.smt2	unknown	unknown	4814	4917	B
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0139.smt2	unknown	unknown	24134	24135	A
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0204.smt2	unknown	unknown	12820	12620	B
QF_NRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0105.smt2	unknown	unknown	11117	10918	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0349.smt2	sat	sat	110	109	B
QF_NRA/meti-tarski/RL-high-pass-circuit/RL-high-pass-circuit-gain-chunk-0012.smt2	unknown	unknown	3813	3812	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0147.smt2	unknown	unknown	15823	16122	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0419.smt2	unknown	unknown	709	709	A
QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0028.smt2	sat	sat	108	509	B
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0353.smt2	sat	sat	1708	1709	A
QF_NRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0050.smt2	unknown	unknown	208	308	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0094.smt2	sat	sat	1309	1309	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0354.smt2	unknown	unknown	108	108	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0627.smt2	sat	sat	208	208	A
QF_NRA/meti-tarski/sqrt/problem/13/sqrt1/sqrt-problem-13-sqrt1-chunk-0073.smt2	unsat	unsat	108	509	B
