file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
M823-017__fixed_points__ordinary_fixed.adb_94_17_range_check2___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
MA29-016__flow_refinement__fruit-pub_child.adb_28_7_precondition___00.smt2	unknown	24.13	ok	unknown	24.03	ok	unknown	1.31	ok	unknown
N401-026__variant__loop_tutorial.adb_39_19_overflow_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.31	ok	unsat
N918-004__flow_no_effect_main__main.adb_25_62_overflow_check___00.smt2	unknown	0.41	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
O416-002__dynamic_predicate__dynamic_preds.adb_101_28_predicate_check___00.smt2	unknown	24.13	ok	unknown	24.02	ok	unknown	26.21	rc134	unknown
O416-002__dynamic_predicate__dynamic_preds.adb_151_31_predicate_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O416-002__dynamic_predicate__dynamic_preds.adb_87_22_predicate_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O416-002__dynamic_predicate__dynamic_preds_rte.adb_6_14_predicate_check___00.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
O429-042__stdlib_tasking__ada_real_time.ads_144_16_precondition___00.smt2	unknown	24.13	ok	unknown	24.03	ok	unknown	26.21	rc134	unknown
O429-042__stdlib_tasking__ada_real_time.ads_162_58_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O429-042__stdlib_tasking__ada_real_time.ads_181_58_overflow_check___00.smt2	unknown	24.12	ok	unknown	24.03	ok	unsat	0.11	ok	unknown
O429-042__stdlib_tasking__ada_real_time.ads_274_54_overflow_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__fibonacci__fib.adb_76_33_loop_invariant_preserv___00.smt2	unknown	4.61	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
O512-022__hello_world__after_tax.adb_7_22_overflow_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__pgcd_ppcm__a.adb_32_14_overflow_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__power_and_sum__power_and_sum.adb_36_33_loop_invariant_preserv___00.smt2	unknown	17.42	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__students__students.adb_17_22_assert___00.smt2	unknown	24.12	ok	unknown	24.12	ok	unsat	0.11	ok	unsat
O512-022__students__students.adb_54_43_range_check___00.smt2	unknown	24.13	ok	unknown	24.13	ok	unsat	0.11	ok	unsat
O521-007__fxp_div_int_result__fxp_div.adb_34_29_precondition___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O813-018__fixed_points__conversion_fixed.adb_15_22_assert___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O813-018__fixed_points__fraction_fixed.adb_47_28_overflow_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O813-018__fixed_points__fraction_fixed.adb_71_22_assert___00.smt2	unknown	24.13	ok	unknown	24.13	ok	unsat	0.11	ok	unknown
O813-018__fixed_points__integer_fixed.adb_102_25_assert___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O813-018__fixed_points__integer_fixed.adb_49_16_range_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O813-018__fixed_points__integer_fixed.adb_71_14_division_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O826-012__counter__test.adb_11_17_overflow_check___00.smt2	unknown	16.22	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
OA06-004__mul_div__mul_div_2.ads_13_43_division_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P201-069__simulink__simulink_functions.adb_1514_19_overflow_check___00.smt2	unknown	25.03	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
P201-069__simulink__simulink_functions.adb_279_52_overflow_check___00.smt2	unknown	24.12	ok	unknown	24.02	ok	unknown	26.21	rc134	unknown
P405-006__arithmetic_from_dafny__mod_lemmas.adb_29_21_division_check___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P405-006__arithmetic_from_dafny__mod_lemmas.adb_76_23_division_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P405-006__arithmetic_from_dafny__mul_lemmas.adb_158_40_overflow_check___00.smt2	unknown	13.52	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P405-006__arithmetic_from_dafny__mul_lemmas.adb_47_14_postcondition___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P405-006__arithmetic_lemmas__test_arith.adb_121_7_precondition___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P405-006__arithmetic_lemmas__test_arith.adb_225_4_precondition___00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P510-019__user_lemma__user_lemma.adb_11_22_assert___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P615-019__silver__overflow_check.adb_18_32_overflow_check___00.smt2	unknown	24.13	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
PB03-020__unsoundness__fix.adb_6_15_range_check___00.smt2	unknown	24.12	ok	unknown	24.13	ok	unsat	0.11	ok	unknown
Q328-034__mut_discr__values-operations.ads_17_16_inconsistent_pre___00.smt2	unknown	24.12	ok	unknown	24.03	ok	unknown	26.20	rc134	unknown
QA11-003__itp_example__test.adb_81_16_postcondition___00.smt2	unknown	24.12	ok	unknown	0.21	ok	unknown	26.21	rc134	unknown
QC08-002__loopinv__where_are_the_run_time_errors.adb_11_30_loop_invariant_preserv___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R206-018__itp_mix__why_0df7dc_zilch-T-h__00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R220-054__fixed_point_small__fp_test_div.adb_7_14_overflow_check___00.smt2	unknown	24.13	ok	unknown	24.13	ok	unsat	0.11	ok	unknown
R220-054__fixed_point_small__fp_test_mult.ads_16_31_overflow_check___00.smt2	unknown	24.13	ok	unknown	19.82	ok	unsat	0.11	ok	unsat
R427-016__check_on_param_call__formals_rec_split_pred.adb_44_14_formals_rec_split_pred.adb_85_4_discriminant_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R427-016__check_on_param_call__formals_rec_split_pred.adb_67_22_discriminant_check___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_012d41_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_02ed1c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_04d261_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_07a33e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_091bac_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_0bdca9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_0e83fe_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.81	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_108ea1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_130a74_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_153aae_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_17c77c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_1aee9b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.31	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_1d0efc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_1ed5bc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_211c6a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_237d50_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_25440f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_27acee_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.21	ok	unknown
R509-011__higher_order_proof__why_29933e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_2b05b1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_2d76d6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_30a810_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_32d0c1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_349abb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_36f783_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_399918_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_3c29a9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_3fbd8e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_410302_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_434ccd_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_45baa0_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_46f36b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_48d62c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_4aff0e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.81	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_4cdd6b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_4ee3ba_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_508328_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_52465d_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_541b49_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_569688_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.61	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_582323_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_5b4fa5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_5d1dd8_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_5f5f52_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_61ec1b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_6453dc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_65ee1e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_680e69_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_69d00e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_6c6193_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_6e5e90_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_702a81_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.51	ok	unknown
R509-011__higher_order_proof__why_730a1f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_75b13f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_77e070_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_79e1c7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_7bbdda_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_7de4f6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_7f65e7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_820e40_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_83c3db_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_85edf7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_88474a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_89d3e8_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_8b9cb6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_8db9fd_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_906f7e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_92b904_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_9542b7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_971e7e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_995edf_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_9b62d6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_9d9569_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_9ff170_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_a20c4d_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_a44b93_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_a601dd_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_a8a09e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_aaa2e7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_ad7e8f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_afd415_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_b11927_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_b38ba2_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_b5d240_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_b79089_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_b99fb0_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_bc0f29_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_be26fe_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_bfc23d_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_c1f33a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_c3b339_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_c63d1b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_c8b93d_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_cadc89_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_cd0294_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_cff6fc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_d1d8c6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_d30896_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_d5b243_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_d86b31_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_da8d95_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_dbd343_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	1.01	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
R509-011__higher_order_proof__why_dd6531_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.91	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
