file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
MB20-049__old_in_contract_cases__example.ads_7_62_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
MC06-031__dynamic_discrete__dynamic_ranges.adb_50_17_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N120-055__perm__sort.adb_48_22_precondition___00.smt2	unknown	24.03	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N217-028__update_checks__ar.adb_55_45_range_check___00.smt2	unknown	0.21	ok	unknown	24.02	ok	unknown	0.11	ok	unknown
N228-005__update_unconstr_array__update_checks_1.adb_51_9_length_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N325-022__volatile_slices__vs.adb_24_16_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N513-017__slice__sorters.adb_42_50_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N523-032__hello__hello.adb_30_23_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N530-032__swap__sorters.adb_60_25_assert___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N602-053__update__sorters.adb_39_13_loop_invariant_init___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N611-014__split_records__split_records.adb_21_39_discriminant_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N611-014__static_discr__static_discr.adb_78_30_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N613-027__transitive__sorters.adb_59_20_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N617-013__vscomp2014__p.adb_9_36_loop_invariant_init___00.smt2	unknown	13.02	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_108_43_index_check2___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_154_33_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_187_22_precondition3___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_220_39_precondition3___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_228_50_precondition4___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_237_28_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_244_63_range_check2___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_252_49_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_261_42_precondition4___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_26_20_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_278_25_precondition4___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_289_56_index_check3___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_31_15_precondition3___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_348_15_precondition2___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_46_29_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.adb_62_19_precondition3___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.ads_12_6_postcondition3___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__perm.ads_43_60_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_135_33_precondition3___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_40_28_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_47_19_precondition3___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_54_16_precondition3___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_59_48_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_69_36_precondition2___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_75_44_precondition___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.adb_83_16_precondition2___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N624-020__perm_rem__sort.ads_9_16_precondition2___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N627-026__defaults__with_default.adb_69_22_assert___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N902-010__a_stack_no_spark_contracts_with_body.adb_25_18_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
N917-051__longest_common_prefix__longest_common_prefix.adb_13_35_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NA06-051__loop__indexbis.ads_5_72_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NA29-017__prove_all__sorting.adb_103_22_overflow_check4___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NA29-017__prove_all__sorting.adb_35_16_index_check4___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NA29-017__prove_all__sorting.adb_51_39_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NA29-017__prove_all__sorting.adb_87_33_overflow_check___00.smt2	unknown	24.03	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
NB24-034__flow_spurious_ghost_warning__sorters.adb_51_43_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O108-025__attribute_size__size_attr.adb_116_19_assert___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O205-003__dynamic_arrays__dynamic_array.adb_52_19_discriminant_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O416-002__type_contracts__communications.ads_16_9_invariant_check_on_default_value___00.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
O512-022__demo_not_fixed_yet__generic_stack.adb_27_25_use_stacks.adb_47_7_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__infoflow__infoflow.adb_181_22_overflow_check___00.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
O512-022__infoflow__infoflow.ads_136_24_contract_case___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.31	ok	unsat
O512-022__prefix_sum__prefixsum.ads_18_32_unreachable_branch___00.smt2	unknown	0.21	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
O512-022__stacks__stacks.ads_84_58_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_100_44_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_180_10_precondition6___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_30_27_precondition2___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O512-022__while_loop_invariant__s.adb_14_9_loop_variant___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
O724-003__iterable__with_iterable.ads_24_9_predicate_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
OA20-032__refinement__patris.adb_121_63_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.21	ok	unsat
P115-039__spark16demo__concurrency_example.adb_14_13_dead_code___00.smt2	unknown	0.21	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
P412-021__conc_discr_dyn__p.adb_6_19_range_check___00.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
P427-045__iterable_for_proof__test_containers.adb_22_38_precondition___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P518-021__frame_for_max__frame_condition.adb_11_13_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P518-021__frame_for_max__frame_condition.adb_218_46_frame_condition.adb_233_7_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P518-021__frame_for_max__frame_condition.adb_86_39_frame_condition.adb_150_10_loop_invariant_preserv___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P518-021__loop_frame_condition__do_loops.adb_112_22_assert___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P607-055__for_loops_on_function_calls__for_loop_iterable.adb_42_11_precondition___01.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P715-019__flow_subprogram_termination__container.adb_30_11_container.adb_45_7_precondition___03.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
P720-007__replay__harness.adb_13_19_assert___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
P820-002__protected_out__polyorb_hi-utils.adb_47_33_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
PA14-032__dic__bounded_strings.adb_8_19_length_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q124-055__no_inlining__array_arith.ads_18_14_postcondition___00.smt2	unknown	7.52	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
Q328-034__mut_discr__screen_output.adb_70_10_dead_code___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
Q424-003__if_expression__string_utilities.adb_17_24_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q519-015__array_cast__cast_array.ads_10_14_postcondition___00.smt2	unknown	14.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q525-025__controlling_result__fixed_string.adb_18_11_length_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q529-038__predicate__bounded_stacks.ads_18_20_integer_stacks.ads_4_1_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q607-015__quantifiers__search_ter_p.ads_33_25_inconsistent_pre___00.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	0.11	ok	unknown
Q713-033__loop_unroll__lcp.ads_17_54_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q719-013__loop_unroll_dyn__loops_static.adb_41_57_overflow_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q912-021__codepeer_by_example__assign_arr_unk.adb_4_18_overflow_check___00.smt2	unknown	24.13	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
Q926-040__recursion__recursion.adb_43_32_loop_invariant_init___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q930-002__itp__bounded_dynamic_arrays.adb_191_42_bounded_dynamic_strings.ads_5_1_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q930-002__itp__bounded_dynamic_arrays.ads_103_48_bounded_dynamic_strings.ads_5_1_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
Q930-002__itp__bounded_dynamic_arrays.ads_66_13_bounded_dynamic_strings.ads_5_1_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QA23-042__flow_pointers__spark05.adb_55_16_null_pointer_dereference___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
QA23-042__ok_pointers__spark04.adb_22_10_null_pointer_dereference___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.31	ok	unknown
R125-020__comparison__longest_common_prefix.adb_11_35_overflow_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R226-017__image_attribute__test.adb_8_22_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R419-026__swap_ranges__swap_ranges.adb_16_14_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R419-026__swap_ranges__swap_ranges.adb_58_26_overflow_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R427-050__counterex__competition.adb_10_38_length_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_0ad1c3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_17e539_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_2309ac_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_30682c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_3dbbcf_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_496459_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_55ff7e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_610ef4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_6b0fea_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_7beb29_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_880db6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_93e018_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_9e1cf4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_aa8afb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_b5aa01_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_bfafe7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_cac5cc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_d70bc5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_e19b11_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_ec30e5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R509-011__higher_order_proof__why_f787ed_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R514-013__invariant__sorted.ads_14_14_postcondition___00.smt2	unknown	7.92	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R728-002__aggregates__pragmarc-b_strings.adb_79_22_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
R906-030__recursion__test_rec.adb_45_33_loop_invariant_preserv___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
RB05-005__unsound__main.adb_13_74_main.adb_22_4_range_check___00.smt2	unknown	0.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
RC12-029__pointer_subtype__constr_ty.adb_8_26_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
RM_Examples__stacks_1.ads_14_19_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
RM_MS__attributes_of_unconstrained_out_parameter_in_precondition__p.ads_10_19_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S108-006__text_io_warnings__text_io_warnings.adb_26_38_overflow_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S117-008__pointer__formal_vectors.adb_101_33_use_formal_vectors.ads_10_4_loop_invariant_preserv___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S117-008__pointer__formal_vectors.adb_118_8_use_formal_vectors.ads_10_4_predicate_check___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.21	ok	unsat
S117-008__pointer__formal_vectors.adb_146_8_use_formal_vectors.ads_10_4_null_pointer_dereference___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S117-008__pointer__formal_vectors.adb_182_35_use_formal_vectors.ads_10_4_null_pointer_dereference___01.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S117-008__pointer__formal_vectors.adb_54_14_use_formal_vectors.ads_10_4_predicate_check___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.21	rc134	unknown
S212-028__update__generic_ring_buffer.adb_78_13_tester.adb_9_4_predicate_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S322-028__for_in_termination__bounded_table.adb_37_21_repro_main.adb_9_4_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S415-012__ex_pledge__pledge_constraints.adb_22_37_discriminant_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S531-010__loop_frame_condition__do_loops.adb_131_19_index_check___00.smt2	unknown	0.31	ok	unsat	0.11	ok	unsat	0.41	ok	unsat
S531-010__loop_frame_condition__do_loops.adb_47_13_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
S531-010__loop_frame_condition__do_loops.adb_82_26_null_pointer_dereference___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.21	ok	unsat
S702-024__record_attributes_in_allocators__test_constrained.adb_45_22_assert___00.smt2	unknown	0.11	ok	unknown	24.12	ok	unknown	0.11	ok	unknown
SB07-003__crash__a-cfdlli.ads_610_49_database.adb_10_4_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__communication.adb_41_32_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__p.adb_99_42_overflow_check___00.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
adacore_u__p_max_array.adb_56_25_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__ring_buffer.adb_27_60_overflow_check___00.smt2	unsat	1.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__stack.adb_42_18_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
evoting__evoting.adb_229_13_loop_invariant_preserv___00.smt2	unknown	24.13	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.adb_105_33_loop_invariant_preserv___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.adb_159_25_null_pointer_dereference___00.smt2	unknown	0.31	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.adb_25_35_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.adb_51_24_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.adb_85_22_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
ghc_sort__ghc_sort.ads_33_52_overflow_check___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
longest_common_prefix__lcp.adb_21_30_loop_invariant_init___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
n_queens__queen.ads_53_44_index_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
patience__patience.adb_16_13_loop_invariant_init___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
patience__patience.adb_86_45_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
patience__patience.ads_92_45_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
