file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
x2015_09_10_17_00_27_549_1675482.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_00_55_254_1709896.smt_in.smt2	unknown	0.31	ok	unknown	24.33	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_01_21_331_1740010.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_01_43_729_1770869.smt_in.smt2	unknown	0.11	ok	unknown	24.53	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_02_05_187_1799661.smt_in.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_02_27_088_1828285.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_02_54_315_1863800.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_03_18_500_1897227.smt_in.smt2	unknown	0.21	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_03_41_217_1925781.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	0.11	ok	unknown
x2015_09_10_17_04_03_274_1958078.smt_in.smt2	unknown	6.01	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_04_26_279_1988982.smt_in.smt2	unknown	24.63	ok	unknown	24.13	ok	unsat	18.62	ok	unknown
x2015_09_10_17_04_47_526_2019055.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_05_11_327_2050102.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_05_36_652_2082452.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_05_58_229_2113325.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_06_22_189_2146704.smt_in.smt2	unknown	0.21	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_06_44_729_2179233.smt_in.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_07_05_353_2208923.smt_in.smt2	unknown	8.31	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_07_27_020_2237738.smt_in.smt2	unknown	17.82	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_07_49_253_2267795.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_08_11_362_2298485.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_08_35_894_2329624.smt_in.smt2	unknown	0.11	ok	unsat	0.41	ok	unsat	15.32	ok	unsat
x2015_09_10_17_08_57_646_2360383.smt_in.smt2	unknown	1.31	ok	unknown	24.23	ok	unsat	0.31	ok	unknown
x2015_09_10_17_09_21_908_2391122.smt_in.smt2	unknown	0.31	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_09_44_488_2419498.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_10_07_059_2450499.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_10_31_591_2481579.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unsat	0.11	ok	unknown
x2015_09_10_17_10_55_641_2510169.smt_in.smt2	unknown	15.82	ok	unknown	24.43	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_11_18_552_2541779.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.22	rc134	unknown
x2015_09_10_17_11_40_456_2571350.smt_in.smt2	unknown	3.31	ok	unknown	24.23	ok	unknown	0.11	ok	unknown
x2015_09_10_17_12_03_470_2601671.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_12_30_781_2634553.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_13_01_127_2665471.smt_in.smt2	unknown	1.31	ok	unknown	24.33	ok	unknown	27.79	rc134	unknown
x2015_09_10_17_14_06_194_2692958.smt_in.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_15_04_007_2724797.smt_in.smt2	unknown	18.42	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_16_03_091_2754904.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.21	ok	unsat
x2015_09_10_17_17_04_260_2787558.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_17_59_756_2820516.smt_in.smt2	unknown	0.21	ok	unknown	24.23	ok	unknown	0.21	ok	unknown
x2015_09_10_17_18_42_558_2847385.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_17_19_31_189_2880921.smt_in.smt2	unsat	9.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_17_20_15_484_2915641.smt_in.smt2	unknown	25.35	ok	unknown	24.23	ok	unknown	27.11	rc134	unknown
x2015_09_10_16_47_37_931_1077041.smt_in.smt2	unknown	5.11	ok	unknown	24.22	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_22_40_406_1102174.smt_in.smt2	unknown	0.21	ok	unknown	24.23	ok	unknown	27.12	rc134	unknown
x2015_09_10_17_23_15_283_1135882.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_23_50_952_1169603.smt_in.smt2	unknown	22.93	ok	unknown	24.14	ok	unknown	26.31	rc134	unknown
x2015_09_10_17_24_25_853_1200030.smt_in.smt2	unknown	14.82	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_25_02_326_1228881.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unsat	0.21	ok	unsat
x2015_09_10_17_25_40_953_1264296.smt_in.smt2	unsat	4.21	ok	unknown	24.33	ok	unsat	0.21	ok	unknown
x2015_09_10_16_47_59_273_1086494.smt_in.smt2	unknown	0.11	ok	unknown	24.64	ok	unknown	27.37	rc134	unknown
x2015_09_10_16_48_38_877_1117356.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_49_24_547_1147275.smt_in.smt2	unknown	0.31	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_50_13_766_1172962.smt_in.smt2	unknown	0.51	ok	unsat	0.11	ok	unsat	0.51	ok	unsat
x2015_09_10_16_46_53_159_1015830.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_47_35_761_1061201.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_48_17_898_1104086.smt_in.smt2	unknown	1.61	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_48_42_751_1132913.smt_in.smt2	unknown	1.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_49_25_717_1182749.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_49_57_278_1218963.smt_in.smt2	unknown	0.11	ok	unknown	24.53	ok	unknown	0.11	ok	unknown
x2015_09_10_16_50_31_780_1255844.smt_in.smt2	unknown	0.11	ok	unsat	1.01	ok	unsat	0.11	ok	unsat
x2015_09_10_16_50_58_676_1284981.smt_in.smt2	unknown	0.61	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_51_26_271_1314294.smt_in.smt2	unknown	0.31	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_51_57_291_1344651.smt_in.smt2	unknown	0.51	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_52_28_094_1089146.smt_in.smt2	unsat	2.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_53_07_651_1118923.smt_in.smt2	unsat	2.71	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_53_49_465_1145510.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_54_31_544_1171607.smt_in.smt2	unknown	0.21	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_50_32_269_1077639.smt_in.smt2	unknown	9.62	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_51_15_522_1106474.smt_in.smt2	sat	0.81	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_51_54_222_1135299.smt_in.smt2	unsat	1.61	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_52_32_330_1164148.smt_in.smt2	unknown	16.02	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_53_10_832_1193178.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_53_53_190_1220748.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_54_41_717_1250121.smt_in.smt2	unknown	24.23	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_55_28_204_1281177.smt_in.smt2	unknown	17.82	ok	unknown	24.23	ok	unsat	7.11	ok	unsat
x2015_09_10_16_56_05_426_1308962.smt_in.smt2	unsat	2.61	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_56_41_033_1336494.smt_in.smt2	unknown	6.61	ok	unknown	24.53	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_57_22_785_1368594.smt_in.smt2	unknown	15.52	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_57_55_923_1397798.smt_in.smt2	unsat	1.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_58_26_516_1426316.smt_in.smt2	unsat	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_58_57_278_1456281.smt_in.smt2	unsat	1.51	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_47_59_926_1084806.smt_in.smt2	unknown	0.11	ok	unknown	22.53	ok	unsat	0.11	ok	unknown
x2015_09_10_16_48_39_319_1115908.smt_in.smt2	unsat	2.51	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_47_38_510_1064529.smt_in.smt2	unknown	0.51	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_48_09_219_1095072.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_56_44_595_1090233.smt_in.smt2	unknown	1.01	ok	unsat	0.31	ok	unsat	0.11	ok	unknown
x2015_09_10_16_56_12_476_1070880.smt_in.smt2	unsat	2.81	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_56_50_815_1108647.smt_in.smt2	unknown	20.13	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_57_24_072_1143155.smt_in.smt2	unsat	3.61	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_58_00_981_1180359.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_58_35_710_1217650.smt_in.smt2	unknown	22.43	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_59_09_865_1255801.smt_in.smt2	unknown	23.33	ok	unknown	24.13	ok	unknown	27.20	rc134	unknown
x2015_09_10_16_59_42_074_1296762.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_00_14_156_1336973.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_17_00_47_654_1374776.smt_in.smt2	unsat	12.52	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_46_38_017_1009817.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unknown
x2015_09_10_16_47_04_976_1039736.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_47_31_321_1068946.smt_in.smt2	sat	0.21	ok	unknown	24.23	ok	unknown	0.11	ok	unknown
x2015_09_10_16_47_58_869_1098375.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_48_28_665_1128556.smt_in.smt2	unknown	5.31	ok	unsat	0.91	ok	unsat	0.21	ok	unsat
x2015_09_10_16_48_56_285_1162189.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_49_23_356_1193594.smt_in.smt2	unknown	0.21	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_49_58_321_1226378.smt_in.smt2	unknown	0.21	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_50_33_439_1257062.smt_in.smt2	unknown	0.31	ok	unknown	20.53	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_51_07_332_1287035.smt_in.smt2	unknown	0.21	ok	unknown	24.43	ok	unsat	0.21	ok	unknown
x2015_09_10_16_51_42_375_1318540.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_52_10_273_1349986.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_52_38_709_1379263.smt_in.smt2	unknown	0.11	ok	unknown	24.53	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_53_09_965_1409057.smt_in.smt2	unsat	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_53_43_657_1438229.smt_in.smt2	unknown	0.21	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_54_17_037_1466089.smt_in.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_54_46_764_1495036.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.21	ok	unknown
x2015_09_10_16_55_15_493_1524355.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	0.31	ok	unknown
x2015_09_10_16_55_42_794_1554555.smt_in.smt2	unknown	7.91	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_56_06_385_1583474.smt_in.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_44_58_114_998500.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_56_47_419_1014234.smt_in.smt2	unknown	0.21	ok	unknown	24.33	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_57_13_123_1046950.smt_in.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_46_18_557_1034243.smt_in.smt2	unknown	0.71	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_49_57_120_997152.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	0.11	ok	unknown
x2015_09_10_16_50_24_920_1033173.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_50_54_516_1066573.smt_in.smt2	unknown	0.11	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_51_34_756_1126978.smt_in.smt2	unknown	0.11	ok	unknown	17.62	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_52_04_709_1167517.smt_in.smt2	unknown	0.61	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_52_34_173_1215603.smt_in.smt2	unknown	0.21	ok	unknown	24.03	ok	unknown	26.20	rc134	unknown
x2015_09_10_16_53_09_887_1280052.smt_in.smt2	unknown	2.01	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_53_44_447_1347169.smt_in.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_54_15_921_1411479.smt_in.smt2	unknown	0.21	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_54_57_752_1482883.smt_in.smt2	unknown	2.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_55_27_693_1550802.smt_in.smt2	unknown	2.31	ok	unknown	24.12	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_55_56_854_1611455.smt_in.smt2	unknown	1.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_56_26_416_1673394.smt_in.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_57_05_666_1743239.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_58_45_490_1846132.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_59_11_590_1883244.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_59_51_572_1942754.smt_in.smt2	unknown	0.11	ok	unknown	20.93	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_46_52_587_993366.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_47_17_962_1024580.smt_in.smt2	unknown	0.21	ok	unknown	24.13	ok	unsat	0.31	ok	unknown
x2015_09_10_16_48_00_940_1067211.smt_in.smt2	unknown	9.32	ok	unknown	24.43	ok	unsat	0.21	ok	unknown
x2015_09_10_16_48_34_475_1105236.smt_in.smt2	unknown	9.01	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_49_04_586_1140768.smt_in.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	0.11	ok	unknown
x2015_09_10_16_49_32_280_1173880.smt_in.smt2	unknown	10.02	ok	unknown	24.43	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_46_10_240_1024216.smt_in.smt2	unknown	4.91	ok	unknown	24.63	ok	unknown	0.11	ok	sat
x2015_09_10_16_49_28_452_977911.smt_in.smt2	unsat	5.81	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_49_57_249_1015154.smt_in.smt2	unknown	24.23	ok	unknown	24.43	ok	unknown	26.30	rc134	unknown
x2015_09_10_16_50_28_451_1056203.smt_in.smt2	unsat	0.71	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
x2015_09_10_16_50_57_950_1094186.smt_in.smt2	unknown	1.31	ok	unknown	24.23	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_51_19_118_1052360.smt_in.smt2	unknown	0.11	ok	unknown	20.53	ok	unknown	26.21	rc134	unknown
x2015_09_10_16_52_13_375_1100659.smt_in.smt2	unknown	0.21	ok	unknown	24.23	ok	unknown	26.30	rc134	unknown
x2015_09_10_16_53_42_109_1180689.smt_in.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
nunchaku1790815.nun.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	sat
nunchaku1826202.nun.smt2	unknown	0.11	ok	unknown	14.62	ok	unknown	26.21	rc134	unknown
nunchaku1910193.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.20	rc134	unknown
nunchaku2030378.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.22	rc134	unknown
nunchaku2090223.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
nunchaku2137901.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.20	rc134	unknown
nunchaku2164868.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.21	rc134	unknown
nunchaku2222179.nun.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
nunchaku2310914.nun.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.30	rc134	unknown
nunchaku2446712.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.21	rc134	unknown
nunchaku2532293.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.20	rc134	unknown
nunchaku2674468.nun.smt2	unknown	0.11	ok	unknown	24.23	ok	unknown	26.20	rc134	unknown
nunchaku2995533.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	26.21	rc134	unknown
nunchaku3084883.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
nunchaku3417069.nun.smt2	unknown	0.11	ok	unsat	0.11	ok	unknown	0.11	ok	unsat
nunchaku1813986.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	26.20	rc134	unknown
nunchaku1853957.nun.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
nunchaku1968824.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
nunchaku2058716.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
nunchaku2102656.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
nunchaku2148250.nun.smt2	unknown	0.11	ok	unknown	24.33	ok	unknown	0.11	ok	unknown
nunchaku2183525.nun.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
nunchaku2262809.nun.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
