2019-ezsmt/blending/17.smt2	bland	sat	19
2019-ezsmt/blending/24.smt2	bland	sat	306
2019-ezsmt/blending/5.smt2	bland	unsat	8085
2019-ezsmt/robotics/1_4.smt2	bland	unsat	0
2019-ezsmt/robotics/4_3.smt2	bland	unsat	2
2019-ezsmt/routingMin/SCC_strong/d50.9.smt2	bland	sat	96
2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	bland	sat	2548
2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2	bland	sat	5309
2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	bland	sat	5121
2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_7.lp.smt2	bland	sat	2155
DTP-Scheduling/constraints-cooking06.smt2	bland	sat	1
DTP-Scheduling/constraints-cooking14.smt2	bland	sat	3
DTP-Scheduling/constraints-cooking22.smt2	bland	sat	7
DTP-Scheduling/constraints-tempo-depth-30.smt2	bland	sat	18
DTP-Scheduling/constraints-tempo-depth-9.smt2	bland	sat	10
DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	bland	sat	932
DTP-Scheduling/constraints-tempo-width-40.smt2	bland	sat	721
DTP-Scheduling/constraints-tempo-width-9.smt2	bland	sat	12
DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2	bland	sat	4
DTP-Scheduling/constraints-tms-2-3-light-04.smt2	bland	sat	6
DTP-Scheduling/constraints-tms-2-3-light-30.smt2	bland	sat	25
TM/p-driverlogNumeric_s7.smt2	bland	sat	65
TM/p5-driverlogNumeric_s9.smt2	bland	unsat	167
clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	bland	unsat	4156
keymaera/bouncing-ball-inv-node1886.smt2	bland	unsat	0
keymaera/intersection-example-simple.proof-node634.smt2	bland	unsat	0
keymaera/water_tank-node23593.smt2	bland	unsat	10
meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	bland	sat	48
meti-tarski/CMOS/CMOS-opamp-chunk-0016.smt2	bland	sat	3
meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	bland	sat	0
meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	bland	sat	5
meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	bland	sat	0
