2017-Heizmann-UltimateInvariantSynthesis/_array1.i_3_2_2.bpl_11.smt2	unknown	; theory-layer boolean_propagate_ms=1001 theory_assert_ms=568 theory_propagate_ms=7484 theory_push_pop_ms=390 conflict_analysis_ms=52 theory_final_check_ms=13137 theory_explain_ms=0 theory_conflicts=15715 theory_propagations=121 final_checks=15715 decisions=3160862 restarts=65 learned_clauses=19502 learned_literals=305059 learned_literals_premin=322940 simplex_pivots=109536 simplex_checks=15715 simplex_cold_restarts=0 bound_retractions=4144670 bound_assertions=4145143 propagations_offered=121 simplex_rows=681 simplex_columns=767 assert_partial_conflicts=0 final_check_conflicts=15715 final_check_core_literals=244378 final_check_core_widenings=0 final_check_live_rows=7711087 bound_scan_calls=3176756 bound_scan_atoms=552753212 pivot_cells_written=174633526 pivot_rows_combined=12340335 entering_scan_cells=1858956 leaving_scan_rows=15024838 fill_nnz_sum=105541115 fill_samples=15715 bland_fallbacks=0 farkas_certificates=15715 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=620 theory_assert_ms=298 theory_propagate_ms=4612 theory_push_pop_ms=214 conflict_analysis_ms=48 theory_final_check_ms=13956 theory_explain_ms=0 theory_conflicts=18416 theory_propagations=74 final_checks=18417 decisions=2481946 restarts=78 learned_clauses=22482 learned_literals=256415 learned_literals_premin=285337 simplex_pivots=139615 simplex_checks=18417 simplex_cold_restarts=0 bound_retractions=2372647 bound_assertions=2372957 propagations_offered=74 simplex_rows=530 simplex_columns=591 assert_partial_conflicts=0 final_check_conflicts=18416 final_check_core_literals=247914 final_check_core_widenings=0 final_check_live_rows=5944398 bound_scan_calls=2500489 bound_scan_atoms=352552734 pivot_cells_written=193710527 pivot_rows_combined=16318201 entering_scan_cells=1978165 leaving_scan_rows=16642928 fill_nnz_sum=89260677 fill_samples=18417 bland_fallbacks=0 farkas_certificates=18416 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2017-Heizmann-UltimateInvariantSynthesis/_half_2.i_3_6_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=779 theory_assert_ms=456 theory_propagate_ms=5177 theory_push_pop_ms=359 conflict_analysis_ms=49 theory_final_check_ms=16309 theory_explain_ms=0 theory_conflicts=13511 theory_propagations=67 final_checks=13511 decisions=2800825 restarts=61 learned_clauses=15059 learned_literals=241801 learned_literals_premin=250418 simplex_pivots=91582 simplex_checks=13511 simplex_cold_restarts=0 bound_retractions=2476788 bound_assertions=2477234 propagations_offered=67 simplex_rows=720 simplex_columns=822 assert_partial_conflicts=0 final_check_conflicts=13511 final_check_core_literals=302479 final_check_core_widenings=0 final_check_live_rows=6164376 bound_scan_calls=2814451 bound_scan_atoms=379949435 pivot_cells_written=198519856 pivot_rows_combined=10176307 entering_scan_cells=2210548 leaving_scan_rows=14232678 fill_nnz_sum=129968893 fill_samples=13511 bland_fallbacks=0 farkas_certificates=13511 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2017-Heizmann-UltimateInvariantSynthesis/_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=987 theory_assert_ms=760 theory_propagate_ms=14945 theory_push_pop_ms=456 conflict_analysis_ms=25 theory_final_check_ms=5980 theory_explain_ms=0 theory_conflicts=3914 theory_propagations=151 final_checks=3914 decisions=2112135 restarts=21 learned_clauses=4328 learned_literals=38648 learned_literals_premin=41112 simplex_pivots=32132 simplex_checks=3914 simplex_cold_restarts=0 bound_retractions=2667705 bound_assertions=2668610 propagations_offered=151 simplex_rows=1107 simplex_columns=1222 assert_partial_conflicts=0 final_check_conflicts=3914 final_check_core_literals=38561 final_check_core_widenings=0 final_check_live_rows=3651292 bound_scan_calls=2116193 bound_scan_atoms=964951238 pivot_cells_written=32833887 pivot_rows_combined=3721942 entering_scan_cells=346070 leaving_scan_rows=4534602 fill_nnz_sum=31060821 fill_samples=3914 bland_fallbacks=0 farkas_certificates=3914 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2017-Heizmann-UltimateInvariantSynthesis/_standard_init5_ground.i_3_2_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=909 theory_assert_ms=690 theory_propagate_ms=18265 theory_push_pop_ms=399 conflict_analysis_ms=16 theory_final_check_ms=3031 theory_explain_ms=0 theory_conflicts=1711 theory_propagations=249 final_checks=1711 decisions=1565703 restarts=12 learned_clauses=1842 learned_literals=15584 learned_literals_premin=16304 simplex_pivots=10154 simplex_checks=1711 simplex_cold_restarts=0 bound_retractions=2129161 bound_assertions=2130764 propagations_offered=249 simplex_rows=1839 simplex_columns=2018 assert_partial_conflicts=0 final_check_conflicts=1711 final_check_core_literals=16120 final_check_core_widenings=0 final_check_live_rows=2846599 bound_scan_calls=1567612 bound_scan_atoms=1225149869 pivot_cells_written=15327635 pivot_rows_combined=1752626 entering_scan_cells=111674 leaving_scan_rows=1985416 fill_nnz_sum=22827824 fill_samples=1711 bland_fallbacks=0 farkas_certificates=1711 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2017-Heizmann-UltimateInvariantSynthesis/_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	unknown	; theory-layer boolean_propagate_ms=0 theory_assert_ms=2 theory_propagate_ms=14 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=23855 theory_explain_ms=0 theory_conflicts=1 theory_propagations=39 final_checks=1 decisions=2919 restarts=0 learned_clauses=1 learned_literals=2 learned_literals_premin=2 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a assert_partial_conflicts=n/a final_check_conflicts=n/a final_check_core_literals=n/a final_check_core_widenings=n/a final_check_live_rows=n/a bound_scan_calls=n/a bound_scan_atoms=n/a pivot_cells_written=n/a pivot_rows_combined=n/a entering_scan_cells=n/a leaving_scan_rows=n/a fill_nnz_sum=n/a fill_samples=n/a bland_fallbacks=n/a farkas_certificates=n/a farkas_declined_basic_not_slack=n/a farkas_declined_nonbasic_problem_var=n/a farkas_declined_self_check=n/a
2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=1212 theory_assert_ms=515 theory_propagate_ms=5262 theory_push_pop_ms=389 conflict_analysis_ms=101 theory_final_check_ms=15603 theory_explain_ms=0 theory_conflicts=18816 theory_propagations=87 final_checks=18811 decisions=2435602 restarts=92 learned_clauses=25021 learned_literals=340437 learned_literals_premin=384130 simplex_pivots=130408 simplex_checks=18811 simplex_cold_restarts=0 bound_retractions=3035934 bound_assertions=3036305 propagations_offered=87 simplex_rows=535 simplex_columns=617 assert_partial_conflicts=6 final_check_conflicts=18810 final_check_core_literals=285438 final_check_core_widenings=0 final_check_live_rows=7183361 bound_scan_calls=2454579 bound_scan_atoms=363274351 pivot_cells_written=164471210 pivot_rows_combined=12621731 entering_scan_cells=2059367 leaving_scan_rows=14094146 fill_nnz_sum=85421847 fill_samples=18811 bland_fallbacks=1 farkas_certificates=18810 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0
2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	unknown	no-theory-layer
2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	unknown	no-theory-layer
