2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=808 theory_assert_ms=417 theory_propagate_ms=3276 theory_push_pop_ms=342 conflict_analysis_ms=64 theory_final_check_ms=18496 theory_explain_ms=0 theory_conflicts=11097 theory_propagations=89 final_checks=11094 decisions=1411708 restarts=60 learned_clauses=14091 learned_literals=177232 learned_literals_premin=195519 simplex_pivots=96273 simplex_checks=11094 simplex_cold_restarts=0 bound_retractions=1748975 bound_assertions=1749348 propagations_offered=89 simplex_rows=535 simplex_columns=617 assert_partial_conflicts=4 final_check_conflicts=11093 final_check_core_literals=157179 final_check_core_widenings=0 final_check_live_rows=4232524 bound_scan_calls=1422938 bound_scan_atoms=210576472 pivot_cells_written=195421952 pivot_rows_combined=14672135 entering_scan_cells=31797698 leaving_scan_rows=9794624 fill_nnz_sum=51536317 fill_samples=11094 bland_fallbacks=0 farkas_certificates=11093 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=23995 total_ms=24006 attempts=14
2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=462 theory_assert_ms=291 theory_propagate_ms=2199 theory_push_pop_ms=229 conflict_analysis_ms=32 theory_final_check_ms=14111 theory_explain_ms=0 theory_conflicts=4894 theory_propagations=74 final_checks=4895 decisions=744220 restarts=28 learned_clauses=5431 learned_literals=65296 learned_literals_premin=67910 simplex_pivots=31425 simplex_checks=4895 simplex_cold_restarts=0 bound_retractions=689336 bound_assertions=689664 propagations_offered=74 simplex_rows=530 simplex_columns=591 assert_partial_conflicts=0 final_check_conflicts=4894 final_check_core_literals=64357 final_check_core_widenings=0 final_check_live_rows=1613766 bound_scan_calls=749190 bound_scan_atoms=105615627 pivot_cells_written=81761304 pivot_rows_combined=6685824 entering_scan_cells=11071813 leaving_scan_rows=3663773 fill_nnz_sum=24997281 fill_samples=4895 bland_fallbacks=0 farkas_certificates=4894 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24078 total_ms=24089 attempts=14
2019-ezsmt/blending/1.smt2	unknown	; theory-layer boolean_propagate_ms=14 theory_assert_ms=8 theory_propagate_ms=20 theory_push_pop_ms=5 conflict_analysis_ms=10 theory_final_check_ms=23942 theory_explain_ms=0 theory_conflicts=1639 theory_propagations=7 final_checks=1631 decisions=5761 restarts=10 learned_clauses=1647 learned_literals=16056 learned_literals_premin=31023 simplex_pivots=21425 simplex_checks=1631 simplex_cold_restarts=0 bound_retractions=32651 bound_assertions=32961 propagations_offered=7 simplex_rows=350 simplex_columns=425 assert_partial_conflicts=9 final_check_conflicts=1630 final_check_core_literals=75136 final_check_core_widenings=0 final_check_live_rows=506576 bound_scan_calls=7409 bound_scan_atoms=1229894 pivot_cells_written=100711133 pivot_rows_combined=1540328 entering_scan_cells=5883418 leaving_scan_rows=958447 fill_nnz_sum=3837190 fill_samples=1631 bland_fallbacks=0 farkas_certificates=1630 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24023 total_ms=24028 attempts=14
2019-ezsmt/blending/5.smt2	unknown	; theory-layer boolean_propagate_ms=698 theory_assert_ms=214 theory_propagate_ms=380 theory_push_pop_ms=139 conflict_analysis_ms=575 theory_final_check_ms=21573 theory_explain_ms=0 theory_conflicts=22689 theory_propagations=6 final_checks=22680 decisions=61090 restarts=85 learned_clauses=23687 learned_literals=195067 learned_literals_premin=426971 simplex_pivots=39400 simplex_checks=22680 simplex_cold_restarts=0 bound_retractions=222879 bound_assertions=223189 propagations_offered=6 simplex_rows=350 simplex_columns=425 assert_partial_conflicts=10 final_check_conflicts=22679 final_check_core_literals=1046893 final_check_core_widenings=0 final_check_live_rows=6964374 bound_scan_calls=83861 bound_scan_atoms=13920594 pivot_cells_written=73473610 pivot_rows_combined=1977668 entering_scan_cells=19964492 leaving_scan_rows=1805304 fill_nnz_sum=51562661 fill_samples=22680 bland_fallbacks=0 farkas_certificates=22679 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24011 total_ms=24017 attempts=14
TM/p-driverlogNumeric_s7.smt2	sat	; theory-layer boolean_propagate_ms=72 theory_assert_ms=13 theory_propagate_ms=0 theory_push_pop_ms=1 conflict_analysis_ms=34 theory_final_check_ms=210 theory_explain_ms=0 theory_conflicts=310 theory_propagations=0 final_checks=205 decisions=3570 restarts=3 learned_clauses=416 learned_literals=18300 learned_literals_premin=24695 simplex_pivots=695 simplex_checks=205 simplex_cold_restarts=0 bound_retractions=3748 bound_assertions=4003 propagations_offered=0 simplex_rows=467 simplex_columns=594 assert_partial_conflicts=106 final_check_conflicts=204 final_check_core_literals=26112 final_check_core_widenings=0 final_check_live_rows=52275 bound_scan_calls=3778 bound_scan_atoms=0 pivot_cells_written=522435 pivot_rows_combined=6742 entering_scan_cells=374123 leaving_scan_rows=243389 fill_nnz_sum=312702 fill_samples=205 bland_fallbacks=0 farkas_certificates=204 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=nra bound_by=nra last=nra bound_ms=424 total_ms=501 attempts=5
TM/p5-driverlogNumeric_s9.smt2	unsat	; theory-layer boolean_propagate_ms=579 theory_assert_ms=107 theory_propagate_ms=1 theory_push_pop_ms=31 conflict_analysis_ms=109 theory_final_check_ms=0 theory_explain_ms=0 theory_conflicts=177 theory_propagations=0 final_checks=0 decisions=4888 restarts=12 learned_clauses=1969 learned_literals=22503 learned_literals_premin=29325 simplex_pivots=n/a simplex_checks=n/a simplex_cold_restarts=n/a bound_retractions=n/a bound_assertions=n/a propagations_offered=n/a simplex_rows=n/a simplex_columns=n/a assert_partial_conflicts=n/a final_check_conflicts=n/a final_check_core_literals=n/a final_check_core_widenings=n/a final_check_live_rows=n/a bound_scan_calls=n/a bound_scan_atoms=n/a pivot_cells_written=n/a pivot_rows_combined=n/a entering_scan_cells=n/a leaving_scan_rows=n/a fill_nnz_sum=n/a fill_samples=n/a bland_fallbacks=n/a farkas_certificates=n/a farkas_declined_basic_not_slack=n/a farkas_declined_nonbasic_problem_var=n/a farkas_declined_self_check=n/a	; route decided_by=nra bound_by=nra last=nra bound_ms=1119 total_ms=1874 attempts=5
clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	unsat	; theory-layer boolean_propagate_ms=0 theory_assert_ms=3 theory_propagate_ms=5 theory_push_pop_ms=0 conflict_analysis_ms=0 theory_final_check_ms=14 theory_explain_ms=0 theory_conflicts=36 theory_propagations=15 final_checks=30 decisions=2103 restarts=0 learned_clauses=37 learned_literals=70 learned_literals_premin=72 simplex_pivots=67 simplex_checks=30 simplex_cold_restarts=0 bound_retractions=2495 bound_assertions=2664 propagations_offered=15 simplex_rows=209 simplex_columns=243 assert_partial_conflicts=7 final_check_conflicts=29 final_check_core_literals=261 final_check_core_widenings=0 final_check_live_rows=5304 bound_scan_calls=2141 bound_scan_atoms=72794 pivot_cells_written=5910 pivot_rows_combined=1047 entering_scan_cells=12360 leaving_scan_rows=8647 fill_nnz_sum=26694 fill_samples=30 bland_fallbacks=0 farkas_certificates=29 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=nra bound_by=nra last=nra bound_ms=22198 total_ms=22208 attempts=5
clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	unknown	; theory-layer boolean_propagate_ms=4 theory_assert_ms=11 theory_propagate_ms=44 theory_push_pop_ms=14 conflict_analysis_ms=0 theory_final_check_ms=47 theory_explain_ms=0 theory_conflicts=68 theory_propagations=27 final_checks=58 decisions=8355 restarts=0 learned_clauses=70 learned_literals=122 learned_literals_premin=123 simplex_pivots=116 simplex_checks=58 simplex_cold_restarts=0 bound_retractions=9776 bound_assertions=10129 propagations_offered=27 simplex_rows=417 simplex_columns=483 assert_partial_conflicts=11 final_check_conflicts=57 final_check_core_literals=482 final_check_core_widenings=0 final_check_live_rows=21116 bound_scan_calls=8427 bound_scan_atoms=505620 pivot_cells_written=10717 pivot_rows_combined=1910 entering_scan_cells=43873 leaving_scan_rows=30418 fill_nnz_sum=99360 fill_samples=58 bland_fallbacks=0 farkas_certificates=57 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24370 total_ms=24401 attempts=14
clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
miplib/pp08a-1000.smt2	unknown	; theory-layer boolean_propagate_ms=4327 theory_assert_ms=1413 theory_propagate_ms=106 theory_push_pop_ms=831 conflict_analysis_ms=384 theory_final_check_ms=12393 theory_explain_ms=0 theory_conflicts=47979 theory_propagations=0 final_checks=47695 decisions=3309656 restarts=155 learned_clauses=50041 learned_literals=649424 learned_literals_premin=760253 simplex_pivots=23812 simplex_checks=47695 simplex_cold_restarts=0 bound_retractions=5252272 bound_assertions=5252799 propagations_offered=0 simplex_rows=823 simplex_columns=1074 assert_partial_conflicts=285 final_check_conflicts=47694 final_check_core_literals=6313100 final_check_core_widenings=0 final_check_live_rows=25135265 bound_scan_calls=3357506 bound_scan_atoms=0 pivot_cells_written=98460690 pivot_rows_combined=970696 entering_scan_cells=66805678 leaving_scan_rows=18762073 fill_nnz_sum=334330751 fill_samples=47695 bland_fallbacks=0 farkas_certificates=47694 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=23951 total_ms=24038 attempts=14
