cell,latency_nanos,cumulative_fraction
z3_cold,150890,0.0003920031360250882
z3_cold,166220,0.0007840062720501764
z3_cold,170397,0.0011760094080752645
z3_cold,171501,0.0015680125441003528
z3_cold,173273,0.001960015680125441
z3_cold,173617,0.002352018816150529
z3_cold,179973,0.0027440219521756176
z3_cold,185030,0.0031360250882007056
z3_cold,187029,0.0035280282242257936
z3_cold,190712,0.003920031360250882
z3_cold,194233,0.00431203449627597
z3_cold,195376,0.004704037632301058
z3_cold,197466,0.005096040768326146
z3_cold,198327,0.005488043904351235
z3_cold,199020,0.005880047040376323
z3_cold,200865,0.006272050176401411
z3_cold,201627,0.006664053312426499
z3_cold,202358,0.007056056448451587
z3_cold,203077,0.007448059584476676
z3_cold,203367,0.007840062720501764
z3_cold,204809,0.008232065856526851
z3_cold,205925,0.00862406899255194
z3_cold,206306,0.00901607212857703
z3_cold,206637,0.009408075264602116
z3_cold,207020,0.009800078400627205
z3_cold,207188,0.010192081536652292
z3_cold,209022,0.010584084672677381
z3_cold,210059,0.01097608780870247
z3_cold,210243,0.011368090944727557
z3_cold,213727,0.011760094080752646
z3_cold,218496,0.012152097216777734
z3_cold,220170,0.012544100352802822
z3_cold,221409,0.012936103488827911
z3_cold,228264,0.013328106624852998
z3_cold,229633,0.013720109760878087
z3_cold,230448,0.014112112896903175
z3_cold,231047,0.014504116032928263
z3_cold,231185,0.014896119168953352
z3_cold,233356,0.01528812230497844
z3_cold,234777,0.01568012544100353
z3_cold,240746,0.016072128577028617
z3_cold,240980,0.016464131713053703
z3_cold,245851,0.01685613484907879
z3_cold,250125,0.01724813798510388
z3_cold,250341,0.01764014112112897
z3_cold,252300,0.01803214425715406
z3_cold,253239,0.018424147393179144
z3_cold,254179,0.018816150529204233
z3_cold,254190,0.01920815366522932
z3_cold,255873,0.01960015680125441
z3_cold,257736,0.0199921599372795
z3_cold,257985,0.020384163073304585
z3_cold,260224,0.020776166209329674
z3_cold,261392,0.021168169345354763
z3_cold,268608,0.02156017248137985
z3_cold,269675,0.02195217561740494
z3_cold,271206,0.022344178753430026
z3_cold,271221,0.022736181889455115
z3_cold,271331,0.023128185025480204
z3_cold,274873,0.023520188161505293
z3_cold,275617,0.02391219129753038
z3_cold,275787,0.024304194433555467
z3_cold,279367,0.024696197569580556
z3_cold,282097,0.025088200705605645
z3_cold,282256,0.025480203841630734
z3_cold,304565,0.025872206977655823
z3_cold,312201,0.026264210113680908
z3_cold,319314,0.026656213249705997
z3_cold,320533,0.027048216385731086
z3_cold,327224,0.027440219521756175
z3_cold,327554,0.027832222657781264
z3_cold,334893,0.02822422579380635
z3_cold,339629,0.028616228929831438
z3_cold,349995,0.029008232065856527
z3_cold,355924,0.029400235201881616
z3_cold,357414,0.029792238337906705
z3_cold,360518,0.03018424147393179
z3_cold,361167,0.03057624460995688
z3_cold,362055,0.030968247745981968
z3_cold,369275,0.03136025088200706
z3_cold,372291,0.031752254018032146
z3_cold,382264,0.032144257154057235
z3_cold,387366,0.032536260290082324
z3_cold,400813,0.032928263426107406
z3_cold,401146,0.033320266562132494
z3_cold,401619,0.03371226969815758
z3_cold,405170,0.03410427283418267
z3_cold,405885,0.03449627597020776
z3_cold,407407,0.03488827910623285
z3_cold,411209,0.03528028224225794
z3_cold,412661,0.03567228537828303
z3_cold,414637,0.03606428851430812
z3_cold,417463,0.036456291650333206
z3_cold,418559,0.03684829478635829
z3_cold,419829,0.03724029792238338
z3_cold,422531,0.037632301058408466
z3_cold,424006,0.038024304194433554
z3_cold,425636,0.03841630733045864
z3_cold,426634,0.03880831046648373
z3_cold,429044,0.03920031360250882
z3_cold,429339,0.03959231673853391
z3_cold,436388,0.039984319874559
z3_cold,442290,0.04037632301058409
z3_cold,442744,0.04076832614660917
z3_cold,451432,0.04116032928263426
z3_cold,452394,0.04155233241865935
z3_cold,453984,0.041944335554684437
z3_cold,454049,0.042336338690709525
z3_cold,454057,0.042728341826734614
z3_cold,455246,0.0431203449627597
z3_cold,456834,0.04351234809878479
z3_cold,457693,0.04390435123480988
z3_cold,458282,0.04429635437083497
z3_cold,461728,0.04468835750686005
z3_cold,463155,0.04508036064288514
z3_cold,464744,0.04547236377891023
z3_cold,465553,0.04586436691493532
z3_cold,465757,0.04625637005096041
z3_cold,465766,0.046648373186985496
z3_cold,465782,0.047040376323010585
z3_cold,469669,0.047432379459035674
z3_cold,472836,0.04782438259506076
z3_cold,474790,0.04821638573108585
z3_cold,476399,0.048608388867110934
z3_cold,481380,0.04900039200313602
z3_cold,486638,0.04939239513916111
z3_cold,486776,0.0497843982751862
z3_cold,488550,0.05017640141121129
z3_cold,488618,0.05056840454723638
z3_cold,488885,0.05096040768326147
z3_cold,489052,0.051352410819286556
z3_cold,490981,0.051744413955311645
z3_cold,491200,0.05213641709133673
z3_cold,492296,0.052528420227361816
z3_cold,492526,0.052920423363386905
z3_cold,508037,0.053312426499411994
z3_cold,508645,0.05370442963543708
z3_cold,510598,0.05409643277146217
z3_cold,515016,0.05448843590748726
z3_cold,516506,0.05488043904351235
z3_cold,517948,0.05527244217953744
z3_cold,529496,0.05566444531556253
z3_cold,530530,0.05605644845158761
z3_cold,530775,0.0564484515876127
z3_cold,531160,0.05684045472363779
z3_cold,532747,0.057232457859662876
z3_cold,532872,0.057624460995687965
z3_cold,533345,0.058016464131713054
z3_cold,534161,0.05840846726773814
z3_cold,534916,0.05880047040376323
z3_cold,539346,0.05919247353978832
z3_cold,540518,0.05958447667581341
z3_cold,541032,0.05997647981183849
z3_cold,545564,0.06036848294786358
z3_cold,545628,0.06076048608388867
z3_cold,546093,0.06115248921991376
z3_cold,548244,0.06154449235593885
z3_cold,551570,0.061936495491963936
z3_cold,555886,0.062328498627989025
z3_cold,559995,0.06272050176401411
z3_cold,560441,0.0631125049000392
z3_cold,562481,0.06350450803606429
z3_cold,562807,0.06389651117208937
z3_cold,564748,0.06428851430811447
z3_cold,565670,0.06468051744413955
z3_cold,565843,0.06507252058016465
z3_cold,566766,0.06546452371618973
z3_cold,567755,0.06585652685221481
z3_cold,570378,0.06624852998823991
z3_cold,571335,0.06664053312426499
z3_cold,575356,0.06703253626029008
z3_cold,576225,0.06742453939631517
z3_cold,576649,0.06781654253234026
z3_cold,579989,0.06820854566836534
z3_cold,580366,0.06860054880439044
z3_cold,581749,0.06899255194041552
z3_cold,583288,0.06938455507644062
z3_cold,584320,0.0697765582124657
z3_cold,587340,0.07016856134849078
z3_cold,587647,0.07056056448451588
z3_cold,587775,0.07095256762054096
z3_cold,590743,0.07134457075656606
z3_cold,594254,0.07173657389259114
z3_cold,594618,0.07212857702861623
z3_cold,599932,0.07252058016464132
z3_cold,600720,0.07291258330066641
z3_cold,601081,0.0733045864366915
z3_cold,601203,0.07369658957271658
z3_cold,603896,0.07408859270874167
z3_cold,605282,0.07448059584476675
z3_cold,606885,0.07487259898079185
z3_cold,608746,0.07526460211681693
z3_cold,610661,0.07565660525284203
z3_cold,611042,0.07604860838886711
z3_cold,611457,0.0764406115248922
z3_cold,612658,0.07683261466091729
z3_cold,614802,0.07722461779694237
z3_cold,618931,0.07761662093296746
