backend,latency_nanos,cumulative_fraction
z3,150890,0.0003920031360250882
z3,166220,0.0007840062720501764
z3,170397,0.0011760094080752645
z3,171501,0.0015680125441003528
z3,173273,0.001960015680125441
z3,173617,0.002352018816150529
z3,179973,0.0027440219521756176
z3,185030,0.0031360250882007056
z3,187029,0.0035280282242257936
z3,190712,0.003920031360250882
z3,194233,0.00431203449627597
z3,195376,0.004704037632301058
z3,197466,0.005096040768326146
z3,198327,0.005488043904351235
z3,199020,0.005880047040376323
z3,200865,0.006272050176401411
z3,201627,0.006664053312426499
z3,202358,0.007056056448451587
z3,203077,0.007448059584476676
z3,203367,0.007840062720501764
z3,204809,0.008232065856526851
z3,205925,0.00862406899255194
z3,206306,0.00901607212857703
z3,206637,0.009408075264602116
z3,207020,0.009800078400627205
z3,207188,0.010192081536652292
z3,209022,0.010584084672677381
z3,210059,0.01097608780870247
z3,210243,0.011368090944727557
z3,213727,0.011760094080752646
z3,218496,0.012152097216777734
z3,220170,0.012544100352802822
z3,221409,0.012936103488827911
z3,228264,0.013328106624852998
z3,229633,0.013720109760878087
z3,230448,0.014112112896903175
z3,231047,0.014504116032928263
z3,231185,0.014896119168953352
z3,233356,0.01528812230497844
z3,234777,0.01568012544100353
z3,240746,0.016072128577028617
z3,240980,0.016464131713053703
z3,245851,0.01685613484907879
z3,250125,0.01724813798510388
z3,250341,0.01764014112112897
z3,252300,0.01803214425715406
z3,253239,0.018424147393179144
z3,254179,0.018816150529204233
z3,254190,0.01920815366522932
z3,255873,0.01960015680125441
z3,257736,0.0199921599372795
z3,257985,0.020384163073304585
z3,260224,0.020776166209329674
z3,261392,0.021168169345354763
z3,268608,0.02156017248137985
z3,269675,0.02195217561740494
z3,271206,0.022344178753430026
z3,271221,0.022736181889455115
z3,271331,0.023128185025480204
z3,274873,0.023520188161505293
z3,275617,0.02391219129753038
z3,275787,0.024304194433555467
z3,279367,0.024696197569580556
z3,282097,0.025088200705605645
z3,282256,0.025480203841630734
z3,304565,0.025872206977655823
z3,312201,0.026264210113680908
z3,319314,0.026656213249705997
z3,320533,0.027048216385731086
z3,327224,0.027440219521756175
z3,327554,0.027832222657781264
z3,334893,0.02822422579380635
z3,339629,0.028616228929831438
z3,349995,0.029008232065856527
z3,355924,0.029400235201881616
z3,357414,0.029792238337906705
z3,360518,0.03018424147393179
z3,361167,0.03057624460995688
z3,362055,0.030968247745981968
z3,369275,0.03136025088200706
z3,372291,0.031752254018032146
z3,382264,0.032144257154057235
z3,387366,0.032536260290082324
z3,400813,0.032928263426107406
z3,401146,0.033320266562132494
z3,401619,0.03371226969815758
z3,405170,0.03410427283418267
z3,405885,0.03449627597020776
z3,407407,0.03488827910623285
z3,411209,0.03528028224225794
z3,412661,0.03567228537828303
z3,414637,0.03606428851430812
z3,417463,0.036456291650333206
z3,418559,0.03684829478635829
z3,419829,0.03724029792238338
z3,422531,0.037632301058408466
z3,424006,0.038024304194433554
z3,425636,0.03841630733045864
z3,426634,0.03880831046648373
z3,429044,0.03920031360250882
z3,429339,0.03959231673853391
z3,436388,0.039984319874559
z3,442290,0.04037632301058409
z3,442744,0.04076832614660917
z3,451432,0.04116032928263426
z3,452394,0.04155233241865935
z3,453984,0.041944335554684437
z3,454049,0.042336338690709525
z3,454057,0.042728341826734614
z3,455246,0.0431203449627597
z3,456834,0.04351234809878479
z3,457693,0.04390435123480988
z3,458282,0.04429635437083497
z3,461728,0.04468835750686005
z3,463155,0.04508036064288514
z3,464744,0.04547236377891023
z3,465553,0.04586436691493532
z3,465757,0.04625637005096041
z3,465766,0.046648373186985496
z3,465782,0.047040376323010585
z3,469669,0.047432379459035674
z3,472836,0.04782438259506076
z3,474790,0.04821638573108585
z3,476399,0.048608388867110934
z3,481380,0.04900039200313602
z3,486638,0.04939239513916111
z3,486776,0.0497843982751862
z3,488550,0.05017640141121129
z3,488618,0.05056840454723638
z3,488885,0.05096040768326147
z3,489052,0.051352410819286556
z3,490981,0.051744413955311645
z3,491200,0.05213641709133673
z3,492296,0.052528420227361816
z3,492526,0.052920423363386905
z3,508037,0.053312426499411994
z3,508645,0.05370442963543708
z3,510598,0.05409643277146217
z3,515016,0.05448843590748726
z3,516506,0.05488043904351235
z3,517948,0.05527244217953744
z3,529496,0.05566444531556253
z3,530530,0.05605644845158761
z3,530775,0.0564484515876127
z3,531160,0.05684045472363779
z3,532747,0.057232457859662876
z3,532872,0.057624460995687965
z3,533345,0.058016464131713054
z3,534161,0.05840846726773814
z3,534916,0.05880047040376323
z3,539346,0.05919247353978832
z3,540518,0.05958447667581341
z3,541032,0.05997647981183849
z3,545564,0.06036848294786358
z3,545628,0.06076048608388867
z3,546093,0.06115248921991376
z3,548244,0.06154449235593885
z3,551570,0.061936495491963936
z3,555886,0.062328498627989025
z3,559995,0.06272050176401411
z3,560441,0.0631125049000392
z3,562481,0.06350450803606429
z3,562807,0.06389651117208937
z3,564748,0.06428851430811447
z3,565670,0.06468051744413955
z3,565843,0.06507252058016465
z3,566766,0.06546452371618973
z3,567755,0.06585652685221481
z3,570378,0.06624852998823991
z3,571335,0.06664053312426499
z3,575356,0.06703253626029008
z3,576225,0.06742453939631517
z3,576649,0.06781654253234026
z3,579989,0.06820854566836534
z3,580366,0.06860054880439044
z3,581749,0.06899255194041552
z3,583288,0.06938455507644062
z3,584320,0.0697765582124657
z3,587340,0.07016856134849078
z3,587647,0.07056056448451588
z3,587775,0.07095256762054096
z3,590743,0.07134457075656606
z3,594254,0.07173657389259114
z3,594618,0.07212857702861623
z3,599932,0.07252058016464132
z3,600720,0.07291258330066641
z3,601081,0.0733045864366915
z3,601203,0.07369658957271658
z3,603896,0.07408859270874167
z3,605282,0.07448059584476675
z3,606885,0.07487259898079185
z3,608746,0.07526460211681693
z3,610661,0.07565660525284203
z3,611042,0.07604860838886711
z3,611457,0.0764406115248922
z3,612658,0.07683261466091729
z3,614802,0.07722461779694237
z3,618931,0.07761662093296746
z3,622906,0.07800862406899255
z3,623789,0.07840062720501764
z3,625257,0.07879263034104272
z3,626032,0.07918463347706782
z3,628004,0.0795766366130929
z3,641096,0.079968639749118
z3,645295,0.08036064288514308
z3,646314,0.08075264602116818
z3,647573,0.08114464915719326
z3,654956,0.08153665229321834
z3,658488,0.08192865542924344
z3,659108,0.08232065856526852
z3,659376,0.08271266170129361
z3,663663,0.0831046648373187
z3,663835,0.08349666797334379
z3,669226,0.08388867110936887
z3,673153,0.08428067424539397
z3,673460,0.08467267738141905
z3,673729,0.08506468051744413
z3,675617,0.08545668365346923
z3,679447,0.08584868678949431
z3,681515,0.0862406899255194
z3,682726,0.08663269306154449
z3,683445,0.08702469619756958
z3,683777,0.08741669933359467
z3,684330,0.08780870246961976
z3,685888,0.08820070560564484
z3,689712,0.08859270874166994
z3,695408,0.08898471187769502
z3,695964,0.0893767150137201
z3,698437,0.0897687181497452
z3,699189,0.09016072128577028
z3,699410,0.09055272442179538
z3,699457,0.09094472755782046
z3,706135,0.09133673069384556
z3,706882,0.09172873382987064
z3,708675,0.09212073696589573
z3,711587,0.09251274010192082
z3,712326,0.0929047432379459
z3,714239,0.09329674637397099
z3,717190,0.09368874950999607
z3,722739,0.09408075264602117
z3,722765,0.09447275578204625
z3,728973,0.09486475891807135
z3,729205,0.09525676205409643
z3,729631,0.09564876519012153
z3,733206,0.09604076832614661
z3,733532,0.0964327714621717
z3,734632,0.09682477459819679
z3,737146,0.09721677773422187
z3,737274,0.09760878087024696
z3,738037,0.09800078400627205
z3,740619,0.09839278714229714
z3,744472,0.09878479027832222
z3,745376,0.09917679341434732
z3,748381,0.0995687965503724
z3,753666,0.0999607996863975
z3,754676,0.10035280282242258
z3,758542,0.10074480595844766
z3,760336,0.10113680909447276
z3,761690,0.10152881223049784
z3,762636,0.10192081536652293
z3,763369,0.10231281850254802
z3,763717,0.10270482163857311
z3,764133,0.1030968247745982
z3,764504,0.10348882791062329
z3,766262,0.10388083104664837
z3,767415,0.10427283418267345
z3,767716,0.10466483731869855
z3,771115,0.10505684045472363
z3,771525,0.10544884359074873
z3,771790,0.10584084672677381
z3,772442,0.1062328498627989
z3,773602,0.10662485299882399
z3,775739,0.10701685613484908
z3,775906,0.10740885927087417
z3,775934,0.10780086240689926
z3,776880,0.10819286554292434
z3,777132,0.10858486867894943
z3,777506,0.10897687181497452
z3,778018,0.1093688749509996
z3,779233,0.1097608780870247
z3,779640,0.11015288122304978
z3,781181,0.11054488435907488
z3,781402,0.11093688749509996
z3,782944,0.11132889063112505
z3,784756,0.11172089376715014
z3,788315,0.11211289690317522
z3,789716,0.11250490003920031
z3,790616,0.1128969031752254
z3,791763,0.11328890631125049
z3,791857,0.11368090944727557
z3,797342,0.11407291258330067
z3,797466,0.11446491571932575
z3,797762,0.11485691885535085
z3,798474,0.11524892199137593
z3,798706,0.11564092512740103
z3,798872,0.11603292826342611
z3,799849,0.11642493139945119
z3,800781,0.11681693453547629
z3,801053,0.11720893767150137
z3,801574,0.11760094080752646
z3,801970,0.11799294394355155
z3,802313,0.11838494707957664
z3,803357,0.11877695021560172
z3,805331,0.11916895335162682
z3,805731,0.1195609564876519
z3,806727,0.11995295962367698
z3,809480,0.12034496275970208
z3,810655,0.12073696589572716
z3,814057,0.12112896903175226
z3,817614,0.12152097216777734
z3,819034,0.12191297530380243
z3,820000,0.12230497843982752
z3,821644,0.12269698157585261
z3,822449,0.1230889847118777
z3,824892,0.12348098784790279
z3,825228,0.12387299098392787
z3,825626,0.12426499411995295
z3,828301,0.12465699725597805
z3,828619,0.12504900039200315
z3,829740,0.12544100352802823
z3,832373,0.1258330066640533
z3,835363,0.1262250098000784
z3,836448,0.1266170129361035
z3,837316,0.12700901607212858
z3,839041,0.12740101920815367
z3,839359,0.12779302234417875
z3,841673,0.12818502548020383
z3,845197,0.12857702861622894
z3,845593,0.12896903175225402
z3,845759,0.1293610348882791
z3,845859,0.12975303802430418
z3,846495,0.1301450411603293
z3,846498,0.13053704429635438
z3,846874,0.13092904743237946
z3,847784,0.13132105056840454
z3,849780,0.13171305370442962
z3,852204,0.13210505684045473
z3,854140,0.13249705997647981
z3,855039,0.1328890631125049
z3,856379,0.13328106624852998
z3,859127,0.1336730693845551
z3,859724,0.13406507252058017
z3,860977,0.13445707565660525
z3,865175,0.13484907879263033
z3,865706,0.13524108192865542
z3,865928,0.13563308506468053
z3,867887,0.1360250882007056
z3,869750,0.1364170913367307
z3,873306,0.13680909447275577
z3,876082,0.13720109760878088
