backend,latency_nanos,cumulative_fraction
z3,196287,0.001658374792703151
z3,196812,0.003316749585406302
z3,204552,0.004975124378109453
z3,206650,0.006633499170812604
z3,206901,0.008291873963515755
z3,208189,0.009950248756218905
z3,208790,0.011608623548922056
z3,209381,0.013266998341625208
z3,210022,0.014925373134328358
z3,210885,0.01658374792703151
z3,213461,0.01824212271973466
z3,213475,0.01990049751243781
z3,214231,0.02155887230514096
z3,214970,0.02321724709784411
z3,215208,0.024875621890547265
z3,216002,0.026533996683250415
z3,216262,0.028192371475953566
z3,217076,0.029850746268656716
z3,217250,0.03150912106135987
z3,217720,0.03316749585406302
z3,218550,0.03482587064676617
z3,219505,0.03648424543946932
z3,220183,0.03814262023217247
z3,220229,0.03980099502487562
z3,220427,0.04145936981757877
z3,220625,0.04311774461028192
z3,221405,0.04477611940298507
z3,221598,0.04643449419568822
z3,222580,0.04809286898839138
z3,223067,0.04975124378109453
z3,224652,0.05140961857379768
z3,226253,0.05306799336650083
z3,227933,0.05472636815920398
z3,228302,0.05638474295190713
z3,229085,0.05804311774461028
z3,229578,0.05970149253731343
z3,230564,0.06135986733001658
z3,233130,0.06301824212271974
z3,234160,0.06467661691542288
z3,234609,0.06633499170812604
z3,234637,0.06799336650082918
z3,235064,0.06965174129353234
z3,235575,0.07131011608623548
z3,236366,0.07296849087893864
z3,236380,0.07462686567164178
z3,237601,0.07628524046434494
z3,237935,0.0779436152570481
z3,239253,0.07960199004975124
z3,239788,0.0812603648424544
z3,240967,0.08291873963515754
z3,245582,0.0845771144278607
z3,245675,0.08623548922056384
z3,246203,0.087893864013267
z3,246664,0.08955223880597014
z3,247375,0.0912106135986733
z3,247530,0.09286898839137644
z3,247861,0.0945273631840796
z3,248795,0.09618573797678276
z3,248798,0.0978441127694859
z3,248817,0.09950248756218906
z3,249600,0.1011608623548922
z3,250145,0.10281923714759536
z3,251522,0.1044776119402985
z3,252263,0.10613598673300166
z3,252877,0.1077943615257048
z3,253029,0.10945273631840796
z3,253343,0.1111111111111111
z3,254664,0.11276948590381426
z3,254824,0.11442786069651742
z3,256083,0.11608623548922056
z3,256107,0.11774461028192372
