UFDT	x2015_09_10_16_59_33_621_1039748.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget
UFDT	x2015_09_10_16_53_08_252_1037011.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_49_40_163_1094646.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_52_46_625_1253320.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_55_51_081_1423271.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_58_58_875_1586806.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_01_29_013_1750437.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_03_30_786_1913566.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_17_05_30_264_2074172.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_07_25_073_2235233.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_09_23_775_2393633.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_17_11_24_732_2549122.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_14_33_263_2707193.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_17_19_17_056_2868467.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDT	x2015_09_10_17_24_11_009_1187181.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_49_13_679_1140868.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_48_40_600_1130261.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_51_29_122_1317244.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_54_42_518_1178382.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDT	x2015_09_10_16_53_27_744_1206364.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_57_04_431_1354309.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_48_33_316_1110239.smt_in.smt2	unsat	none
UFDT	x2015_09_10_16_56_50_815_1108647.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_59_47_550_1303979.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_47_40_725_1079363.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_50_17_682_1243528.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_53_00_915_1400456.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_55_40_790_1551865.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_46_21_490_1038737.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	x2015_09_10_16_52_12_178_1177983.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_55_12_041_1515984.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_59_01_851_1869755.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDT	x2015_09_10_16_47_52_499_1057641.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDT	x2015_09_10_16_49_57_249_1015154.smt_in.smt2	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDT	x2015_09_10_16_53_47_533_1185425.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDT	nunchaku2102644.nun.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDT	nunchaku2513247.nun.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	nunchaku1801166.nun.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	nunchaku2148238.nun.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDT	nunchaku2561565.nun.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
UFDTLIRA	adacore_u__abstract_ints.adb_12_30_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	K228-011__local__localcst.ads_7_20_postcondition___00.smt2	unsat	none
UFDTLIRA	K624-029__amortize_queue__amortized_queue.adb_67_80_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	KA21-006__funcs__funcs.adb_95_35_assert___00.smt2	unsat	none
UFDTLIRA	L608-022__minmax__minmax.adb_30_22_assert___00.smt2	unsat	none
UFDTLIRA	L719-025__sorted_lists__a-cfdlli.ads_700_57_sorted_lists.ads_14_4_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	M123-014__loops__loops.adb_5_30_loop_invariant_init___00.smt2	unsat	none
UFDTLIRA	M218-008__contract_cases__subprograms.ads_32_11_complete_contract_cases___00.smt2	unsat	none
UFDTLIRA	M409-046__subtype__tests.adb_17_22_assert___00.smt2	unsat	none
UFDTLIRA	M801-016__flow_contract_cases__contract_cases.adb_8_12_disjoint_contract_cases___00.smt2	unsat	none
UFDTLIRA	MA29-016__flow_refinement__levels.adb_20_39_overflow_check___00.smt2	unknown	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTLIRA	N110-032__list_conversion__my_lists.adb_6_23_discriminant_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	N616-029__vscomp2014__a-cofuve.ads_238_76_a-cofove.ads_87_7_sum_elem.ads_17_4_overflow_check___00.smt2	unsat	none
UFDTLIRA	N709-001__contracts__unit2.ads_23_14_stronger_post___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDTLIRA	NB18-039__default_formal_vectors__a-cofuve.ads_300_52_a-cofove.ads_87_7_bounded.ads_7_4_overflow_check___00.smt2	unsat	none
UFDTLIRA	O205-003__dynamic_discrete__test_dynamic_property.adb_18_20_range_check___00.smt2	unsat	none
UFDTLIRA	O414-015__flow_constants_in_contracts_review_tests__info_flow_tests.adb_206_15_range_check___00.smt2	unsat	none
UFDTLIRA	O512-022__contract_cases__p.ads_21_53_overflow_check___00.smt2	unsat	none
UFDTLIRA	O608-008__full_view_of_var__p.adb_7_19_postcondition___00.smt2	unsat	none
UFDTLIRA	OA05-012__interrupt_priority__ok.ads_7_51_range_check___00.smt2	unsat	none
UFDTLIRA	P301-005__pred_rec_decl__preds.adb_16_7_predicate_check_on_default_value___00.smt2	unsat	none
UFDTLIRA	P518-021__frame_for_swap__test_swap_lines.adb_24_33_test_swap_lines.adb_60_4_loop_invariant_preserv___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2087 has sort (Uninterpreted 5) that the pure-Rust BV backend ca
UFDTLIRA	P718-002__protected__main.adb_3_11_ceiling__priority_protocol___00.smt2	unsat	none
UFDTLIRA	PB21-057__formal_containers__a-cfdlli.ads_1471_14_instances.ads_13_4_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	Q327-014__no_pre__dispatch.ads_19_52_unreachable_branch___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDTLIRA	Q912-021__codepeer_by_example__multi_induction.adb_6_16_overflow_check___00.smt2	unknown	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiate
UFDTLIRA	R423-012__dead_code__dead_code.adb_112_7_dead_code___00.smt2	unsat	none
UFDTLIRA	R509-011__higher_order_proof__why_41df31_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1423 has sort (Uninterpreted 4) that the pure-Rust BV backend ca
UFDTLIRA	R509-011__higher_order_proof__why_861887_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2268 has sort (Uninterpreted 4) that the pure-Rust BV backend ca
UFDTLIRA	R509-011__higher_order_proof__why_d568d6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #666 has sort (Uninterpreted 4) that the pure-Rust BV backend can
UFDTLIRA	R717-025__flow_container__a-cofuve.ads_239_30_a-cforse.ads_107_7_p.adb_9_4_range_check___00.smt2	unsat	none
UFDTLIRA	RC17-022__private_pointer__private_pointer.adb_14_14_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDTLIRA	riposte__records__records.adb_60_29_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
UFDTLIRA	S325-002__red_black_trees__red_black_trees.adb_42_28_null_pointer_dereference___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	S617-022__flow_borrow__list_borrow.adb_17_8_null_pointer_dereference___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	S818-002__might_not_return__pack.ads_8_14_postcondition___00.smt2	unsat	none
UFDTLIRA	SA23-039__goto__test_goto_borrow.adb_37_16_loop_invariant_init___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	SC03-021__binary_search_trees__why_8de7c2_binary_search-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	search_linked_list__a-cfdlli.ads_1471_14_lists.ads_14_4_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
UFDTLIRA	tetris__tetris_functional.ads_201_49_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: native datatype solving supports scalar (Bool/BitVec/Int/Real) and dat
AUFDTLIRA	adacore_u__aliasing.adb_26_16_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	adacore_u__use_stack.adb_9_31_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	ghc_sort__ghc_sort.adb_75_20_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	K607-022__unconstrained_array__my_test.adb_17_10_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	KA17-027__obj_renaming__main.adb_87_25_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should f
AUFDTLIRA	LB28-004__loop_variant__p.adb_37_14_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	M607-025__rev_stack__list.adb_25_35_overflow_check2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence o
AUFDTLIRA	M806-034__concat__concat_right.adb_24_17_concat_right.adb_37_7_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	N114-033__null_concat__null_concat.adb_11_22_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	N513-017__slice__sorters.ads_12_44_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
AUFDTLIRA	N611-028__assign_to_uarray__dyn_arrays.ads_9_21_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function resul
