file	status	order	c_verdict	c_rc	c_ms	c_bound_by	c_last	c_bound_ms	c_total_ms	c_attempts	c_open_ms	c_open_after	r1_verdict	r1_ms	r1_n	r1_unsat	r2_verdict	r2_ms	r2_n	r2_unsat	c_exits	c_rung	c_giveup	r1_lines	r2_lines
UFNIA/sledgehammer/TwoSquares/z3.647259.smt2	unsat	r1-r2-c	unknown	0	21428	q:egraph	fd:bounded-completeness-unsat	12265	21186	20	na	na	unknown	21527	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22	QPROBE skolemized-egraph(residual) budget=Some(777.445036ms) elapsed=1.595596604s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(3.315787234s) elapsed=3.638572692s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=22	SKIPPED
UFNIA/spec_sharp/test14-CommandLineOptions.ssc.23.Microsoft.Boogie.CommandLineOptions.Boogie.ContractConsistencyCheck.get_ProverNeedsTypes.smt2	unsat	r2-c-r1	unknown	0	108	fd:parse	fd:parse	8	8	1	na	na	unknown	108	0	0	SKIPPED	0	0	0	none	none	give-up kind=ResourceLimit detail=ingest resource limit: `distinct` with 422 arguments requires 88831 pairwise expansions; deterministic limit is 65536	none	SKIPPED
UFNIA/spec_sharp/textbook-Factorial.dll.1.Factorial.F_System.Int32.smt2	unsat	c-r1-r2	unknown	0	15422	q:mbqi	fd:bounded-completeness-unsat	11924	15284	19	na	na	unknown	16420	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483	QPROBE skolemized-egraph(residual) budget=Some(1.45059481s) elapsed=3.071254436s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(10.300657781s) elapsed=11.827052762s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1483	SKIPPED
UFNIA/vcc-havoc/baby.59.handle_reset.smt2	unsat	r1-r2-c	unknown	0	13721	q:mbqi	fd:bounded-completeness-unsat	10696	13600	19	na	na	unknown	13721	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=19;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=29	QPROBE skolemized-egraph(residual) budget=Some(1.477944865s) elapsed=1.660409488s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(10.544055904s) elapsed=10.660601579s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=19;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=29	SKIPPED
UFNIA/vcc-havoc/vccp-union1.c.6.reint2.smt2	unsat	r2-c-r1	unknown	0	23230	q:mbqi	fd:bounded-completeness-unsat	16833	23116	19	na	na	unknown	19326	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673	QPROBE skolemized-egraph(residual) budget=Some(1.487311982s) elapsed=6.212911321s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(8.847875498s) elapsed=16.808572873s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=673	SKIPPED
UFNIA/vcc-havoc/verisoft-sim.c.2.25.untranslated_write_sim.smt2	unsat	c-r1-r2	unknown	0	15018	q:mbqi	fd:bounded-completeness-unsat	9840	14901	19	na	na	unknown	15021	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=137;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=167	QPROBE skolemized-egraph(residual) budget=Some(1.472683249s) elapsed=1.491950552s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(9.4632731s) elapsed=9.794515003s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=137;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=167	SKIPPED
UFLIA/boogie/AssignToRepField_AssignToRepField.N.smt2	unsat	r1-r2-c	unknown	0	24129	q:egraph	fd:bounded-completeness-unsat	20451	24085	17	na	na	unknown	24128	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1624;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1489	QPROBE skolemized-egraph(residual) budget=Some(1.239831103s) elapsed=1.268959969s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1624;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1489	SKIPPED
UFLIA/boogie/DefaultLoopInv0_A.M-modifiesOnLoop-noinfer.smt2	unsat	r2-c-r1	unknown	0	22629	q:egraph	fd:bounded-completeness-unsat	17157	22569	19	na	na	unknown	22528	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1573;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=20 ground=4966;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1168	QPROBE skolemized-egraph(residual) budget=Some(1.268582863s) elapsed=1.286668845s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(1.553602186s) elapsed=1.647035658s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1573;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=20 ground=4966;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1168	SKIPPED
UFLIA/boogie/loopinv1_LoopInv1.Test1a_F_notnull-infer_eh.smt2	unsat	c-r1-r2	unknown	0	24530	q:egraph	fd:bounded-completeness-unsat	20203	24427	17	na	na	unknown	24628	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=CLOCK exit=GrowthHeadroom rounds=2 ground=2481;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=5 ground=1930	QPROBE skolemized-egraph(residual) budget=Some(1.100069973s) elapsed=1.144559359s result=e-matching instantiation stopped after 2 rounds: the remaining budget could not fit another round with growth headroom	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1486;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=5 ground=1930	SKIPPED
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unsat	r1-r2-c	unknown	0	25029	q:mbqi-quick	q:mbqi-quick	1645	1811	6	23188	q:mbqi-quick	unknown	25025	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=282	QPROBE skolemized-egraph(residual) budget=Some(1.479980927s) elapsed=1.626025737s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=282	SKIPPED
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unsat	r2-c-r1	unknown	0	25030	q:mbqi-quick	q:mbqi-quick	1655	1804	6	23195	q:mbqi-quick	unknown	25029	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=194	QPROBE skolemized-egraph(residual) budget=Some(1.486926914s) elapsed=1.648019187s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=3 ground=194	SKIPPED
UFLIA/simplify/javafe.tc.TypeSig.730.smt2	unsat	c-r1-r2	unknown	0	16624	q:mbqi	fd:bounded-completeness-unsat	9225	16495	19	na	na	unknown	15923	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=3 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464	QPROBE skolemized-egraph(residual) budget=Some(1.326901476s) elapsed=1.334955988s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(8.275734367s) elapsed=9.003041908s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=3 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1464	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unsat	r1-r2-c	unknown	0	25031	q:mbqi-quick	q:egraph	9846	20694	7	4305	q:egraph	unknown	25031	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=2 ground=8192	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unsat	r2-c-r1	unknown	0	24124	q:egraph	fd:bounded-completeness-unsat	22210	24062	17	na	na	unknown	24129	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1560;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1011	QPROBE skolemized-egraph(residual) budget=Some(1.440979985s) elapsed=1.497086335s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1560;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1011	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unsat	c-r1-r2	unknown	0	24731	q:mbqi-quick	fd:bounded-completeness-unsat	15446	24667	16	na	na	unknown	24224	0	0	SKIPPED	0	0	0	none	none	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion	none	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unsat	r1-r2-c	unknown	0	25031	q:mbqi-quick	q:egraph	8448	22063	7	2937	q:egraph	unknown	25025	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unsat	r2-c-r1	unknown	0	24627	q:egraph	fd:bounded-completeness-unsat	22625	24510	17	na	na	unknown	24530	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1621;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=8 ground=1574	QPROBE skolemized-egraph(residual) budget=Some(1.415093303s) elapsed=1.446215939s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1621;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=8 ground=1574	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2	unsat	c-r1-r2	unknown	0	24129	q:egraph	fd:bounded-completeness-unsat	21733	24080	17	na	na	unknown	24128	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1785;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1984	QPROBE skolemized-egraph(residual) budget=Some(1.256017304s) elapsed=1.281695544s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1785;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1984	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unsat	r1-r2-c	unknown	0	25031	q:mbqi-quick	q:egraph	12615	22089	7	2910	q:egraph	unknown	25030	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=ground-ceiling exit=GroundCeiling rounds=1 ground=8791	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=ground-ceiling exit=GroundCeiling rounds=1 ground=8791	SKIPPED
UFLIA/sledgehammer/FFT/smtlib.898060.smt2	unsat	r2-c-r1	unknown	0	11118	q:mbqi	fd:bounded-completeness-unsat	8985	11053	20	na	na	unknown	11118	0	0	SKIPPED	0	0	0	none	none	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	none	SKIPPED
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.972059.smt2	unsat	c-r1-r2	unknown	0	17124	q:mbqi	fd:bounded-completeness-unsat	7880	17023	20	na	na	unknown	17424	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=5 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73	QPROBE skolemized-egraph(residual) budget=Some(1.246730521s) elapsed=1.293377601s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(7.231226278s) elapsed=7.400660278s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=5 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73	SKIPPED
UFLIA/sledgehammer/QEpres/smtlib.1065390.smt2	unsat	r1-r2-c	unknown	0	21127	q:egraph	fd:bounded-completeness-unsat	15471	21039	20	na	na	unknown	20826	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=7 ground=7853;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101	QPROBE skolemized-egraph(residual) budget=Some(1.367472057s) elapsed=1.487630405s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(3.026119141s) elapsed=3.061034433s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=7 ground=7853;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101	SKIPPED
UFLIA/tokeneer/auditlog/init-31.smt2	unsat	r2-c-r1	unknown	0	25029	q:mbqi-quick	q:mbqi-quick	1548	1647	6	23352	q:mbqi-quick	unknown	25029	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=558;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=186 ground=1897	QPROBE skolemized-egraph(residual) budget=Some(1.491549726s) elapsed=1.543557327s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=558;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=186 ground=1897	SKIPPED
