file	board_1446a809c	ms	main_2611e14b0	ms	first	status
QF_LIA/nec-smt/large/bftpd_login/prp-76-49.smt2	unknown	19322	unknown	18721	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-9-47.smt2	unknown	25030	unknown	25130	A	unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-30-44.smt2	unknown	25029	unknown	24529	B	sat
QF_LIA/nec-smt/large/bftpd_login/prp-49-49.smt2	unknown	25029	unknown	25128	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-2-47.smt2	unknown	25032	unknown	24728	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-70-49.smt2	unknown	25031	unknown	24029	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-50-49.smt2	unknown	25031	unknown	25130	B	unsat
QF_LIA/nec-smt/large/checkpass/prp-52-50.smt2	unknown	18326	unknown	18425	A	unsat
QF_LIA/nec-smt/med/checkpass_pwd/prp-18-31.smt2	unknown	25031	unknown	20926	B	sat
QF_LIA/nec-smt/med/int_from_list/prp-36-31.smt2	unknown	16321	unknown	16324	A	unsat
QF_LIA/rings/ring_2exp12_6vars_4ite_unsat.smt2	unknown	24027	unknown	24029	B	unsat
QF_LIA/rings/ring_2exp10_8vars_3ite_unsat.smt2	unknown	24129	unknown	24128	A	unsat
QF_LIA/rings/ring_2exp8_9vars_7ite_unsat.smt2	unknown	24028	unknown	24133	B	unsat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	unsat	107	unsat	108	A	unsat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__023.smt2.slack.smt2	unknown	24324	unknown	24426	B	sat
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	unsat	108	unsat	107	A	unsat
QF_LIA/2019-cmodelsdiff/hamiltonianCircuit/49.lp.smt2	sat	107	sat	106	B	unknown
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2	unknown	25129	unknown	24324	A	unknown
