file	board_1446a809c	ms	main_2611e14b0	ms	first	status
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0227.smt2	unknown	4814	unknown	4811	B	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0479.smt2	unknown	1410	unknown	1409	A	sat
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0124.smt2	unknown	1209	unknown	12419	B	sat
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0131.smt2	unknown	7515	unknown	7213	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0070.smt2	sat	409	sat	408	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0160.smt2	sat	18425	sat	19425	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0421.smt2	unknown	309	unknown	12221	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0695.smt2	unknown	1910	unknown	1910	A	sat
QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0063.smt2	sat	108	sat	109	B	sat
QF_NRA/20161105-Sturm-MBO/mbo_E1.smt2	none	6989	unknown	3111	A	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E2E5.smt2	unknown	25030	unknown	25432	B	unsat
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_two_index_06.i_3_2_2.bpl_5.smt2	unknown	10117	unknown	10217	A	unknown
QF_NRA/20200911-Pine/1599121863243316000.smt2	unknown	3012	unknown	3109	B	unknown
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema6_1b.smt2	unknown	24126	unknown	24130	A	sat
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_Bessack_5_m4.smt2	unknown	13220	unknown	12919	B	unsat
QF_NRA/LassoRanker/CooperatingT2/heidy7.t2.c_Iteration2_Lasso_2-pieceTemplate.smt2	unknown	24130	unknown	24124	A	unsat
QF_NRA/LassoRanker/SV-COMP/BrockschmidtCookFuhs-2013CAV-Fig1_true-termination.c_Iteration2_Loop_4-pieceTemplate.smt2	unknown	24128	unknown	24229	B	sat
QF_NRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24528	unknown	24429	A	unsat
QF_NRA/UltimateAutomizer/InVarSynth_pcatest1.bpl_Iteration1_1.smt2	unknown	24126	unknown	24129	B	sat
QF_NRA/hycomp/ball_count_1d_plain.03.redlog_global_15.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_15.smt2	unsat	109	unsat	109	B	unsat
QF_NRA/hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_15.smt2	unsat	107	unsat	107	A	unsat
QF_NRA/hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_15.smt2	unsat	108	unsat	108	B	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.02.redlog_global_15.smt2	unsat	108	unsat	107	A	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_15.smt2	unsat	108	unsat	108	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.01.redlog_global_15.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_15.smt2	unsat	107	unsat	107	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.10.redlog_global_15.smt2	unsat	108	unsat	107	A	unsat
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_global_15.smt2	unsat	107	unsat	108	B	unsat
QF_NRA/hycomp/etcs_braking_2.01.redlog_global_15.smt2	unknown	24427	unknown	24427	A	unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0071.smt2	unknown	708	unknown	709	B	unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0028.smt2	sat	108	sat	109	A	sat
QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0080.smt2	unknown	808	unknown	809	B	unsat
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0110.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0050.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0049.smt2	unsat	107	unsat	108	A	unsat
QF_NRA/meti-tarski/RL-high-pass-circuit/RL-high-pass-circuit-gain-chunk-0012.smt2	unknown	2509	unknown	3711	B	unsat
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0083.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0159.smt2	unknown	7112	unknown	13521	B	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0059.smt2	unsat	108	unsat	107	A	unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0302.smt2	sat	107	sat	107	B	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0545.smt2	unknown	4812	unknown	12018	A	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0243.smt2	unknown	1809	unknown	11818	B	sat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0525.smt2	sat	107	sat	108	A	sat
QF_NRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0076.smt2	sat	107	sat	108	B	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0145.smt2	unsat	107	unsat	107	A	unsat
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0011.smt2	sat	107	sat	107	B	sat
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0081.smt2	unknown	1208	unknown	24129	A	unsat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0097.smt2	sat	108	sat	107	B	sat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0422.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/sin/344/4/sin-344-4-chunk-0045.smt2	unsat	208	unsat	308	B	unsat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0291.smt2	unknown	3910	unknown	3911	A	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0543.smt2	unknown	12418	unknown	12418	B	sat
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0203.smt2	unknown	4210	unknown	3109	A	sat
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0051.smt2	sat	408	sat	407	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0160.smt2	sat	107	sat	108	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0228.smt2	unknown	12519	unknown	12416	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0485.smt2	unsat	108	unsat	107	A	unsat
QF_NRA/meti-tarski/sqrt/circles/3/sqrt-circles-3-chunk-0021.smt2	unknown	12419	unknown	12419	B	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E13E18.smt2	unknown	25031	unknown	25328	A	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E5E13.smt2	unknown	24129	unknown	24525	B	unsat
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0051a.smt2	unknown	4611	unknown	6914	A	sat
QF_NRA/20200911-Pine/1599121905450496000.smt2	unknown	12719	unknown	12718	B	unknown
QF_NRA/20211101-Geogebra/Triangle-Bottema1_17.smt2	unknown	23125	unknown	22822	A	sat
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_Mitrinovic_8_3.smt2	unknown	2811	unknown	15519	B	unsat
QF_NRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_4-pieceTemplate.smt2	unknown	24728	unknown	25125	A	unknown
QF_NRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	25131	unknown	25131	B	unknown
QF_NRA/LassoRanker/Ultimate/FourPhase.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	24131	unknown	24130	A	sat
QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_global_11.smt2	unsat	1309	unsat	1308	B	unsat
QF_NRA/hycomp/ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	2910	unsat	3210	A	unsat
QF_NRA/hycomp/ball_count_1d_plain.10.seq_lazy_global_11.smt2	unsat	1308	unsat	1308	B	unsat
QF_NRA/hycomp/ball_count_2d_hill.03.seq_lazy_global_11.smt2	unsat	109	unsat	109	A	unsat
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_global_11.smt2	unsat	110	unsat	109	B	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	3911	unsat	4213	A	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.05.seq_lazy_global_11.smt2	unsat	1812	unsat	1810	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	109	unsat	109	A	unsat
QF_NRA/hycomp/ball_count_2d_plain.04.seq_lazy_global_11.smt2	unsat	109	unsat	108	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	110	unsat	109	A	unsat
QF_NRA/hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_global_11.smt2	unsat	110	unsat	109	B	unsat
QF_NRA/hycomp/etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_11.smt2	unsat	21527	unknown	24230	A	unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0146.smt2	unknown	1710	unknown	1709	B	unsat
QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0065.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0158.smt2	unsat	109	unsat	108	B	unsat
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0036.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0118.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0004.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0049.smt2	sat	109	sat	109	B	sat
QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/atan-problem-2-sqrt-weak-chunk-0024.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0224.smt2	unsat	108	unsat	108	B	unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0121.smt2	sat	108	sat	108	A	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0362.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0605.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0314.smt2	sat	109	sat	107	B	sat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0588.smt2	sat	109	sat	109	A	sat
QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0110.smt2	sat	110	sat	109	B	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0205.smt2	sat	109	sat	108	A	sat
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0074.smt2	unsat	508	unsat	509	B	unsat
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0142.smt2	unknown	25030	unknown	24031	A	sat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0213.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0490.smt2	sat	108	sat	107	A	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0073.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0353.smt2	unknown	5012	unknown	4911	A	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0612.smt2	sat	107	sat	108	B	sat
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0278.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0129.smt2	unknown	2710	unknown	3709	B	unsat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0014.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0291.smt2	unknown	1908	unknown	1908	B	unsat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0562.smt2	unknown	3311	unknown	3410	A	sat
QF_NRA/meti-tarski/sqrt/problem/12vars3/sqrt-problem-12vars3-chunk-0089.smt2	unknown	9916	unknown	9414	B	unsat
QF_NRA/20161105-Sturm-MBO/mbo_E17E24.smt2	unknown	25029	unknown	25231	A	sat
QF_NRA/20161105-Sturm-MBO/mbo_E7E27.smt2	unsat	108	unsat	109	B	unsat
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0082a.smt2	unknown	12417	unknown	12417	A	sat
QF_NRA/20200911-Pine/1599122159626470000.smt2	sat	3011	sat	3110	B	unknown
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_SignPattern_Lemma2.smt2	unknown	5212	unknown	5313	A	unsat
QF_NRA/LassoRanker/CooperatingT2/byron-2.t2.c_Iteration2_Loop_4-pieceTemplate.smt2	unknown	25029	unknown	24629	B	unknown
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration9_Loop_2-pieceTemplate.smt2	unknown	24130	unknown	24131	A	unknown
QF_NRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	24127	unknown	24127	B	sat
QF_NRA/LassoRanker/Ultimate/SantaBarbara01.bpl_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	24129	unknown	24127	A	unsat
QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	1809	unsat	1908	B	unsat
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_global_9.smt2	unsat	908	unsat	908	A	unsat
QF_NRA/hycomp/ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	1809	unsat	1909	B	unsat
QF_NRA/hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	6413	unsat	6715	A	unsat
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	6311	unsat	6714	B	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.03.seq_lazy_global_9.smt2	unsat	1209	unsat	1209	A	unsat
QF_NRA/hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	2709	unsat	2911	B	unsat
QF_NRA/hycomp/ball_count_2d_plain.02.seq_lazy_global_9.smt2	unsat	1410	unsat	1509	A	unsat
QF_NRA/hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	3211	unsat	3512	B	unsat
QF_NRA/hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_9.smt2	unsat	3612	unsat	3913	A	unsat
QF_NRA/hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_9.smt2	unsat	8717	unsat	9316	B	unsat
QF_NRA/hycomp/simple_ballistics_reach.01.seq_lazy_linear_enc_global_9.smt2	unknown	18120	unknown	18426	A	unknown
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0211.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0141.smt2	unsat	109	unsat	109	A	unsat
QF_NRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0025.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0103.smt2	sat	108	sat	109	A	sat
QF_NRA/meti-tarski/Chua/2/VC1/U/Chua-2-VC1-U-chunk-0070.smt2	sat	109	sat	108	B	sat
QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0040.smt2	unknown	1909	unknown	2109	A	sat
QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0073.smt2	sat	109	sat	108	B	sat
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0018.smt2	unknown	4713	unknown	19027	A	sat
QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0085.smt2	unsat	108	unsat	108	B	unsat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0181.smt2	sat	108	sat	109	A	sat
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0425.smt2	sat	109	sat	108	B	sat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0104.smt2	unsat	108	unsat	108	A	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0388.smt2	unknown	13322	unknown	13419	B	unsat
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0653.smt2	unknown	2811	unknown	2811	A	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0017.smt2	unknown	5012	unknown	4712	B	sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0266.smt2	unknown	3011	unknown	4711	A	unsat
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0139.smt2	unknown	24128	unknown	24131	B	sat
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0204.smt2	unknown	12621	unknown	12620	A	unsat
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0285.smt2	sat	108	sat	109	B	sat
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0046.smt2	unknown	20323	unknown	12819	A	sat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0147.smt2	unknown	17419	unknown	17422	B	unsat
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0419.smt2	unknown	808	unknown	808	A	unsat
QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0028.smt2	sat	108	sat	108	B	sat
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0353.smt2	sat	1909	sat	1909	A	sat
QF_NRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0050.smt2	unknown	206	unknown	207	B	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0094.smt2	sat	1510	sat	1510	A	sat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0354.smt2	unknown	108	unknown	108	B	unsat
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0627.smt2	sat	309	sat	308	A	sat
QF_NRA/meti-tarski/sqrt/problem/13/sqrt1/sqrt-problem-13-sqrt1-chunk-0073.smt2	unsat	108	unsat	108	B	unsat
