file	board_1446a809c	ms	main_2611e14b0	ms	first	status
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec2_product62_true-unreach-call.cil.c.smt2	unknown	25026	unsat	18126	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product23_false-unreach-call.cil.c.smt2	unknown	25029	sat	5212	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product47_false-unreach-call.cil.c.smt2	unknown	25027	unknown	25129	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.nec20_false-unreach-call.i.smt2	sat	110	sat	110	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sll_to_dll_rev_false-unreach-call.i.smt2	sat	1309	sat	1309	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.trex01_true-unreach-call.i.smt2	sat	107	sat	107	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_28.smt2	sat	1108	sat	1208	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	sat	3210	sat	3310	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	unsat	307	unsat	308	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	unsat	408	unsat	408	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	sat	1109	sat	1207	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	unknown	25135	unknown	25131	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	unsat	3112	unsat	3312	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	unsat	2311	unsat	2411	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	sat	5112	sat	5111	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	unknown	25129	unknown	25129	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	unknown	25029	unknown	25030	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	unsat	9315	unsat	9917	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	unknown	25130	unknown	25128	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	unknown	25131	unknown	25129	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	unknown	25132	unknown	25131	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	unsat	10418	unsat	10917	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	sat	3310	sat	3511	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	sat	2710	sat	2810	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	unsat	2511	unsat	2611	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	sat	1810	sat	2010	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	sat	3011	sat	3110	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	unsat	3811	unsat	4112	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	unsat	3512	unsat	3812	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	unsat	3611	unsat	3711	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	unsat	2710	unsat	2810	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	sat	9117	sat	9516	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	sat	5714	sat	6013	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	sat	5313	sat	5714	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	sat	5112	sat	5413	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	sat	11019	sat	11320	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	sat	7514	sat	7815	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	sat	12917	sat	12821	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	sat	7913	sat	8415	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	unsat	12819	unsat	13219	B	unsat
QF_UFLRA/FFT/smtlib.620524.smt2	unknown	108	unknown	108	A	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.while_infinite_loop_4_false-unreach-call_true-termination.i.smt2	sat	107	sat	107	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--dvb--dvb-usb--dvb-usb-nova-t-usb2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	25027	unknown	23030	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-sddr09.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	3212	sat	3211	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--misc--ab8500-ponkey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	110	unsat	108	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem01_00_true-unreach-call.c.smt2	unknown	25030	unsat	309	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem07_60_false-unreach-call.c.smt2	unknown	25628	unknown	25128	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.cs_fib_longer_false-unreach-call.i.smt2	unknown	25228	unknown	26327	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product34_false-unreach-call.cil.c.smt2	unknown	25033	unknown	25133	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.m0_false-unreach-call_drivers-staging-comedi-drivers-ni_65xx-ko--107_1a--adbbc36-1.c.smt2	sat	208	sat	209	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product50_false-unreach-call.cil.c.smt2	unknown	25026	unknown	24133	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product05_false-unreach-call.cil.c.smt2	sat	23327	sat	16925	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product29_false-unreach-call.cil.c.smt2	unknown	25031	unknown	24134	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product59_false-unreach-call.cil.c.smt2	unknown	25034	unknown	25029	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.pointer_extension_false-unreach-call.i.smt2	sat	108	sat	108	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sum03_true-unreach-call_false-termination.i.smt2	unsat	108	unsat	108	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_10.smt2	sat	1508	sat	1409	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_14.smt2	sat	5811	sat	5912	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	sat	3109	sat	3110	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	unsat	809	unsat	809	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	unsat	309	unsat	309	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	sat	9716	sat	11619	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	unknown	25031	unknown	25033	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	unsat	3112	unsat	3312	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	unsat	3012	unsat	3011	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	sat	3209	sat	3010	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	unknown	25132	unknown	25131	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	unsat	5314	unsat	5613	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	unsat	5413	unsat	5613	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	unknown	25131	unknown	25128	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	unknown	25132	unknown	25131	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	unsat	10917	unsat	11415	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	unsat	18825	unsat	19827	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	sat	2711	sat	2811	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	sat	2912	sat	3112	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	sat	3109	sat	3312	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	sat	2811	sat	3011	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	unsat	3110	unsat	3310	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	unsat	2911	unsat	3011	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	unsat	3811	unsat	4213	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	unsat	3511	unsat	3711	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	sat	6814	sat	7415	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	unsat	5010	unsat	5412	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	sat	7015	sat	7014	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	sat	5411	sat	5412	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	sat	5512	sat	5911	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	unknown	25126	unknown	25128	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	sat	6514	sat	6712	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	unsat	8213	unsat	8714	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	sat	6813	sat	7214	B	sat
QF_UFLRA/FFT/smtlib.626139.smt2	unknown	107	unknown	108	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--keyboard--stowaway.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	25036	unknown	25032	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--video--gspca--gspca_stv0680.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	209	unsat	108	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--watchdog--cpu5wdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	408	sat	308	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--touchscreen--inexio.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	108	unsat	108	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem02_10_true-unreach-call.c.smt2	unknown	25024	unsat	208	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem13_60_false-unreach-call.c.smt2	unknown	25133	unknown	25030	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.ddv_machzwd_outb_false-unreach-call.i.smt2	unknown	25028	unknown	25031	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.fo_test.c_false-unreach-call.i.smt2	sat	107	sat	107	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.m0_true-unreach-call_drivers-net-slip-ko--108_1a--1b0b0ac.c.smt2	unknown	25029	unknown	24829	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product56_false-unreach-call.cil.c.smt2	unknown	25032	unknown	25131	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product11_false-unreach-call.cil.c.smt2	sat	4513	sat	2211	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product35_false-unreach-call.cil.c.smt2	unknown	25031	sat	11320	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec4_product53_true-unreach-call.cil.c.smt2	unknown	25022	unknown	25028	B	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.rule57_ebda_blast.c_false-unreach-call.i.smt2	sat	109	sat	108	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.test_locks_12_true-unreach-call_false-termination.c.smt2	unsat	108	unsat	108	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_16.smt2	sat	2109	sat	2110	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_20.smt2	sat	2109	sat	2210	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	sat	3612	sat	3611	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	unsat	709	unsat	709	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	sat	8816	sat	8615	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	sat	2010	sat	2009	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	sat	15318	sat	15219	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	unsat	2510	unsat	2511	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	unsat	3512	unsat	3612	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	unknown	25033	unknown	25127	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	unknown	25030	unknown	25126	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	unknown	25134	unknown	25132	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	unsat	5414	unsat	5812	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	sat	5712	sat	6013	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	unknown	25131	unknown	25131	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	unsat	8615	unsat	9016	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	unsat	13819	unsat	14520	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	sat	1810	sat	2010	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	sat	2810	sat	3010	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	sat	2210	sat	2210	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	sat	3511	sat	3710	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	unsat	4011	unsat	4313	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	unsat	3809	unsat	4012	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	unsat	3512	unsat	3710	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	unsat	3410	unsat	3710	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	sat	4312	sat	4510	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	sat	8015	sat	8314	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_54.smt2	sat	5012	sat	5311	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_78.smt2	sat	5312	sat	5612	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_02.smt2	sat	7915	sat	8112	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_26.smt2	sat	8513	sat	9315	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_50.smt2	sat	15924	sat	16221	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_74.smt2	unknown	25132	unknown	25127	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	sat	8015	sat	8315	B	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.floppy_false-unreach-call.i.cil.c.smt2	unknown	25032	unknown	25027	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--leds--leds-bd2802.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	6914	unknown	3512	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--power--wm831x_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	25126	unknown	15120	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--infiniband--hw--cxgb3--iw_cxgb3.ko-ldv_main6_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	25028	unknown	10818	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--dvb--dvb-usb--dvb-usb-vp7045.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	10017	sat	9315	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem03_60_false-unreach-call.c.smt2	unknown	25034	unknown	25031	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem16_50_true-unreach-call.c.smt2	unknown	25030	unsat	11819	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product18_false-unreach-call.cil.c.smt2	unknown	25128	unknown	25134	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.jain_2_true-unreach-call.i.smt2	sat	109	sat	109	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.main3_true-unreach-call_drivers-staging-usbip-vhci-hcd-ko--132_1a--927c3fa-1.c.smt2	unknown	25029	unknown	25129	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec2_product38_true-unreach-call.cil.c.smt2	unknown	25032	unsat	18127	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product17_false-unreach-call.cil.c.smt2	unknown	25025	unknown	24125	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product41_true-unreach-call.cil.c.smt2	unknown	25029	unknown	24133	A	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.module_get_put-drivers-block-drbd-drbd.ko_false-unreach-call.cil.out.i.pp.i.smt2	sat	4813	sat	4412	B	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.s3_srvr.blast.14_false-unreach-call.i.cil.c.smt2	sat	408	sat	410	A	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.test_locks_5_true-unreach-call_false-termination.c.smt2	unsat	109	unsat	109	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_22.smt2	sat	7918	sat	8015	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	sat	2811	sat	2812	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	unsat	409	unsat	409	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	unsat	1110	unsat	1209	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	sat	1308	sat	1409	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	unknown	25034	unknown	24933	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	sat	1911	sat	1910	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	unsat	1808	unsat	1810	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	sat	6511	sat	6614	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	unknown	25129	unknown	25128	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	unknown	25127	unknown	25129	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	unsat	4311	unsat	4510	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	sat	21127	sat	21230	A	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	unknown	25129	unknown	25128	B	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	unknown	25130	unknown	25127	A	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	unsat	10317	unsat	10716	B	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	unsat	5011	unsat	5512	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	sat	3012	sat	3112	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	sat	2010	sat	2110	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	sat	3110	sat	3313	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	sat	2710	sat	2810	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	unsat	3510	unsat	3812	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	unsat	3612	unsat	3811	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	unsat	3009	unsat	3211	B	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	unsat	3611	unsat	3710	A	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	sat	5013	sat	5313	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	sat	6013	sat	6415	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_60.smt2	sat	5714	sat	6012	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_84.smt2	sat	5310	sat	5512	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	sat	8816	sat	9416	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_32.smt2	sat	8214	sat	8615	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_56.smt2	sat	9414	sat	10016	B	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_80.smt2	sat	9817	sat	10217	A	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_04.smt2	unsat	11618	unsat	12017	B	unsat
