file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unknown	0	6	none	q:mbqi-quick	q:mbqi-quick	2479	2710	q:mbqi-quick	22289	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify/javafe.ast.LexicalPragmaVec.219.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	20995	23677	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.ast.NewInstanceExpr.271.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	15766	22325	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.ast.StandardPrettyPrint.322.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	7428	17368	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unknown	0	6	none	q:mbqi-quick	q:mbqi-quick	1655	1808	q:mbqi-quick	23191	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify/javafe.ast.UnaryExpr.424.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	15486	21098	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.parser.TokenQueue.576.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	15985	21094	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.679.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	9507	22605	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/javafe.tc.TypeSig.730.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	8659	17125	na	na	na	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/simplify/tohtml.Java2Html.832.smt2	unknown	0	5	none	q:forall-exists-witness	q:uf-fmf-probe	293	318	q:uf-fmf-probe	24682	euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.PrintSpec.012.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	21199	24035	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.AmbiguousVariableAccess.004.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	8961	20532	q:egraph	4467	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.BinaryExpr.010.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	9335	21074	q:egraph	3925	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.001.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	10811	21163	q:egraph	3837	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.007.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	10934	20645	q:egraph	4354	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.028.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	10813	21277	q:egraph	3722	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.009.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	9551	19268	q:egraph	5731	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22135	24037	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.LabelStmt.011.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	9146	20789	q:egraph	4210	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.MethodDecl.005.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	11375	21810	q:egraph	3189	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.ParenExpr.006.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	8933	20828	q:egraph	4171	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unknown	0	5	none	q:forall-exists-witness	q:uf-fmf-probe	8984	9434	q:uf-fmf-probe	15565	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.SuperObjectDesignator.008.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	8960	20581	q:egraph	4418	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.ThrowStmt.004.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	8825	20485	q:egraph	4515	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.TypeModifierPragmaVec.013.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22165	24021	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.ast.TypeObjectDesignator.010.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	9323	21202	q:egraph	3797	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	9306	20916	q:egraph	4084	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.filespace.HashTree.001.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	23055	24741	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.filespace.ZipTree.005.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	21960	24051	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.parser.Parse.005.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	18423	24802	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22576	24462	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	8778	20224	q:egraph	4775	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.reader.CachedReader.003.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22329	24046	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	14731	23655	q:egraph	1344	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	21698	24149	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.FlowInsensitiveChecks.017.smt2	unknown	0	5	none	q:forall-exists-witness	q:uf-fmf-probe	10911	11443	q:uf-fmf-probe	13556	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.001.smt2	unknown	0	5	none	q:forall-exists-witness	q:uf-fmf-probe	11404	12010	q:uf-fmf-probe	12989	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.005.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	21911	24109	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	13361	22102	q:egraph	2898	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/simplify2/front_end_suite/javafe.test.SuperlinksTest.004.smt2	unknown	0	17	none	q:egraph	fd:bounded-completeness-unsat	22123	24172	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/simplify2/small_suite/getRootInterface.smt2	unknown	0	7	none	q:mbqi-quick	q:egraph	13848	23436	q:egraph	1563	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/sledgehammer/Arrow_Order/smtlib.832901.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	2685	5528	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/FFT/smtlib.1015458.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	4584	7649	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/FFT/smtlib.898060.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	18148	22340	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1057395.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	6357	9284	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1282463.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	2409	4275	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1462528.smt2	unknown	0	19	none	q:mbqi-quick	fd:bounded-completeness-unsat	52	176	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.972059.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	3368	5902	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Hoare/smtlib.1175889.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	14127	18002	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Hoare/smtlib.581330.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	865	1551	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/NS_Shared/smtlib.657037.smt2	unsat	0	8	q:mbqi	q:egraph	q:mbqi	7115	13584	na	na	na	none
UFLIA/sledgehammer/QEpres/smtlib.1065390.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	10484	14554	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.1120322.smt2	unknown	0	19	none	q:mbqi	fd:bounded-completeness-unsat	10262	12401	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.1237382.smt2	unknown	0	19	none	q:egraph	fd:bounded-completeness-unsat	15704	20630	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/TwoSquares/smtlib.711545.smt2	unknown	0	20	none	q:mbqi	fd:bounded-completeness-unsat	9906	15656	na	na	na	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/tokeneer/auditlog/init-31.smt2	unknown	0	6	none	q:mbqi-quick	q:mbqi-quick	1540	1643	q:mbqi-quick	23356	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
