file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
QF_AUFLIA/storecomm/storecomm_invalid_t3_pp_sf_ai_00060_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	15756	24531	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_invalid_t3_pp_sf_ni_00060_006.cvc.smt2	unknown	0	21	none	array-fast-path	fd:bounded-completeness-unsat	15808	24236	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_np_nf_ni_00050_004.cvc.smt2	unknown	0	15	none	array-fast-path	fd:bounded-completeness-unsat	6853	6854	na	na	na	give-up kind=Incomplete detail=lazy-extensionality refinement did not converge within 64 rounds (round=64, sites=101, array_eq_atoms=1, row_lemmas=99, cong_lemmas=0, diff_skolems=1, working_assertions=101, last_candidate_replay=false(assertion_ordinal=0, term=202, failed_conjunct_ordinal=0, failed_conjunct_term=202, select_repair_candidates=0, select_repair_array_changes=0, select_repair_symbol_changes=0, branch_repair_candidates=0, branch_repair_symbol_changes=0, scalar_repair_candidates=0, scalar_support_candidates=0, scalar_stabilized_trials=0, scalar_rejected_worse_trials=0, scalar_equal_support_repairs=0, scalar_repair_symbol_changes=0, projection_repair_changes=0))
QF_AUFLIA/storecomm/storecomm_t1_pp_nf_ai_00030_008.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	24099	24122	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_nf_ai_00050_009.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	12950	24066	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_nf_ni_00060_009.cvc.smt2	unknown	0	20	none	array-fast-path	fd:bounded-completeness-unsat	16787	24128	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_sf_ai_00030_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24098	24119	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_sf_ai_00050_006.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	16073	24548	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_sf_ai_00060_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	15749	24179	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t1_pp_sf_ni_00050_004.cvc.smt2	unknown	0	21	none	array-fast-path	fd:bounded-completeness-unsat	13452	21410	na	na	na	give-up kind=Incomplete detail=QF_AUFLIA lazy-ROW scalar refutation has no independently checked proof; declining instead of exporting unsat
QF_AUFLIA/storecomm/storecomm_t1_pp_sf_ni_00060_006.cvc.smt2	unknown	0	21	none	array-fast-path	fd:bounded-completeness-unsat	9546	16768	na	na	na	give-up kind=Incomplete detail=QF_AUFLIA lazy-ROW scalar refutation has no independently checked proof; declining instead of exporting unsat
QF_AUFLIA/storecomm/storecomm_t2_np_nf_ni_00060_005.cvc.smt2	unknown	0	15	none	array-fast-path	fd:bounded-completeness-unsat	7579	7580	na	na	na	give-up kind=Incomplete detail=lazy-extensionality refinement did not converge within 64 rounds (round=64, sites=121, array_eq_atoms=1, row_lemmas=102, cong_lemmas=0, diff_skolems=1, working_assertions=104, last_candidate_replay=false(assertion_ordinal=0, term=242, failed_conjunct_ordinal=0, failed_conjunct_term=242, select_repair_candidates=0, select_repair_array_changes=0, select_repair_symbol_changes=0, branch_repair_candidates=0, branch_repair_symbol_changes=0, scalar_repair_candidates=0, scalar_support_candidates=0, scalar_stabilized_trials=0, scalar_rejected_worse_trials=0, scalar_equal_support_repairs=0, scalar_repair_symbol_changes=0, projection_repair_changes=0))
QF_AUFLIA/storecomm/storecomm_t3_np_nf_ni_00060_008.cvc.smt2	unknown	0	15	none	array-fast-path	fd:bounded-completeness-unsat	7179	7180	na	na	na	give-up kind=Incomplete detail=lazy-extensionality refinement did not converge within 64 rounds (round=64, sites=121, array_eq_atoms=1, row_lemmas=112, cong_lemmas=0, diff_skolems=1, working_assertions=114, last_candidate_replay=false(assertion_ordinal=0, term=242, failed_conjunct_ordinal=0, failed_conjunct_term=242, select_repair_candidates=0, select_repair_array_changes=0, select_repair_symbol_changes=0, branch_repair_candidates=0, branch_repair_symbol_changes=0, scalar_repair_candidates=0, scalar_support_candidates=0, scalar_stabilized_trials=0, scalar_rejected_worse_trials=0, scalar_equal_support_repairs=0, scalar_repair_symbol_changes=0, projection_repair_changes=0))
QF_AUFLIA/storecomm/storecomm_t3_np_sf_ni_00060_004.cvc.smt2	unknown	0	15	none	array-fast-path	fd:bounded-completeness-unsat	7973	7982	na	na	na	give-up kind=Incomplete detail=lazy-extensionality refinement did not converge within 64 rounds (round=64, sites=121, array_eq_atoms=1, row_lemmas=109, cong_lemmas=0, diff_skolems=1, working_assertions=111, last_candidate_replay=false(assertion_ordinal=0, term=724, failed_conjunct_ordinal=0, failed_conjunct_term=724, select_repair_candidates=0, select_repair_array_changes=0, select_repair_symbol_changes=0, branch_repair_candidates=0, branch_repair_symbol_changes=0, scalar_repair_candidates=0, scalar_support_candidates=0, scalar_stabilized_trials=0, scalar_rejected_worse_trials=0, scalar_equal_support_repairs=0, scalar_repair_symbol_changes=0, projection_repair_changes=0))
QF_AUFLIA/storecomm/storecomm_t3_pp_nf_ai_00040_009.cvc.smt2	unknown	0	20	none	array-fast-path	fd:bounded-completeness-unsat	12308	22767	na	na	na	give-up kind=Incomplete detail=QF_AUFLIA lazy-ROW scalar refutation has no independently checked proof; declining instead of exporting unsat
QF_AUFLIA/storecomm/storecomm_t3_pp_nf_ai_00050_007.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	15792	24173	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t3_pp_sf_ai_00040_006.cvc.smt2	unknown	0	21	none	array-fast-path	fd:bounded-completeness-unsat	12518	23043	na	na	na	give-up kind=Incomplete detail=QF_AUFLIA lazy-ROW scalar refutation has no independently checked proof; declining instead of exporting unsat
QF_AUFLIA/storecomm/storecomm_t3_pp_sf_ai_00050_003.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	13046	24095	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/storecomm/storecomm_t3_pp_sf_ni_00060_008.cvc.smt2	unknown	0	21	none	array-fast-path	fd:bounded-completeness-unsat	15612	22974	na	na	na	give-up kind=Incomplete detail=QF_AUFLIA lazy-ROW scalar refutation has no independently checked proof; declining instead of exporting unsat
QF_AUFLIA/storeinv/storeinv_invalid_t1_pp_nf_ai_00010_001.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	1	3	na	na	na	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #57 evaluated to false (top-level ordinal 1, first false conjunct ordinal 0, term 57, incomplete on this shape)
QF_AUFLIA/storeinv/storeinv_invalid_t3_pp_nf_ai_00003_001.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #22 evaluated to false (top-level ordinal 1, first false conjunct ordinal 0, term 22, incomplete on this shape)
QF_AUFLIA/storeinv/storeinv_t1_pp_nf_ai_00001_001.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #12 evaluated to false (top-level ordinal 1, first false conjunct ordinal 0, term 12, incomplete on this shape)
QF_AUFLIA/storeinv/storeinv_t1_pp_sf_ai_00001_001.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	0	1	na	na	na	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #42 evaluated to false (top-level ordinal 1, first false conjunct ordinal 0, term 42, incomplete on this shape)
QF_AUFLIA/storeinv/storeinv_t3_pp_nf_ai_00008_001.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	0	2	na	na	na	give-up kind=Incomplete detail=lazy-extensionality candidate failed replay: assertion #47 evaluated to false (top-level ordinal 1, first false conjunct ordinal 0, term 47, incomplete on this shape)
QF_AUFLIA/swap/swap_invalid_t1_pp_nf_ai_00006_005.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	24015	24017	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t1_pp_nf_ai_00008_008.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	24012	24015	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t1_pp_nf_ai_00009_009.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	24038	24047	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t1_pp_sf_ai_00007_004.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24014	24017	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t1_pp_sf_ai_00009_008.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24001	24011	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t3_pp_nf_ai_00008_009.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	24017	24020	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t3_pp_nf_ai_00010_003.cvc.smt2	unknown	0	20	none	uf-arithmetic	fd:bounded-completeness-unsat	23995	24015	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t3_pp_sf_ai_00006_005.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24011	24014	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t3_pp_sf_ai_00008_006.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24002	24008	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_invalid_t3_pp_sf_ai_00010_003.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	23985	24007	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00008_005.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24038	24043	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_t1_pp_sf_ai_00009_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24005	24014	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_t3_pp_sf_ai_00007_003.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24021	24025	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_t3_pp_sf_ai_00008_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	24006	24011	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
QF_AUFLIA/swap/swap_t3_pp_sf_ai_00010_007.cvc.smt2	unknown	0	21	none	uf-arithmetic	fd:bounded-completeness-unsat	23991	24012	na	na	na	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lazy-ROW deadline exceeded before refinement converged
