file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c__p21924_terminationG_0.smt2	sat	13019	0	sat	2209	0	A	sat
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Hanoi_2vars_false-termination.c__p26907_terminationG_0.smt2	unsat	3209	0	unknown	24130	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_31_0.smt2	unknown	24230	0	unknown	24230	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30450_safety_0.smt2	unknown	10917	0	unknown	10818	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6844_safety_0.smt2	unknown	10917	0	unknown	10815	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateContains.jar-obl-16__term_unfeasibility_8_0.smt2	sat	11919	0	sat	1308	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20260_safety_0.smt2	sat	10817	0	sat	208	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p32163_safety_0.smt2	sat	10718	0	sat	108	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ludcmp.t2__term_unfeasibility_3_0.smt2	sat	10917	0	sat	207	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5316_terminationG_0.smt2	unknown	12319	0	unknown	11619	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p15072_safety_0.smt2	sat	10117	0	sat	306	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3.t2__p22377_safety_0.smt2	sat	10818	0	sat	106	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25683_terminationG_0.smt2	unknown	25131	0	unknown	24531	0	A	unknown
QF_NIA/20170427-VeryMax/SAT14/257.smt2	unknown	24229	0	unknown	24330	0	B	sat
QF_NIA/20220315-MathProblems/STC_0272.smt2	sat	4111	0	sat	109	0	A	sat
QF_NIA/AProVE/aproveSMT3539590732235943272.smt2	sat	9716	0	sat	407	0	B	sat
QF_NIA/UltimateLassoRanker/Velroyen-alloca_false-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2	sat	1609	0	sat	108	0	A	sat
