file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Narrowing.c__p24539_terminationG_0.smt2	unknown	24131	0	unknown	24128	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__LessLeaves.jar-obl-10__p9979_terminationG_0.smt2	sat	11316	0	sat	509	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4924_safety_0.smt2	unknown	12020	0	unknown	11220	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32654_safety_0.smt2	unknown	10918	0	unknown	10818	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8097_safety_0.smt2	sat	12018	0	sat	1310	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16136_safety_0.smt2	unknown	24127	0	unknown	24125	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p30489_safety_0.smt2	sat	11014	0	sat	308	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__firewire.t2__terminationS_29_0.smt2	unknown	11217	0	unknown	11016	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__n-21.t2__p3925_terminationG_0.smt2	unknown	24225	0	unknown	24225	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7717_terminationG_0.smt2	unknown	24225	0	unknown	24227	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15622_safety_0.smt2	unknown	24126	0	unknown	24127	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_7_0.smt2	sat	12118	0	sat	1509	0	B	sat
QF_NIA/20170427-VeryMax/SAT14/1304.smt2	sat	6712	0	unknown	24327	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/46.smt2	unknown	24230	0	unknown	24227	0	B	sat
QF_NIA/20220315-MathProblems/STC_0806.smt2	unknown	24125	0	unknown	24125	0	A	unsat
QF_NIA/AProVE/aproveSMT7209534658855861743.smt2	sat	108	0	sat	108	0	B	sat
QF_NIA/mcm/30.smt2	unknown	24222	0	unknown	24124	0	A	unknown
