file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c__p20837_terminationG_0.smt2	sat	2208	0	sat	107	0	A	sat
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex3b.c__p26036_terminationG_0.smt2	unsat	5813	0	unknown	24229	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Samefringe.jar-obl-10__p11965_terminationG_0.smt2	unknown	24131	0	unknown	24131	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p29947_safety_0.smt2	unknown	10918	0	unknown	10818	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6409_safety_0.smt2	unknown	10916	0	unknown	10817	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9030_safety_0.smt2	unknown	24230	0	unknown	24228	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_5_0.smt2	unknown	24129	0	sat	18124	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31841_safety_0.smt2	sat	10815	0	sat	107	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_50_0.smt2	unknown	24531	0	unknown	24832	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4934_terminationG_0.smt2	unknown	24230	0	unknown	24230	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14165_safety_0.smt2	unknown	24131	0	unknown	24131	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2_fixed__terminationS_26_0.smt2	unknown	25131	0	unknown	24531	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2	unknown	24229	0	unknown	24632	0	A	unsat
QF_NIA/20170427-VeryMax/SAT14/176.smt2	unknown	24331	0	unknown	24230	0	B	sat
QF_NIA/20220315-MathProblems/STC_0027.smt2	sat	108	0	sat	107	0	A	sat
QF_NIA/AProVE/aproveSMT2847362250162740691.smt2	sat	9617	0	sat	108	0	B	sat
QF_NIA/AProVE/aproveSMT8958070016099102897.smt2	sat	10215	0	sat	208	0	A	sat
