file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23756_edge_closing_0.smt2	sat	10818	0	sat	208	0	A	sat
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Hanoi_plus_false-termination.c__p27226_terminationG_0.smt2	unknown	12121	0	unknown	11720	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncr.jar-obl-8__p14704_terminationG_0.smt2	unknown	24134	0	unknown	24134	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30916_safety_0.smt2	unknown	12020	0	unknown	12118	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7322_safety_0.smt2	unknown	11117	0	unknown	10920	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_3_0.smt2	unknown	20430	0	unknown	18028	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22202_terminationG_0.smt2	unknown	24235	0	unknown	24235	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p22549_terminationG_0.smt2	unknown	25236	0	unknown	25232	0	B	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__mc91.t2__p2841_terminationG_0.smt2	unknown	24335	0	unknown	24333	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__ns.t2__p6275_terminationG_0.smt2	sat	11019	0	sat	308	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10354_safety_0.smt2	sat	11021	0	sat	309	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-n1.t2_fixed__p22961_safety_0.smt2	sat	10820	0	sat	208	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25893_terminationG_0.smt2	unknown	24234	0	unknown	24334	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/285.smt2	unknown	24335	0	unknown	24436	0	B	sat
QF_NIA/20220315-MathProblems/STC_0322.smt2	sat	4311	0	sat	309	0	A	sat
QF_NIA/AProVE/aproveSMT3815078553317170530.smt2	sat	109	0	sat	108	0	B	sat
QF_NIA/calypto/problem-000100.cvc.1.smt2	sat	5913	0	sat	1910	0	A	sat
