backend,latency_nanos,cumulative_fraction
z3,194520,0.0005980861244019139
z3,198585,0.0011961722488038277
z3,204851,0.0017942583732057417
z3,206781,0.0023923444976076554
z3,209044,0.0029904306220095694
z3,225778,0.0035885167464114833
z3,258969,0.004186602870813397
z3,282094,0.004784688995215311
z3,283577,0.005382775119617225
z3,287351,0.005980861244019139
z3,292082,0.006578947368421052
z3,298180,0.007177033492822967
z3,306153,0.00777511961722488
z3,318823,0.008373205741626795
z3,346523,0.008971291866028708
z3,362361,0.009569377990430622
z3,364754,0.010167464114832535
z3,366334,0.01076555023923445
z3,371634,0.011363636363636364
z3,390216,0.011961722488038277
z3,392705,0.012559808612440191
z3,395193,0.013157894736842105
z3,395646,0.01375598086124402
z3,419040,0.014354066985645933
z3,420454,0.014952153110047847
z3,421018,0.01555023923444976
z3,425563,0.016148325358851676
z3,426077,0.01674641148325359
z3,428316,0.017344497607655503
z3,430022,0.017942583732057416
z3,431328,0.01854066985645933
z3,436175,0.019138755980861243
z3,437185,0.019736842105263157
z3,438505,0.02033492822966507
z3,439297,0.020933014354066987
z3,440006,0.0215311004784689
z3,453680,0.022129186602870814
z3,457203,0.022727272727272728
z3,458548,0.02332535885167464
z3,466951,0.023923444976076555
z3,467760,0.02452153110047847
z3,469634,0.025119617224880382
z3,474139,0.025717703349282296
z3,479203,0.02631578947368421
z3,481355,0.026913875598086126
z3,481486,0.02751196172248804
z3,484504,0.028110047846889953
z3,485938,0.028708133971291867
z3,486164,0.02930622009569378
z3,486249,0.029904306220095694
z3,488488,0.030502392344497607
z3,496255,0.03110047846889952
z3,500201,0.031698564593301434
z3,502712,0.03229665071770335
z3,509711,0.03289473684210526
z3,514998,0.03349282296650718
z3,520505,0.03409090909090909
z3,523218,0.034688995215311005
z3,526360,0.035287081339712915
z3,526513,0.03588516746411483
z3,526884,0.03648325358851675
z3,532064,0.03708133971291866
z3,534709,0.037679425837320576
z3,536357,0.03827751196172249
z3,542426,0.038875598086124404
z3,545963,0.039473684210526314
z3,548165,0.04007177033492823
z3,548820,0.04066985645933014
z3,549807,0.04126794258373206
z3,554917,0.041866028708133975
z3,559101,0.042464114832535885
z3,561250,0.0430622009569378
z3,563569,0.04366028708133971
z3,564260,0.04425837320574163
z3,565793,0.04485645933014354
z3,567898,0.045454545454545456
z3,569102,0.046052631578947366
z3,573170,0.04665071770334928
z3,574829,0.04724880382775119
z3,574850,0.04784688995215311
z3,576207,0.04844497607655503
z3,576713,0.04904306220095694
z3,579855,0.049641148325358854
z3,580094,0.050239234449760764
z3,580317,0.05083732057416268
z3,581897,0.05143540669856459
z3,581916,0.05203349282296651
z3,586934,0.05263157894736842
z3,587933,0.053229665071770335
z3,590511,0.05382775119617225
z3,593702,0.05442583732057416
z3,595413,0.05502392344497608
z3,595459,0.05562200956937799
z3,597638,0.056220095693779906
z3,597983,0.056818181818181816
z3,604156,0.05741626794258373
z3,604557,0.05801435406698564
z3,604741,0.05861244019138756
z3,605157,0.05921052631578947
z3,608877,0.05980861244019139
z3,609546,0.060406698564593304
z3,610430,0.061004784688995214
z3,610773,0.06160287081339713
z3,611356,0.06220095693779904
z3,612676,0.06279904306220095
z3,615508,0.06339712918660287
z3,615608,0.06399521531100479
z3,618805,0.0645933014354067
z3,620779,0.0651913875598086
z3,623531,0.06578947368421052
z3,624568,0.06638755980861244
z3,627815,0.06698564593301436
z3,628193,0.06758373205741627
z3,629263,0.06818181818181818
z3,629303,0.0687799043062201
z3,632391,0.06937799043062201
z3,633865,0.06997607655502393
z3,634227,0.07057416267942583
z3,636184,0.07117224880382775
z3,636878,0.07177033492822966
z3,638009,0.07236842105263158
z3,639781,0.0729665071770335
z3,641919,0.0735645933014354
z3,642002,0.07416267942583732
z3,643029,0.07476076555023924
z3,643423,0.07535885167464115
z3,648337,0.07595693779904306
z3,651799,0.07655502392344497
z3,651835,0.07715311004784689
z3,652294,0.07775119617224881
z3,653416,0.07834928229665072
z3,655470,0.07894736842105263
z3,655517,0.07954545454545454
z3,655523,0.08014354066985646
z3,655790,0.08074162679425838
z3,656368,0.08133971291866028
z3,656586,0.0819377990430622
z3,657166,0.08253588516746412
z3,657991,0.08313397129186603
z3,657992,0.08373205741626795
z3,658259,0.08433014354066985
z3,658856,0.08492822966507177
z3,663097,0.08552631578947369
z3,663566,0.0861244019138756
z3,663961,0.0867224880382775
z3,664671,0.08732057416267942
z3,665735,0.08791866028708134
z3,668821,0.08851674641148326
z3,670878,0.08911483253588516
z3,672908,0.08971291866028708
z3,673198,0.090311004784689
z3,674679,0.09090909090909091
z3,674896,0.09150717703349283
z3,676801,0.09210526315789473
z3,676976,0.09270334928229665
z3,680544,0.09330143540669857
z3,682069,0.09389952153110048
z3,683592,0.09449760765550239
z3,684907,0.0950956937799043
z3,685479,0.09569377990430622
z3,687480,0.09629186602870814
z3,688021,0.09688995215311005
z3,688696,0.09748803827751196
z3,691517,0.09808612440191387
z3,693293,0.09868421052631579
z3,693412,0.09928229665071771
z3,694466,0.09988038277511961
z3,698918,0.10047846889952153
z3,701124,0.10107655502392345
z3,701413,0.10167464114832536
z3,701837,0.10227272727272728
z3,702085,0.10287081339712918
z3,703378,0.1034688995215311
z3,704937,0.10406698564593302
z3,708525,0.10466507177033493
z3,709195,0.10526315789473684
z3,709822,0.10586124401913875
z3,710274,0.10645933014354067
z3,711779,0.10705741626794259
z3,711818,0.1076555023923445
z3,711912,0.10825358851674641
z3,712113,0.10885167464114832
z3,714938,0.10944976076555024
z3,716722,0.11004784688995216
z3,717407,0.11064593301435406
z3,718505,0.11124401913875598
z3,721411,0.1118421052631579
z3,723247,0.11244019138755981
z3,723292,0.11303827751196172
z3,723355,0.11363636363636363
z3,726207,0.11423444976076555
z3,727609,0.11483253588516747
z3,727891,0.11543062200956938
z3,728358,0.11602870813397129
z3,730899,0.1166267942583732
z3,731099,0.11722488038277512
z3,732085,0.11782296650717704
z3,732096,0.11842105263157894
z3,735685,0.11901913875598086
z3,736912,0.11961722488038277
z3,739460,0.12021531100478469
z3,740645,0.12081339712918661
z3,741058,0.12141148325358851
z3,744370,0.12200956937799043
z3,750962,0.12260765550239235
z3,750993,0.12320574162679426
z3,752868,0.12380382775119617
z3,757834,0.12440191387559808
z3,759683,0.125
z3,760273,0.1255980861244019
z3,760765,0.12619617224880383
z3,763548,0.12679425837320574
z3,767625,0.12739234449760767
z3,767653,0.12799043062200957
z3,768762,0.12858851674641147
z3,768889,0.1291866028708134
z3,769863,0.1297846889952153
z3,777271,0.1303827751196172
z3,778845,0.13098086124401914
z3,780048,0.13157894736842105
z3,781098,0.13217703349282298
z3,781839,0.13277511961722488
z3,782047,0.13337320574162678
z3,784123,0.1339712918660287
z3,784730,0.13456937799043062
z3,785977,0.13516746411483255
z3,786099,0.13576555023923445
z3,786569,0.13636363636363635
z3,791435,0.13696172248803828
z3,792275,0.1375598086124402
z3,792356,0.13815789473684212
z3,795130,0.13875598086124402
z3,798167,0.13935406698564592
z3,798418,0.13995215311004786
z3,798602,0.14055023923444976
z3,803078,0.14114832535885166
z3,804453,0.1417464114832536
z3,805437,0.1423444976076555
z3,809024,0.14294258373205743
z3,809335,0.14354066985645933
z3,814459,0.14413875598086123
z3,814895,0.14473684210526316
z3,816379,0.14533492822966507
z3,816513,0.145933014354067
z3,821877,0.1465311004784689
z3,822008,0.1471291866028708
z3,822395,0.14772727272727273
z3,826288,0.14832535885167464
z3,827342,0.14892344497607657
z3,827844,0.14952153110047847
z3,831339,0.15011961722488038
z3,831856,0.1507177033492823
z3,832667,0.1513157894736842
z3,834051,0.1519138755980861
z3,834826,0.15251196172248804
z3,836342,0.15311004784688995
z3,837942,0.15370813397129188
z3,839361,0.15430622009569378
z3,841524,0.15490430622009568
z3,842975,0.15550239234449761
z3,845079,0.15610047846889952
z3,845802,0.15669856459330145
z3,845943,0.15729665071770335
z3,846974,0.15789473684210525
z3,847875,0.15849282296650719
z3,854178,0.1590909090909091
z3,856377,0.159688995215311
z3,859391,0.16028708133971292
z3,860830,0.16088516746411483
z3,862691,0.16148325358851676
z3,865607,0.16208133971291866
z3,866934,0.16267942583732056
z3,866994,0.1632775119617225
z3,867246,0.1638755980861244
z3,867428,0.16447368421052633
z3,869958,0.16507177033492823
z3,872057,0.16566985645933013
z3,874801,0.16626794258373206
z3,875140,0.16686602870813397
z3,877743,0.1674641148325359
z3,880633,0.1680622009569378
z3,881472,0.1686602870813397
z3,883139,0.16925837320574164
z3,883834,0.16985645933014354
z3,884796,0.17045454545454544
z3,885678,0.17105263157894737
z3,886041,0.17165071770334928
z3,888140,0.1722488038277512
z3,889913,0.1728468899521531
z3,891010,0.173444976076555
z3,891259,0.17404306220095694
z3,892662,0.17464114832535885
z3,893182,0.17523923444976078
z3,893612,0.17583732057416268
z3,896446,0.17643540669856458
z3,897338,0.17703349282296652
z3,897612,0.17763157894736842
z3,899982,0.17822966507177032
z3,900369,0.17882775119617225
z3,900445,0.17942583732057416
z3,900686,0.18002392344497609
z3,903765,0.180622009569378
z3,904278,0.1812200956937799
z3,911101,0.18181818181818182
z3,917753,0.18241626794258373
z3,919161,0.18301435406698566
z3,919344,0.18361244019138756
z3,920208,0.18421052631578946
z3,923696,0.1848086124401914
z3,924233,0.1854066985645933
z3,924418,0.18600478468899523
z3,926018,0.18660287081339713
z3,929801,0.18720095693779903
z3,929803,0.18779904306220097
z3,933075,0.18839712918660287
z3,933256,0.18899521531100477
z3,934069,0.1895933014354067
z3,934369,0.1901913875598086
z3,937243,0.19078947368421054
z3,937894,0.19138755980861244
z3,938267,0.19198564593301434
z3,939888,0.19258373205741627
z3,942015,0.19318181818181818
z3,944422,0.1937799043062201
z3,944950,0.194377990430622
z3,945276,0.19497607655502391
z3,945497,0.19557416267942584
z3,945770,0.19617224880382775
z3,945953,0.19677033492822968
z3,947266,0.19736842105263158
z3,948164,0.19796650717703348
z3,957139,0.19856459330143542
z3,957375,0.19916267942583732
z3,959742,0.19976076555023922
