file	verdict	bound_by	last	attempts	total_ms	giveup_kind	mbqi_exit	mbqi_census	giveup_raw
R509-011__higher_order_proof__why_0ad1c3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=36 qf=10 prenex1=14 prenexN=8 nested=3 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=10	watchdog fired before the worker thread returned
evoting__evoting.adb_229_13_loop_invariant_preserv___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	21	24018	ResourceLimit	nested-binder-in-matrix	assertions=16 qf=0 prenex1=9 prenexN=4 nested=2 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=7	quantified solve time budget exhausted after MBQI and the finite-model finder
K627-010__stable_marriage__stable_marriage.ads_21_14_postcondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	16153	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=15 qf=0 prenex1=5 prenexN=7 nested=2 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
N624-020__perm_rem__sort.adb_75_44_precondition___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=29 qf=5 prenex1=13 prenexN=3 nested=7 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=9	watchdog fired before the worker thread returned
R509-011__higher_order_proof__why_17e539_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	484	24941	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=36 qf=10 prenex1=14 prenexN=8 nested=3 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=10	quantified solve time budget exhausted after MBQI and the finite-model finder
riposte__array_aggregates__array_aggregates.adb_309_22_assert___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	21	24023	ResourceLimit	nested-binder-in-matrix	assertions=9 qf=1 prenex1=4 prenexN=2 nested=2 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	quantified solve time budget exhausted after MBQI and the finite-model finder
PA14-032__dic__bounded_strings.adb_8_19_length_check___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=54 qf=29 prenex1=19 prenexN=3 nested=3 other=0 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=12	watchdog fired before the worker thread returned
R509-011__higher_order_proof__why_b5aa01_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	224	23347	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=23 qf=12 prenex1=6 prenexN=4 nested=1 other=0 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=4	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
S531-010__loop_frame_condition__do_loops.adb_131_19_index_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	13086	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=44 qf=25 prenex1=14 prenexN=3 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=13	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
N624-020__perm_rem__sort.ads_9_16_precondition2___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=29 qf=5 prenex1=14 prenexN=4 nested=5 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=10	watchdog fired before the worker thread returned
P115-039__spark16demo__concurrency_example.adb_14_13_dead_code___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	21	24005	ResourceLimit	nested-binder-in-matrix	assertions=22 qf=13 prenex1=4 prenexN=2 nested=3 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	quantified solve time budget exhausted after MBQI and the finite-model finder
RM_MS__attributes_of_unconstrained_out_parameter_in_precondition__p.ads_10_19_postcondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	997	24014	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=17 qf=6 prenex1=5 prenexN=3 nested=2 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	quantified solve time budget exhausted after MBQI and the finite-model finder
riposte__arrays__arrays.adb_161_16_index_check___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	359	18931	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=25 qf=13 prenex1=8 prenexN=2 nested=1 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=6	e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
N530-032__swap__sorters.adb_60_25_assert___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	151	24149	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=15 qf=4 prenex1=5 prenexN=3 nested=2 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	quantified solve time budget exhausted after MBQI and the finite-model finder
Q328-034__mut_discr__screen_output.adb_70_10_dead_code___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	221	24036	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=37 qf=5 prenex1=17 prenexN=12 nested=3 other=0 max_prenex_width=7 prenex1_representable=2 prenex1_uninterpreted=9	quantified solve time budget exhausted after MBQI and the finite-model finder
RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	1452	14775	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=37 qf=15 prenex1=15 prenexN=3 nested=3 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=8	e-matching instantiation reached fixpoint without refuting after 35 rounds (no further instance to admit; more rounds cannot help)
ghc_sort__ghc_sort.adb_51_24_range_check___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	893	24308	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=28 qf=10 prenex1=8 prenexN=6 nested=3 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=6	quantified solve time budget exhausted after MBQI and the finite-model finder
MA29-016__flow_refinement__levels.adb_127_61_overflow_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	20453	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=6 qf=0 prenex1=4 prenexN=1 nested=0 other=1 max_prenex_width=2 prenex1_representable=3 prenex1_uninterpreted=1	e-matching instantiation reached fixpoint without refuting after 23 rounds (no further instance to admit; more rounds cannot help)
P715-019__flow_subprogram_termination__a-cofuse.ads_272_16_formal_cont.ads_26_4_inconsistent_pre___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	1109	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=19 qf=9 prenex1=4 prenexN=3 nested=3 other=0 max_prenex_width=2 prenex1_representable=0 prenex1_uninterpreted=4	e-matching instantiation reached fixpoint without refuting after 35 rounds (no further instance to admit; more rounds cannot help)
JC17-017__exit__p.adb_17_7_assert___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	28	Incomplete	refutation-loop,refutation-loop	assertions=5 qf=1 prenex1=4 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=4	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
M318-017__flow_variant_records__test.adb_23_12_discriminant_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	30	433	ResourceLimit	refutation-loop,refutation-loop	assertions=62 qf=55 prenex1=7 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=2 prenex1_uninterpreted=5	combined theories: eager Ackermann elimination would emit 7442 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)
P715-019__flow_subprogram_termination__r.adb_26_13_dead_code___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	150	ResourceLimit	refutation-loop,refutation-loop	assertions=14 qf=10 prenex1=4 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=3	combined theories: eager Ackermann elimination would emit 110 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)
LC17-035__update_attribute_multidim__update_checks.adb_101_34_range_check___00.smt2	unknown	q:valid-universal-qf	fd:bounded-completeness-unsat	23	18516	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=14 qf=2 prenex1=7 prenexN=3 nested=2 other=0 max_prenex_width=10 prenex1_representable=1 prenex1_uninterpreted=6	e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
P801-002__type_invariant_comp__use_types_with_invariants_no_spark.adb_12_22_assert___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	27	Incomplete	refutation-loop,refutation-loop	assertions=8 qf=5 prenex1=3 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=3	mbqi declined an unsupported fragment: term #38 has sort (Uninterpreted 6) that the pure-Rust BV backend cannot bit-blast
SC03-021__binary_search_trees__why_f0e6b6_binary_search-T-defqtvc__00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	94	Incomplete	NONE	assertions=22 qf=15 prenex1=6 prenexN=1 nested=0 other=0 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=4	mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022); and no rung below the datatype route decided it either: term #65 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(8), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
LC17-035__update_attribute_multidim__update_checks.adb_69_44_range_check___00.smt2	unknown	q:valid-universal-qf	fd:bounded-completeness-unsat	23	18188	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=14 qf=2 prenex1=7 prenexN=3 nested=2 other=0 max_prenex_width=10 prenex1_representable=1 prenex1_uninterpreted=6	e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
P301-005__pred_rec_decl__preds.adb_22_7_predicate_check_on_default_value___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	442	Incomplete	refutation-loop,refutation-loop	assertions=5 qf=1 prenex1=4 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=3	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
MB27-015__record_default_init__fsb.adb_24_16_overflow_check___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	7	Incomplete	refutation-loop,refutation-loop	assertions=3 qf=2 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
S909-022__traversal__traversals.adb_34_14_postcondition___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix	assertions=38 qf=26 prenex1=9 prenexN=0 nested=2 other=1 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=6	watchdog fired before the worker thread returned
K519-031__subarray__subar.adb_51_10_dead_code___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	3	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=2 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=2	e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
PA12-001__default_checks_on_private__tagged_component_check.ads_262_25_range_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	296	ResourceLimit	multi-binder-prefix,multi-binder-prefix	assertions=19 qf=12 prenex1=6 prenexN=1 nested=0 other=0 max_prenex_width=2 prenex1_representable=2 prenex1_uninterpreted=4	combined theories: eager Ackermann elimination would emit 288 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)
S415-012__early_exit__early_exits.adb_10_64_null_pointer_dereference___00.smt2	unknown	q:egraph	q:nat-induction	301	8567	Error	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=16 qf=11 prenex1=4 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=3	backend failure: datatype expansion model lacks a field value
riposte__arrays_multidim__arrays_multidim.adb_171_22_postcondition___00.smt2	unknown	q:valid-universal-qf	fd:bounded-completeness-unsat	23	20737	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=10 qf=1 prenex1=5 prenexN=3 nested=1 other=0 max_prenex_width=10 prenex1_representable=1 prenex1_uninterpreted=4	mbqi declined an unsupported fragment: term #450 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
O414-015__flow_constants_in_contracts__const.adb_3_22_overflow_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	208	Incomplete	refutation-loop,refutation-loop	assertions=11 qf=7 prenex1=4 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=1	MBQI did not converge within 16 rounds
QB03-022__exit_status__incr.adb_3_11_overflow_check___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	2	Incomplete	refutation-loop,refutation-loop,refutation-loop,refutation-loop	assertions=2 qf=1 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
