file	verdict	bound_by	last	attempts	total_ms	giveup_kind	mbqi_exit	mbqi_census	giveup_raw
S212-028__update__generic_ring_buffer.adb_78_13_tester.adb_9_4_predicate_check___00.smt2	unknown	q:ground-subset	fd:bounded-completeness-unsat	453	24254	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=52 qf=26 prenex1=19 prenexN=3 nested=3 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=13	quantified solve time budget exhausted after MBQI and the finite-model finder
N624-020__perm_rem__sort.adb_69_36_precondition2___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=29 qf=5 prenex1=13 prenexN=3 nested=7 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=9	watchdog fired before the worker thread returned
Q912-021__codepeer_by_example__assign_arr_unk.adb_4_18_overflow_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	24173	ResourceLimit	nested-binder-in-matrix	assertions=14 qf=6 prenex1=4 prenexN=3 nested=1 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	quantified solve time budget exhausted after MBQI and the finite-model finder
RB05-005__unsound__main.adb_13_74_main.adb_22_4_range_check___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=54 qf=10 prenex1=25 prenexN=13 nested=5 other=1 max_prenex_width=7 prenex1_representable=2 prenex1_uninterpreted=8	watchdog fired before the worker thread returned
tetris__tetris_flow.adb_59_63_index_check___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=92 qf=29 prenex1=19 prenexN=38 nested=5 other=1 max_prenex_width=20 prenex1_representable=5 prenex1_uninterpreted=14	watchdog fired before the worker thread returned
N624-020__perm_rem__perm.adb_130_45_index_check2___00.smt2	unsat	q:valid-universal-qf	q:mbqi-quick	85	317	NONE	nested-binder-in-matrix	assertions=26 qf=10 prenex1=10 prenexN=3 nested=2 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=7	NONE
P820-002__protected_out__polyorb_hi-utils.adb_47_33_overflow_check___00.smt2	unsat	q:valid-universal-qf	q:mbqi-quick	12	43	NONE	nested-binder-in-matrix	assertions=39 qf=18 prenex1=15 prenexN=3 nested=2 other=1 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=11	NONE
R509-011__higher_order_proof__why_aa8afb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	517	24151	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=37 qf=11 prenex1=14 prenexN=8 nested=3 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=10	quantified solve time budget exhausted after MBQI and the finite-model finder
OA20-032__refinement__patris.adb_121_63_index_check___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	258	24028	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=111 qf=37 prenex1=24 prenexN=41 nested=8 other=1 max_prenex_width=20 prenex1_representable=7 prenex1_uninterpreted=15	quantified solve time budget exhausted after MBQI and the finite-model finder
R509-011__higher_order_proof__why_2309ac_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=42 qf=13 prenex1=15 prenexN=8 nested=5 other=1 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=11	watchdog fired before the worker thread returned
RM_Examples__stacks_1.ads_14_19_postcondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	254	23303	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=33 qf=16 prenex1=11 prenexN=2 nested=3 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=7	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
riposte__array_applications__why_0df1aa_array_applications-T-defqtvc__00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	21	24012	ResourceLimit	nested-binder-in-matrix	assertions=13 qf=2 prenex1=7 prenexN=2 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=6	quantified solve time budget exhausted after MBQI and the finite-model finder
O416-002__type_contracts__communications.ads_16_9_invariant_check_on_default_value___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	48	24245	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=49 qf=26 prenex1=12 prenexN=5 nested=5 other=1 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=9	quantified solve time budget exhausted after MBQI and the finite-model finder
Q124-055__no_inlining__array_arith.ads_18_14_postcondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	8205	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=8 qf=1 prenex1=4 prenexN=2 nested=1 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	e-matching instantiation reached fixpoint without refuting after 171 rounds (no further instance to admit; more rounds cannot help)
S531-010__loop_frame_condition__do_loops.adb_47_13_index_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	13092	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=44 qf=25 prenex1=14 prenexN=3 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=13	e-matching instantiation stopped after 27 rounds: the remaining budget could not fit another round with growth headroom
KB25-003__slices__pack.adb_65_22_assert___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	10782	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=10 qf=0 prenex1=5 prenexN=2 nested=2 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	e-matching instantiation reached fixpoint without refuting after 165 rounds (no further instance to admit; more rounds cannot help)
P412-021__conc_discr_dyn__p.adb_6_19_range_check___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix	assertions=56 qf=38 prenex1=14 prenexN=3 nested=1 other=0 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=10	watchdog fired before the worker thread returned
Q930-002__itp__bounded_dynamic_arrays.ads_66_13_bounded_dynamic_strings.ads_5_1_postcondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	331	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=35 qf=17 prenex1=14 prenexN=3 nested=1 other=0 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=9	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #306 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(17), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
S531-010__loop_frame_condition__do_loops.adb_82_26_null_pointer_dereference___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	12923	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=44 qf=25 prenex1=14 prenexN=3 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=13	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
riposte__arrays_of_records__arrays_of_records.adb_264_22_postcondition___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	23926	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=21 qf=12 prenex1=5 prenexN=2 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
N617-011__mutable_discr__discr.adb_58_7_precondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	613	12552	Incomplete	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=29 qf=24 prenex1=4 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=3	e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
Q328-034__mut_discr__tokens.ads_24_18_inconsistent_pre___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	556	24013	ResourceLimit	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=40 qf=22 prenex1=17 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=7 prenex1_uninterpreted=10	quantified solve time budget exhausted after MBQI and the finite-model finder
L926-036__loopinv__counters.adb_18_21_overflow_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	606	17443	Incomplete	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=27 qf=15 prenex1=11 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=3 prenex1_uninterpreted=8	mbqi declined an unsupported fragment: term #5515 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast; and no rung below the datatype route decided it either: term #4937 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(12), datatype: DatatypeId(12) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
P115-039__spark16demo__client_unit.adb_54_10_dead_code___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	142	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=2 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=2 prenex1_uninterpreted=0	e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
adacore_u__ints.adb_42_24_overflow_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	296	9692	Incomplete	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=39 qf=29 prenex1=8 prenexN=1 nested=0 other=1 max_prenex_width=2 prenex1_representable=2 prenex1_uninterpreted=6	mbqi declined an unsupported fragment: term #140 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(13), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
M409-046__subtype__main.adb_6_14_predicate_check___00.smt2	unknown	q:eq-partition	fd:bounded-completeness-unsat	22	3	Incomplete	refutation-loop,refutation-loop,refutation-loop,refutation-loop	assertions=3 qf=1 prenex1=2 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=2	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
S730-045__dic_with_discrs__use_test.adb_4_4_default_initial_condition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	54	2605	ResourceLimit	refutation-loop,refutation-loop	assertions=29 qf=25 prenex1=4 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=3	combined theories: eager Ackermann elimination would emit 992 congruence constraints, exceeding the deterministic admission bound of 64 (the O(k²) expansion and its downstream solve run unbounded; this needs a lazy/CEGAR route)
K303-015__named_arguments__substract.adb_4_20_overflow_check___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	6	Incomplete	refutation-loop,refutation-loop	assertions=3 qf=2 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
O522-028__loop_entry_update__a-cfdlli.ads_469_49_loop_types.ads_16_4_overflow_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	276	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=47 qf=22 prenex1=13 prenexN=5 nested=7 other=0 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=10	mbqi declined an unsupported fragment: term #1039 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast; and no rung below the datatype route decided it either: term #175 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(10), datatype: DatatypeId(10) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
R509-011__higher_order_proof__why_45f7a1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	q:valid-universal-qf	q:mbqi-quick	12	1301	NONE	nested-binder-in-matrix	assertions=47 qf=22 prenex1=10 prenexN=11 nested=3 other=1 max_prenex_width=7 prenex1_representable=3 prenex1_uninterpreted=7	NONE
PA12-001__DIC__dic_pred.ads_4_9_predicate_check_on_default_value___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	144	2427	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=19 qf=6 prenex1=11 prenexN=0 nested=1 other=1 max_prenex_width=1 prenex1_representable=3 prenex1_uninterpreted=4	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #211 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(8), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
SC03-021__linear_search__linear_search.adb_48_13_loop_invariant_init___00.smt2	unknown	q:valid-universal-qf	q:uf-fmf-probe	9	120	Error	quantifier-below-top-level	assertions=32 qf=12 prenex1=10 prenexN=9 nested=0 other=1 max_prenex_width=5 prenex1_representable=1 prenex1_uninterpreted=6	backend failure: operands must share a sort: (_ BitVec 32) vs Int
