file	declared	reference_verdict	class	last_route	dominant_stage	wall_ms	detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__006.smt2	unsat	unsat	other(incomplete:QF_LIA branch-and-bound undecided: exact-rational simplex declined (i128 overflo)	lia-simplex	lia-simplex	38	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__006.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "p
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__034.smt2	sat	sat	other(incomplete:QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)	lia-simplex	lia-simplex	24032	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__034.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__026.smt2	sat	sat	other(incomplete:QF_LIA branch-and-bound undecided: wall-clock deadline passed (node cap 20000000)	lia-simplex	lia-simplex	24152	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__026.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2	unsat	unsat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8137	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe",
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex20400_2600_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8101	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex20400_2600_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe",
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8119	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe",
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8500_2600_100.smt2	unsat	unsat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8094	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8500_2600_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex5640_2400_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8142	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex5640_2400_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex6960_2400_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8132	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex6960_2400_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex8280_2400_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8100	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex8280_2400_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex9600_2400_100.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8094	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/bofill-scheduling/SMT_real_LIA/ex9600_2400_100.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "o
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1423.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	8092	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1423.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "pr
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/mathsat/FISCHER10-13-fair.smt2	unsat	unsat	search-timeout	lia-dpll	lia-dpll	24576	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/mathsat/FISCHER10-13-fair.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "de
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/nec-smt/med/checkpass_pwd/prp-0-19.smt2	sat	sat	admission-decline(lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (ato)	lia-dpll	lia-dpll	21834	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/nec-smt/med/checkpass_pwd/prp-0-19.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "pr
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/nec-smt/med/checkpass_pwd/prp-8-22.smt2	sat	sat	other(explain-corpus-crash)	n/a	n/a	25007	cli_wall_ms=25007 cli_verdict=unknown; explain_error=explain_corpus: DIAGNOSTIC ONLY -- this is `check_auto_explained` on the FLAT assertion view, not the shipped front door. Measured 2026-08-21 it disagreed with `solve_smtlib` on 134 of 397 committed benchmarks. Every verdict below is prefixed `flat-` or `front-door-` for that reason. For an answer, 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/nec-smt/small/print_file/prp-0-47.smt2	sat	sat	other(explain-corpus-crash)	n/a	n/a	25012	cli_wall_ms=25012 cli_verdict=unknown; explain_error=explain_corpus: DIAGNOSTIC ONLY -- this is `check_auto_explained` on the FLAT assertion view, not the shipped front door. Measured 2026-08-21 it disagreed with `solve_smtlib` on 134 of 397 committed benchmarks. Every verdict below is prefixed `flat-` or `front-door-` for that reason. For an answer, 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/rings/ring_2exp8_4vars_1ite_unsat.smt2	unsat	unsat	search-timeout	lia-dpll	lia-dpll	24012	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LIA/rings/ring_2exp8_4vars_1ite_unsat.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "pro
