file	declared	reference_verdict	class	last_route	dominant_stage	wall_ms	detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	unknown	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (4285 > 1024))	nra	dl-online	21221	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (10676 > 1024))	nra	dl-online	448	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attem
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (7330 > 1024))	nra	dl-online	292	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (8972 > 1024))	nra	dl-online	544	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_v
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (6780 > 1024))	nra	dl-online	246	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attem
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (11182 > 1024))	nra	dl-online	428	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (15663 > 1024))	nra	dl-online	852	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (11265 > 1024))	nra	dl-online	424	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (8905 > 1024))	nra	dl-online	230	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (8222 > 1024))	nra	dl-online	218	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "att
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (13107 > 1024))	nra	dl-online	322	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (4628 > 1024))	nra	dl-online	112	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (7533 > 1024))	nra	dl-online	167	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attem
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (8194 > 1024))	nra	dl-online	162	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (1049 > 1024))	nra	dl-online	146	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "de
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	unsat	unsat	search-timeout	nra	nra	24196	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	unsat	unsat	search-timeout	nra	nra	24783	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2	unsat	unsat	search-timeout	nra	nra	24889	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_8clocks.main_invar.base.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/danoint-266.smt2	sat	sat	admission-decline(online CDCL(T) LRA atom cap exceeded (2295 > 1024))	nra	dl-online	52	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/danoint-266.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/pp08a-1000.smt2	unsat	unsat	search-timeout	nra	nra	24029	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/pp08a-1000.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/vpm2-5.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (1507 > 1024))	nra	dl-online	42	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/vpm2-5.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "frag
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	sat	sat	search-timeout	nra	nra	24279	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe"
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	unsat	unsat	search-timeout	nra	nra	24188	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-12.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "prob
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	unsat	unsat	search-timeout	nra	nra	24258	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-9.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unsat	unsat	search-timeout	nra	nra	25130	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-16.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe",
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-5.smt2	unsat	unsat	search-timeout	nra	nra	24135	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/pursuit/pursuit-safety-5.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", 
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	unsat	unsat	search-timeout	nra	nra	24168	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "deta
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-13.smt2	unsat	unsat	search-timeout	nra	nra	24671	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-13.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detai
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-20.smt2	sat	sat	search-timeout	nra	nra	25434	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/tgc/tgc_io-safe-20.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detai
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-11.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24422	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-11.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-13.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24374	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-13.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-15.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24573	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-15.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-17.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24167	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-17.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-19.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24686	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-19.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-21.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24776	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-21.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-23.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24924	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-23.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-25.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	25102	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-25.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-27.base.cvc.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (1036 > 1024))	nra	dl-online	34	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-27.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-29.base.cvc.smt2	unsat	unsat	admission-decline(online CDCL(T) LRA atom cap exceeded (1112 > 1024))	nra	dl-online	32	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-29.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-5.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24098	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-5.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "f
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-7.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24122	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-7.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "f
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-9.base.cvc.smt2	unsat	unsat	search-timeout	nra	nra	24323	{"file": "/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-9.base.cvc.smt2", "status": "decided", "oracle": false, "front_door": "solve_smtlib", "verdict": "flat-unknown", "trace": {"schema_version": 1, "attempts": [{"route": "probe", "outcome": "probe", "detail": "f
