file	a_verdict	a_ms	a_kind	b_verdict	b_ms	b_kind	first	a_giveup	b_giveup
AUFLIA/20170829-Rodin/smt4447615688457775904.smt2	unsat	1508	NOGIVEUP	unsat	1509	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt4498701049979871204.smt2	unsat	207	NOGIVEUP	unsat	209	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt4539576128811607515.smt2	unsat	708	NOGIVEUP	unsat	1010	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt4688353851435564037.smt2	unsat	108	NOGIVEUP	unsat	308	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt4718807506334624038.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt4814266487365657695.smt2	sat	109	NOGIVEUP	sat	308	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt4937638859937163237.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt511748954890879478.smt2	unsat	1309	NOGIVEUP	unsat	1309	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt52294605001873544.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt5376411444910077734.smt2	unsat	509	NOGIVEUP	unsat	510	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt5451849698940286197.smt2	unsat	1008	NOGIVEUP	unsat	1308	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt5528103774414173689.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt5603369489123748488.smt2	unsat	107	NOGIVEUP	unsat	107	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt569177694783745639.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt5938724647020374197.smt2	unsat	308	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt6006551279309141973.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt6078088348337582015.smt2	unsat	4112	NOGIVEUP	unsat	3812	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt6118152775170919814.smt2	unsat	1209	NOGIVEUP	unsat	1208	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt6185728978883638788.smt2	unsat	909	NOGIVEUP	unsat	1009	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt6216810711515896085.smt2	unsat	209	NOGIVEUP	unsat	209	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt6605508315093674932.smt2	unsat	910	NOGIVEUP	unsat	909	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt6724225714143211723.smt2	unsat	208	NOGIVEUP	unsat	209	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt6944526066831005077.smt2	unsat	708	NOGIVEUP	unsat	708	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt7286681778331421145.smt2	unsat	1611	NOGIVEUP	unsat	1709	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt7325533435086833348.smt2	unsat	208	NOGIVEUP	unsat	208	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt7375066143875488269.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt7508056495707722888.smt2	unsat	308	NOGIVEUP	unsat	309	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt7590414561064967542.smt2	sat	108	NOGIVEUP	sat	109	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt7700512338850803099.smt2	sat	109	NOGIVEUP	sat	109	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt7758897497916255291.smt2	unsat	1509	NOGIVEUP	unsat	1510	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt783865900663860705.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt7884434847167058034.smt2	unsat	12419	NOGIVEUP	unsat	12420	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt7938188253170750235.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt8102831563216098304.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt8192027748844828080.smt2	unsat	107	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt8227388893121127619.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt84651356209501765.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt8506722626825424904.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt8825648590621929508.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt8879772725828454609.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
AUFLIA/20170829-Rodin/smt9008971064966552750.smt2	sat	108	NOGIVEUP	sat	108	NOGIVEUP	A	none	none
AUFLIA/20170829-Rodin/smt9070729766193021392.smt2	unsat	1109	NOGIVEUP	unsat	1108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt101358492275879472.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt1232146482622696854.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt1355996306873782731.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt1525565934219293349.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt166278749308099823.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt1823835542615668089.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt1989795988797382439.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt2180380275580545420.smt2	sat	108	NOGIVEUP	sat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt2349554521575265533.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt2468388263826893998.smt2	sat	108	NOGIVEUP	sat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt2677767669072326293.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt2922685147464036249.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt3093696166632615469.smt2	sat	110	NOGIVEUP	sat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt3275743009640726251.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt3440074116434092548.smt2	sat	109	NOGIVEUP	sat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt3523843011010396885.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt3728766622780732153.smt2	unsat	109	NOGIVEUP	unsat	110	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt3809310795425240370.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt407122468318533822.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt4238401262965072047.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt436905341138176170.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt4514744799427321218.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt4909910871814089418.smt2	sat	108	NOGIVEUP	sat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt5103224205058501184.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt5410124224885464815.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt5584401144276258491.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt5743509124567723052.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt593896481169620861.smt2	sat	109	NOGIVEUP	sat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt615792926171406937.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt6395525940490892471.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt6534511334474546878.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt6683355899000363898.smt2	sat	108	NOGIVEUP	sat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt6879946163714078134.smt2	unsat	107	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt7006792903852855302.smt2	unsat	107	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt7178509395836479705.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt7523130558871236757.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt7725713132450845498.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt7909578851601176589.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt8078846980698793773.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt8233570541221801360.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt8579077759948482627.smt2	sat	109	NOGIVEUP	sat	109	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt8706308851182253950.smt2	sat	109	NOGIVEUP	sat	108	NOGIVEUP	B	none	none
QF_AUFLIA/20170829-Rodin/smt8855116929086333489.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
QF_AUFLIA/20170829-Rodin/smt9065296178149417744.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
QF_AUFLIA/array_benchmarks/misc/pipeline-invalid.smt2	sat	4911	NOGIVEUP	sat	4812	NOGIVEUP	A	none	none
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00020_001.cvc.smt2	sat	1009	NOGIVEUP	sat	1109	NOGIVEUP	B	none	none
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00030_001.cvc.smt2	sat	2611	NOGIVEUP	sat	2610	NOGIVEUP	A	none	none
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_nf_ni_00040_003.cvc.smt2	sat	4914	NOGIVEUP	sat	4813	NOGIVEUP	B	none	none
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00020_004.cvc.smt2	sat	709	NOGIVEUP	sat	709	NOGIVEUP	A	none	none
QF_AUFLIA/storecomm/storecomm_invalid_t1_np_sf_ni_00030_003.cvc.smt2	sat	3011	NOGIVEUP	sat	3212	NOGIVEUP	B	none	none
