file	verdict	rc	wall_ms	exit_kind	rounds	total_ms	giveup
LRA/2010-Monniaux-QE/mjollnir3/formula_283.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_002.smt2	unknown	0	108	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_026.smt2	unknown	0	108	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_038.smt2	unknown	0	109	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_051.smt2	unknown	0	108	SHAPE	1	1	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_075.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_087.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_100.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_112.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_124.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_149.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_161.smt2	unknown	0	108	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_173.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_198.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_210.smt2	unknown	0	108	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_234.smt2	unknown	0	108	SHAPE	1	4	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_247.smt2	unknown	0	108	SHAPE	1	9	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_259.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_283.smt2	unknown	0	108	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir5/formula_296.smt2	unknown	0	108	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_008.smt2	unknown	0	108	SHAPE	1	4	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_020.smt2	unknown	0	108	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_045.smt2	unknown	0	107	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_057.smt2	unknown	0	107	SHAPE	1	10	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_094.smt2	unknown	0	109	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_130.smt2	unknown	0	108	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_143.smt2	unknown	0	108	SHAPE	1	8	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_155.smt2	unknown	0	108	SHAPE	1	1	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_179.smt2	unknown	0	108	SHAPE	1	11	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_192.smt2	unknown	0	108	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_204.smt2	unknown	0	107	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_228.smt2	unknown	0	108	SHAPE	1	5	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_241.smt2	unknown	0	108	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_265.smt2	unknown	0	108	SHAPE	1	8	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_277.smt2	unknown	0	108	SHAPE	1	4	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/2010-Monniaux-QE/mjollnir6/formula_290.smt2	unknown	0	108	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_3_11.smt2	unknown	0	308	SHAPE	7	214	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_3_33.smt2	unknown	0	3910	SHAPE	7	3823	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_4_12.smt2	unknown	0	106	SHAPE	1	2	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_4_23.smt2	unknown	0	5110	SHAPE	1	4974	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_4_35.smt2	unknown	0	106	SHAPE	1	4	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_4_46.smt2	unknown	0	106	SHAPE	1	3	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/RNDPRE/RNDPRE_4_57.smt2	unknown	0	106	SHAPE	1	7	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_5_10.smt2	unknown	0	306	SHAPE	4	203	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_5_23.smt2	unknown	0	306	SHAPE	4	214	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_5_38.smt2	unknown	0	3309	SHAPE	4	3225	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_5_49.smt2	unknown	0	1807	SHAPE	4	1777	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_5_60.smt2	unknown	0	1908	SHAPE	4	1794	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_13.smt2	unknown	0	1307	SHAPE	3	1254	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_24.smt2	unknown	0	1407	SHAPE	3	1351	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_35.smt2	unknown	0	2008	SHAPE	3	1916	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_47.smt2	unknown	0	1507	SHAPE	3	1396	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_58.smt2	unknown	0	2308	SHAPE	3	2259	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_69.smt2	unknown	0	2811	SHAPE	3	2733	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
LRA/scholl-smt08/model/model_6_8.smt2	unknown	0	1307	SHAPE	3	1232	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
