file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	AC	0	108	sat	61					0	107	sat	60	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-14.smt2	CA	0	108	sat	0					0	108	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-11.smt2	AC	0	107	unsat	0					0	108	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2	CA	0	24229	unknown	24120					0	24120	unknown	24066	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/2019-ezsmt/weightedSequence/09-treeWeight-729-8leaves.smt2	AC	0	8514	sat	8402					0	8414	sat	8391	0		0	0	0									0	0	0	0	0	off	0	0	unknown
QF_LIA/20220307-SMPT/2PhLockVParam/RF-07.smt2	CA	0	106	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-08.smt2	AC	0	107	unsat	0					0	107	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2	CA	0	24229	unknown	24153					0	24230	unknown	24187	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-07.smt2	AC	0	108	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/nec-smt/large/bftpd_login/prp-70-49.smt2	CA	0	23830	unknown	11705					0	23629	unknown	11534	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage5.smt2	AC	0	106	sat	8					0	106	sat	8	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_009.smt2	CA	0	24128	unknown	24019					0	24029	unknown	24015	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-05.smt2	AC	0	106	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-03.smt2	CA	0	106	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-09.smt2	AC	0	107	sat	0					0	108	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-03.smt2	CA	0	108	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-03.smt2	AC	0	105	sat	0					0	106	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/nec-smt/large/bftpd_login/prp-19-50.smt2	CA	0	25133	unknown						0	25125	unknown																							unsat
QF_LIA/nec-smt/large/bftpd_login/prp-60-49.smt2	AC	0	25130	unknown						0	25131	unknown																							unsat
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	CA	0	107	sat	64					0	107	sat	65	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-08.smt2	AC	0	107	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__030.smt2	CA	0	106	unsat	2					0	107	unsat	2	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/10-vars/v10_problem_2__016.smt2.slack.smt2	AC	0	107	unsat	1					0	107	unsat	1	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-13.smt2	CA	0	107	sat	0					0	106	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-04.smt2	AC	0	107	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__034.smt2	CA	0	106	unsat	2					0	107	unsat	2	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2	AC	0	25030	unknown						0	25129	unknown																							unknown
QF_LIA/arctic-matrix/constraint-654327.smt2	CA	0	507	unknown	392					0	407	unknown	371	0		0	0	0									0	0	0	0	0	off	0	0	unknown
QF_LIA/nec-smt/large/bftpd_login/prp-49-49.smt2	AC	0	25131	unknown						0	25131	unknown																							unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-26-37.smt2	CA	0	21327	unknown	10305					0	21328	unknown	10300	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-04.smt2	AC	0	107	sat	0					0	107	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20180326-Bromberger/more_slacked/cut_lemmas/10-vars/cut_lemma_02_010.smt2.slack.smt2	CA	0	107	unsat	0					0	107	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/dillig/20-30.smt2	AC	0	10116	sat	10084					0	10113	sat	10026	0		0	0	0									0	0	0	0	0	off	0	0	sat
