file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_LIA/20220307-SMPT/2PhLockVParam/RC-03.smt2	AC	0	106	sat	0					0	105	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/mathsat/FISCHER6-4-fair.smt2	CA	0	407	unsat	316					0	406	unsat	318	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-06.smt2	AC	0	105	sat	1					0	106	sat	1	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/nec-smt/med/int_from_list/prp-15-38.smt2	CA	0	23330	unknown	10197					0	23328	unknown	10175	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	AC	0	106	sat	64					0	107	sat	63	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-06.smt2	CA	0	107	unsat	0					0	107	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-4-38.smt2	AC	0	24330	unknown	10341					0	24430	unknown	10325	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-14.smt2	CA	0	106	unsat	0					0	107	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/rings/ring_2exp4_7vars_4ite_unsat.smt2	AC	0	24030	unknown	24013					0	24029	unknown	24006	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-07.smt2	CA	0	106	unsat	0					0	106	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_LIA/slacks/25-12.slack.smt2	AC	0	2209	sat	2124					0	2209	sat	2124	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-08.smt2	CA	0	106	sat	0					0	106	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage19.smt2	AC	0	24229	unknown	24194					0	24325	unknown	24225	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	CA	0	105	sat	0					0	106	sat	0	0		0	0	0									0	0	0	0	0	off	0	0	sat
