file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_RDL/scheduling/orb08_888.smt2	AC	0	15020	unsat	14914					0	14019	unsat	13957	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking12.smt2	CA	0	608	sat	581					0	608	sat	583	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/swv13_3200.smt2	AC	0	24225	unknown	24082					0	24130	unknown	24083	3		3	45	10811									45	10519	0	0	0	off	0	0	unknown
QF_RDL/sal/fischer9-mutex-12.smt2	CA	0	24128	unknown	24066					0	24129	unknown	24082	112		64	187	78									108	45	2	1	50	built	0	4393	unsat
QF_RDL/scheduling/abz6_943.smt2	AC	0	2409	sat	2315					0	2408	sat	2328	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/swv13_3150.smt2	CA	0	24230	unknown	24125					0	24225	unknown	24151	2		2	30	10364									30	10101	0	0	0	off	0	0	unknown
QF_RDL/scheduling/orb09_1000.smt2	AC	0	206	sat	166					0	206	sat	165	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb05_887.smt2	CA	0	14721	sat	14665					0	15520	sat	15230	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking11.smt2	AC	0	607	sat	474					0	507	sat	481	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb07_430.smt2	CA	0	1508	sat	1407					0	1408	sat	1372	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/swv11_3050.smt2	AC	0	24229	unknown	24115					0	24430	unknown	24344	3		3	45	10483									44	12879	0	0	0	off	0	0	unknown
QF_RDL/scheduling/orb04_1005.smt2	CA	0	24029	unknown	24002					0	24126	unknown	24002	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb10_900.smt2	AC	0	3910	unsat	3817					0	4010	unsat	3949	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-90.smt2	CA	0	5012	sat	4843					0	4510	sat	4359	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-4.smt2	AC	0	6613	sat	6500					0	6812	sat	6658	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb07_250.smt2	CA	0	107	unsat	11					0	107	unsat	11	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/scheduling/orb03_950.smt2	AC	0	24024	unknown	24003					0	24028	unknown	24003	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-depth-6.smt2	CA	0	25029	unknown						0	25129	unknown																							sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking01.smt2	AC	0	106	sat	17					0	106	sat	17	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb02_700.smt2	CA	0	107	unsat	13					0	106	unsat	13	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tempo-width-6.smt2	AC	0	25030	unknown						0	25029	unknown																							sat
QF_RDL/sal/fischer6-mutex-7.smt2	CA	0	207	unsat	170					0	207	unsat	167	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking19.smt2	AC	0	1609	sat	1484					0	1609	sat	1519	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-08.smt2	CA	0	308	sat	246					0	308	sat	248	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking04.smt2	AC	0	108	sat	87					0	108	sat	88	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/sal/fischer6-mutex-19.smt2	CA	0	24131	unknown	24062					0	24131	unknown	24065	96		64	177	76									115	49	1	1	33	built	0	4369	unsat
QF_RDL/scheduling/orb10_944.smt2	AC	0	1109	sat	1037					0	1108	sat	1028	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/orb07_397.smt2	CA	0	5812	sat	5769					0	5911	sat	5784	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/sal/fischer3-mutex-3.smt2	AC	0	107	unsat	7					0	106	unsat	6	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/sal/fischer6-mutex-10.smt2	CA	0	2508	unsat	2461					0	2508	unsat	2479	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/scheduling/orb04_1100.smt2	AC	0	407	sat	286					0	307	sat	287	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking09.smt2	CA	0	407	sat	317					0	406	sat	321	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/tms-2-3-light-07.smt2	AC	0	207	sat	175					0	207	sat	172	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/sal/fischer9-mutex-9.smt2	CA	0	2909	unsat	2839					0	2909	unsat	2870	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/sal/fischer6-mutex-17.smt2	AC	0	19624	unsat	19557					0	20626	unsat	20531	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/sal/fischer6-mutex-16.smt2	CA	0	12018	unsat	11902					0	12718	unsat	12685	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/sal/fischer6-mutex-11.smt2	AC	0	5011	unsat	4979					0	5111	unsat	5049	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/sal/fischer3-mutex-13.smt2	CA	0	908	unsat	882					0	1008	unsat	904	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking18.smt2	AC	0	1508	sat	1336					0	1408	sat	1339	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/scheduling/abz7_800.smt2	CA	0	3410	sat	3298					0	3410	sat	3349	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_RDL/SMT-Temporal-Planning-Benchmarks/cooking02.smt2	AC	0	106	sat	35					0	107	sat	34	0		0	0	0									0	0	0	0	0	off	0	0	sat
