file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_41_QF_UFLIA.smt2	AC	0	206	unknown	99					0	206	unknown	100	0		0	0	0									0	0	0	0	0	off	0	0	unknown
QF_UFLIA/mathsat/Wisa/xs-05-12-1-4-2-1.smt2	CA	0	106	unsat	39					0	105	unsat	39	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/wisas/xs_17_27.smt2	AC	0	24326	unknown	24255					0	24326	unknown	24257	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_06_05.smt2	CA	0	18321	sat	18283					0	18321	sat	18283	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_05_20.smt2	AC	0	18421	sat	18312					0	18418	sat	18311	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_03_14.smt2	CA	0	606	sat	590					0	606	sat	587	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_07_11.smt2	AC	0	18421	sat	18332					0	18421	sat	18332	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_03_11.smt2	CA	0	1507	sat	1444					0	1507	sat	1450	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_10_05.smt2	AC	0	18420	sat	18309					0	18420	sat	18313	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_05_17.smt2	CA	0	17219	sat	17156					0	17216	sat	17132	0		0	0	0									0	0	0	0	0	off	0	0	sat
