file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_UFLIA/mathsat/Wisa/xs-15-08-4-5-4-1.smt2	AC	0	807	sat	782					0	807	sat	780	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-11-07-3-4-2-3.smt2	CA	0	306	sat	240					0	307	sat	241	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_04_08.smt2	AC	0	7913	sat	7818					0	8114	sat	8019	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-11-14-5-3-1-2.smt2	CA	0	307	sat	234					0	307	sat	233	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/TwoSquares/smtlib.606691.smt2	AC	0	107	unsat	0					0	106	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Wisa/xs-19-12-4-2-4-5.smt2	CA	0	1307	sat	1206					0	1307	sat	1199	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_09_05.smt2	AC	0	18323	sat	18304					0	18320	sat	18304	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-05-19-1-4-2-1.smt2	CA	0	106	unsat	11					0	106	unsat	11	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_uns_05_11.smt2	AC	0	24329	unknown	24260					0	24330	unknown	24258	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Wisa/xs-20-06-2-3-1-3.smt2	CA	0	1207	sat	1174					0	1308	sat	1236	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_uns_05_08.smt2	AC	0	24326	unknown	24256					0	24326	unknown	24256	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/wisas/xs_18_28.smt2	CA	0	4610	sat	4568					0	4609	sat	4548	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-19-18-2-2-2-5.smt2	AC	0	1107	sat	1047					0	1107	sat	1048	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-14-17-5-4-3-1.smt2	CA	0	807	sat	715					0	807	sat	716	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-07-13-5-3-2-1.smt2	AC	0	106	unsat	19					0	106	unsat	19	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_sat_07_17.smt2	CA	0	18421	sat	18385					0	18421	sat	18391	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-11-18-3-3-4-1.smt2	AC	0	3909	unsat	3860					0	3909	unsat	3859	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_sat_08_05.smt2	CA	0	18321	sat	18286					0	18317	sat	18281	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_06_14.smt2	AC	0	18420	sat	18327					0	18421	sat	18326	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-07-16-2-4-3-5.smt2	CA	0	206	unsat	171					0	205	unsat	171	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/TwoSquares/smtlib.602046.smt2	AC	0	106	unsat	0					0	108	unsat	0	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Wisa/xs-10-05-5-2-1-5.smt2	CA	0	206	sat	182					0	206	sat	182	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-06-10-1-4-2-5.smt2	AC	0	106	unsat	16					0	106	unsat	16	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/EufLaArithmetic/medium/medium6.smt2	CA	0	14318	unsat	14256					0	14418	unsat	14360	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_sat_09_11.smt2	AC	0	18420	sat	18347					0	18420	sat	18343	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-13-09-3-2-3-2.smt2	CA	0	706	sat	643					0	706	sat	641	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-19-15-3-1-3-4.smt2	AC	0	1207	sat	1098					0	1207	sat	1107	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/wisas/xs_13_18.smt2	CA	0	1207	sat	1130					0	1207	sat	1126	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/44289_4066055e0f64d96da11a_15_QF_UFLIA.smt2	AC	0	1307	unknown	1235					0	1307	unknown	1254	0		0	0	0									0	0	0	0	0	off	0	0	unknown
QF_UFLIA/mathsat/Wisa/xs-07-20-2-5-1-4.smt2	CA	0	206	unsat	170					0	206	unsat	171	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_sat_05_05.smt2	AC	0	18321	sat	18270					0	18322	sat	18269	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/wisas/xs_12_17.smt2	CA	0	2708	sat	2657					0	2708	sat	2650	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/EufLaArithmetic/medium/medium19.smt2	AC	0	18317	unsat	18296					0	18320	unsat	18300	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLIA/mathsat/Hash/hash_sat_09_08.smt2	CA	0	18417	sat	18323					0	18421	sat	18334	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_10_11.smt2	AC	0	18421	sat	18376					0	18421	sat	18372	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_07_20.smt2	CA	0	18521	sat	18419					0	18521	sat	18428	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Wisa/xs-11-10-2-5-3-2.smt2	AC	0	306	sat	223					0	307	sat	223	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/mathsat/Hash/hash_sat_05_14.smt2	CA	0	11815	sat	11740					0	11915	sat	11840	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_73_QF_UFLIA.smt2	AC	0	25026	unknown						0	25027	unknown																							unknown
QF_UFLIA/wisas/xs_11_16.smt2	CA	0	1407	sat	1307					0	1407	sat	1306	0		0	0	0									0	0	0	0	0	off	0	0	sat
