file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_IDL/cellar/CELAR6_SUB0.smt2	AC	0	106	unsat	81					0	106	unsat	81	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_IDL/asp/HamiltonianPath/gryzzles.7.lp.smt2	CA	0	1207	sat	1144					0	1207	sat	1145	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/Averest/selection_sort/SelectionSort_live_blmc004.smt2	AC	0	707	sat	549					0	606	sat	546	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/asp/Solitaire/solitaire-edge-time=29.smt2	CA	0	21525	unknown	21413					0	20924	sat	20686	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/sal/lpsat/lpsat-goal-18.smt2	AC	0	4709	unsat	4599					0	4710	unsat	4635	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_IDL/queens_bench/n_queen/queen64-1.smt2	CA	0	21223	unknown	21101					0	21223	unknown	21102	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721259656.dat.smt2	AC	0	21324	unknown	21208					0	21325	unknown	21227	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/asp/HamiltonianPath/gryzzles.31.lp.smt2	CA	0	1407	sat	1340					0	1407	sat	1343	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/parity/18.100.graph.smt2	AC	0	106	unsat	52					0	106	unsat	52	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_IDL/parity/30.100.graph.smt2	CA	0	106	unsat	40					0	106	unsat	40	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_IDL/asp/Fastfood/a7.3.0.tweaked.3.asp.smt2	AC	0	22626	unknown	22281					0	22526	unknown	22284	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/20210312-Bouvier/vlsat3_i32.smt2	CA	0	25128	unknown						0	25128	unknown																							sat
QF_IDL/qlock/qlock-4-10-21.induction.cvc.smt2	AC	0	8714	sat	8678					0	9014	sat	8986	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/RTCL/b13_tf_25/ckt_PROP8_tf_25.smt2	CA	0	106	unsat	54					0	107	unsat	56	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_IDL/queens_bench/n_queen/queen42-1.smt2	AC	0	25027	unknown						0	25027	unknown																							sat
QF_IDL/asp/EdgeMatching/edge-matching-width=9-height=9-colours=12.smt2	CA	0	25129	unknown						0	25127	unknown																							sat
QF_IDL/queens_bench/super_queen/super_queen50-1.smt2	AC	0	21125	unknown	21057					0	21124	unknown	21058	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/Averest/insertion_sort/InsertionSort_live_bgmc003.smt2	CA	0	207	sat	115					0	206	sat	115	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_IDL/DTP/DTP_k2_n35_c175_s3.smt2	AC	0	206	sat	108					0	206	sat	107	0		0	0	0									0	0	0	0	0	off	0	0	sat
