file	order	a_rc	a_ms	a_verdict	a_total_ms	b_rc	b_ms	b_verdict	b_total_ms	c_rc	c_ms	c_verdict	c_total_ms	a_cold_builds	b_cold_builds	c_cold_builds	a_cube_collect_ms	a_cube_simplex_ms	b_cube_collect_ms	b_cube_simplex_ms	b_warm_solve_ms	b_warm_sync_ms	b_warm_checks	b_warm_build	b_warm_restarts	b_warm_fill_peak	c_cube_collect_ms	c_cube_simplex_ms	c_warm_solve_ms	c_warm_sync_ms	c_warm_checks	c_warm_build	c_warm_restarts	c_warm_fill_peak	status
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	AC	0	2809	unsat	2776					0	2809	unsat	2753	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	CA	0	3008	sat	2939					0	3109	sat	2998	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	AC	0	2808	sat	2762					0	2908	sat	2797	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec4_product53_true-unreach-call.cil.c.smt2	CA	0	25032	unknown						0	25025	unknown																							unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	AC	0	9815	sat	9698					0	9614	sat	9567	10		10	1	7									1	7	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	CA	0	4711	unsat	4679					0	4810	unsat	4723	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_98.smt2	AC	0	7514	sat	7406					0	7313	sat	7294	0		0	9	0									8	0	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-sddr09.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	CA	0	2408	sat	2319					0	2508	sat	2433	0		0	30	0									30	0	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product17_false-unreach-call.cil.c.smt2	AC	0	24030	unknown	24011					0	24030	unknown	24012	0		0	333	0									346	0	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	CA	0	11517	unsat	11410					0	11316	unsat	11286	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sum03_true-unreach-call_false-termination.i.smt2	AC	0	106	unsat	22					0	107	unsat	25	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	CA	0	3710	unsat	3643					0	3710	unsat	3693	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_20.smt2	AC	0	2008	sat	1927					0	2008	sat	1907	129		64	18	30									9	12	1	0	65	built	0	1201	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.cs_fib_longer_false-unreach-call.i.smt2	CA	0	25228	unknown						0	25230	unknown																							sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	AC	0	4009	sat	3942					0	4010	sat	3927	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem02_10_true-unreach-call.c.smt2	CA	0	207	unsat	131					0	205	unsat	134	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	AC	0	25030	unknown						0	25031	unknown																							sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_08.smt2	CA	0	8315	sat	8212					0	8314	sat	8207	4		4	0	2									0	2	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.while_infinite_loop_4_false-unreach-call_true-termination.i.smt2	AC	0	106	sat	5					0	107	sat	4	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	CA	0	2015	sat	1947					0	2009	sat	1900	18		18	39	2									37	2	0	0	0	off	0	0	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product18_false-unreach-call.cil.c.smt2	AC	0	25032	unknown						0	25032	unknown																							sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	CA	0	2409	sat	2391					0	2508	sat	2407	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	AC	0	9515	unsat	9435					0	9616	unsat	9559	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	CA	0	1608	sat	1563					0	1608	sat	1548	0		0	0	0									0	0	0	0	0	off	0	0	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	AC	0	1608	unsat	1557					0	1708	unsat	1618	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	CA	0	1107	unsat	1000					0	1107	unsat	1004	0		0	0	0									0	0	0	0	0	off	0	0	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	AC	0	2909	sat	2800					0	2908	sat	2797	4		4	0	1									0	1	0	0	0	off	0	0	sat
