file	verdict	rc	ms	bound_by	route_line	phase_in	phase_in_ms	depth	peak_rss_kb	giveup_kind	phase_line
UFNIA/2019-Zohar-ic/full/int_check_bvsgt_bvadd_ltr_inv_r.smt2	unknown	0	89515	q:egraph	attributed	NO-PHASE-LINE	na	na	119332	Incomplete	NO-PHASE-LINE
UFNIA/2019-Zohar-ic/full/int_check_bvslt_bvurem1_ltr_no_inv.smt2	unknown	0	115037	q:egraph	attributed	NO-PHASE-LINE	na	na	104576	Incomplete	NO-PHASE-LINE
UFNIA/lahiri-cav09-storm-queries/mqueue_example_2_2_2_4.smt2	unknown	0	121053	NONE	partial	euf:offline	103856	6	336076	Watchdog	; partial phase stack=euf:lazy-arith-overbound(106321ms)>euf:uf-arith-lazy(106276ms)>euf:fc-loop(106276ms)>euf:fc-round-solve(106114ms)>euf:round-check-auto(106054ms)>euf:offline(103856ms) depth=6 in=euf:offline in_ms=103856 deepest=euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:4,dpll-lia:abstract:8,dpll-lia:assert-all:8,dpll-lia:new:8,dpll-lia:unspecified-scan:8,euf:fc-abstract:3,euf:fc-loop:3,euf:fc-preseed:3,euf:fc-round-solve:3,euf:lazy-arith-overbound:3,euf:offline:2,euf:round-arith-dpll:3,euf:round-check-auto:3,euf:round-incremental-arith:3,euf:uf-arith-lazy:3,lia:simplex-capped:4 
UFNIA/lahiri-cav09-storm-queries/mqueue_example_cegar_2_3_10.smt2	unknown	0	121138	NONE	partial	euf:offline	103524	6	363392	Watchdog	; partial phase stack=euf:lazy-arith-overbound(105962ms)>euf:uf-arith-lazy(105923ms)>euf:fc-loop(105923ms)>euf:fc-round-solve(105776ms)>euf:round-check-auto(105734ms)>euf:offline(103524ms) depth=6 in=euf:offline in_ms=103524 deepest=euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:4,dpll-lia:abstract:8,dpll-lia:assert-all:8,dpll-lia:new:8,dpll-lia:unspecified-scan:8,euf:fc-abstract:3,euf:fc-loop:3,euf:fc-preseed:3,euf:fc-round-solve:3,euf:lazy-arith-overbound:3,euf:offline:2,euf:round-arith-dpll:3,euf:round-check-auto:3,euf:round-incremental-arith:3,euf:uf-arith-lazy:3,lia:simplex-capped:4 
UFNIA/sledgehammer/Hoare/z3.850818.smt2	unknown	0	99607	q:egraph	attributed	NO-PHASE-LINE	na	na	324364	ResourceLimit	NO-PHASE-LINE
UFNIA/spec_sharp/test14-DafnyAst.ssc.30.Microsoft.Dafny.ClassType.Boogie.ContractConsistencyCheck.ToString.smt2	unknown	0	121139	NONE	partial	none	na	0	783520	Watchdog	; partial phase stack=none depth=0 in=none in_ms=na deepest=euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:2,dpll-lia:abstract:8,dpll-lia:assert-all:3,dpll-lia:finish-sat:1,dpll-lia:initial-lemmas:2,dpll-lia:justified-support:1,dpll-lia:new:3,dpll-lia:prop-assert:7,dpll-lia:prop-solve:1,dpll-lia:solve:3,dpll-lia:theory-conflicts:3,dpll-lia:unspecified-scan:3,euf:fc-abstract:3,euf:fc-loop:3,euf:fc-preseed:3,euf:fc-round-solve:3,euf:lazy-arith-overbound:3,euf:offline:1,euf:round-incremental-arith:3,euf:uf-arith-eager:1,euf:uf-arith-lazy:3,lia:simplex-capped:2 
UFNIA/spec_sharp/test14-DafnyAst.ssc.91.Microsoft.Dafny.VarDecl..ctor_Microsoft.Dafny.Token_notnull_System.String_notnull_Microsoft.Dafny.Ty.smt2	unknown	0	121145	NONE	partial	none	na	0	711692	Watchdog	; partial phase stack=none depth=0 in=none in_ms=na deepest=euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:2,dpll-lia:abstract:8,dpll-lia:assert-all:3,dpll-lia:finish-sat:1,dpll-lia:initial-lemmas:2,dpll-lia:justified-support:1,dpll-lia:new:3,dpll-lia:prop-assert:7,dpll-lia:prop-solve:1,dpll-lia:solve:3,dpll-lia:theory-conflicts:3,dpll-lia:unspecified-scan:3,euf:fc-abstract:3,euf:fc-loop:3,euf:fc-preseed:3,euf:fc-round-solve:3,euf:lazy-arith-overbound:3,euf:offline:1,euf:round-incremental-arith:3,euf:uf-arith-eager:1,euf:uf-arith-lazy:3,lia:simplex-capped:2 
UFNIA/vcc-havoc/havoc-bench_036.1.AddElement.smt2	unknown	0	121053	NONE	partial	euf:round-incremental-arith	118823	5	216148	Watchdog	; partial phase stack=euf:lazy-arith-overbound(119231ms)>euf:uf-arith-lazy(119230ms)>euf:fc-loop(119230ms)>euf:fc-round-solve(118823ms)>euf:round-incremental-arith(118823ms) depth=5 in=euf:round-incremental-arith in_ms=118823 deepest=euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:19,dpll-lia:abstract:65614,dpll-lia:assert-all:26,dpll-lia:finish-sat:13,dpll-lia:initial-lemmas:8,dpll-lia:justified-support:34,dpll-lia:new:26,dpll-lia:prop-assert:13404,dpll-lia:prop-solve:36,dpll-lia:solve:15,dpll-lia:theory-conflicts:47,dpll-lia:unspecified-scan:26,euf:fc-abstract:14,euf:fc-candidates:11,euf:fc-lemma-build:8,euf:fc-loop:14,euf:fc-pair-scan:11,euf:fc-preseed:14,euf:fc-replay:3,euf:fc-round-solve:22,euf:lazy-arith-overbound:14,euf:offline:1,euf:round-arith-dpll:6,euf:round-check-auto:6,euf:round-incremental-arith:22,euf:uf-arith-lazy:14,lia:simplex-capped:66 
UFNIA/vcc-havoc/havoc-bench_sum.1.bar.smt2	unknown	0	121145	NONE	partial	euf:round-incremental-arith	119304	5	379320	Watchdog	; partial phase stack=euf:lazy-arith-overbound(120139ms)>euf:uf-arith-lazy(120138ms)>euf:fc-loop(120138ms)>euf:fc-round-solve(119304ms)>euf:round-incremental-arith(119304ms) depth=5 in=euf:round-incremental-arith in_ms=119304 deepest=euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract enters=dl-online:check:30,dpll-lia:abstract:99111,dpll-lia:assert-all:55,dpll-lia:finish-sat:5,dpll-lia:initial-lemmas:4,dpll-lia:justified-support:15,dpll-lia:new:55,dpll-lia:prop-assert:10317,dpll-lia:prop-solve:15,dpll-lia:solve:5,dpll-lia:theory-conflicts:20,dpll-lia:unspecified-scan:55,euf:fc-abstract:21,euf:fc-candidates:5,euf:fc-lemma-build:2,euf:fc-loop:21,euf:fc-pair-scan:5,euf:fc-preseed:21,euf:fc-replay:3,euf:fc-round-solve:23,euf:lazy-arith-overbound:21,euf:round-arith-dpll:17,euf:round-check-auto:17,euf:round-incremental-arith:23,euf:uf-arith-lazy:21,lia:simplex-capped:47 
