file	verdict	rc	ms	bound_by	route_line	phase_in	phase_in_ms	depth	peak_rss_kb	giveup_kind	phase_line
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product56_false-unreach-call.cil.c.smt2	unknown	0	25138	NONE	partial	euf:offline	6953	1	512564	Watchdog	; partial phase stack=euf:offline(6953ms) depth=1 in=euf:offline in_ms=6953 deepest=euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:solve>dpll-lia:theory-conflicts>lra:opaque-apps>lra:decide>lra:simplex-after-elim>lra:simplex-fallback>simplex:run enters=dl-online:check:1,dpll-lia:abstract:10,dpll-lia:assert-all:1,dpll-lia:initial-lemmas:1,dpll-lia:justified-support:8,dpll-lia:new:1,dpll-lia:prop-assert:10,dpll-lia:prop-solve:8,dpll-lia:solve:1,dpll-lia:theory-conflicts:16,dpll-lia:unspecified-scan:1,dpll-t:abstract:1,dpll-t:lra-dpll:1,euf:fc-abstract:1,euf:fc-loop:1,euf:fc-preseed:1,euf:fc-round-solve:1,euf:lazy-arith-overbound:1,euf:offline:1,euf:round-incremental-arith:1,euf:uf-arith-lazy:1,lra:certified:1,lra:collect:2125,lra:decide:1563,lra:fm-solve:1562,lra:opaque-apps:1562,lra:simplex-after-elim:41,lra:simplex-fallback:41,nra:check:1,simplex:run:73 
