file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	n65536	sat	0	108	4	qf-bv	dl-online	20	30	none	no
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	n262144	sat	0	109	4	qf-bv	dl-online	20	30	none	no
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	bothmid	sat	0	109	4	qf-bv	dl-online	20	30	none	no
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	bothmax	sat	0	109	4	qf-bv	dl-online	20	30	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	base	sat	0	109	4	qf-bv	qf-bv	11	22	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	a4096	sat	0	109	4	qf-bv	qf-bv	11	21	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	n65536	sat	0	109	4	qf-bv	qf-bv	12	21	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	n262144	sat	0	109	4	qf-bv	qf-bv	12	21	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	bothmid	sat	0	109	4	qf-bv	qf-bv	11	21	none	no
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	bothmax	sat	0	109	4	qf-bv	qf-bv	11	21	none	no
QF_BV/Sage2/bench_114.smt2	base	unsat	0	109	4	qf-bv	dl-online	9	21	none	no
QF_BV/Sage2/bench_114.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	9	20	none	no
QF_BV/Sage2/bench_114.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	9	20	none	no
QF_BV/Sage2/bench_114.smt2	n262144	unsat	0	109	4	qf-bv	dl-online	9	20	none	no
QF_BV/Sage2/bench_114.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	9	20	none	no
QF_BV/Sage2/bench_114.smt2	bothmax	unsat	0	109	4	qf-bv	dl-online	9	20	none	no
QF_BV/Sage2/bench_1424.smt2	base	unsat	0	308	4	qf-bv	fd:parse	164	239	none	no
QF_BV/Sage2/bench_1424.smt2	a4096	unsat	0	309	4	qf-bv	fd:parse	164	243	none	no
QF_BV/Sage2/bench_1424.smt2	n65536	unsat	0	309	4	qf-bv	fd:parse	164	240	none	no
QF_BV/Sage2/bench_1424.smt2	n262144	unsat	0	309	4	qf-bv	fd:parse	162	237	none	no
QF_BV/Sage2/bench_1424.smt2	bothmid	unsat	0	309	4	qf-bv	fd:parse	164	238	none	no
QF_BV/Sage2/bench_1424.smt2	bothmax	unsat	0	309	4	qf-bv	fd:parse	164	239	none	no
QF_BV/Sage2/bench_17078.smt2	base	unsat	0	709	4	qf-bv	qf-bv	612	620	none	no
QF_BV/Sage2/bench_17078.smt2	a4096	unsat	0	709	4	qf-bv	qf-bv	616	623	none	no
QF_BV/Sage2/bench_17078.smt2	n65536	unsat	0	709	4	qf-bv	qf-bv	605	612	none	no
QF_BV/Sage2/bench_17078.smt2	n262144	unsat	0	709	4	qf-bv	qf-bv	616	624	none	no
QF_BV/Sage2/bench_17078.smt2	bothmid	unsat	0	710	4	qf-bv	qf-bv	636	644	none	no
QF_BV/Sage2/bench_17078.smt2	bothmax	unsat	0	710	4	qf-bv	qf-bv	630	637	none	no
QF_BV/Sage2/bench_3822.smt2	base	unsat	0	309	4	qf-bv	qf-bv	135	171	none	no
QF_BV/Sage2/bench_3822.smt2	a4096	unsat	0	209	4	qf-bv	qf-bv	131	167	none	no
QF_BV/Sage2/bench_3822.smt2	n65536	unsat	0	209	4	qf-bv	qf-bv	132	168	none	no
QF_BV/Sage2/bench_3822.smt2	n262144	unsat	0	209	4	qf-bv	qf-bv	133	170	none	no
QF_BV/Sage2/bench_3822.smt2	bothmid	unsat	0	209	4	qf-bv	qf-bv	123	159	none	no
QF_BV/Sage2/bench_3822.smt2	bothmax	unsat	0	209	4	qf-bv	qf-bv	134	170	none	no
QF_BV/Sage2/bench_6930.smt2	base	unsat	0	209	4	qf-bv	qf-bv	86	129	none	no
QF_BV/Sage2/bench_6930.smt2	a4096	unsat	0	210	4	qf-bv	qf-bv	86	130	none	no
QF_BV/Sage2/bench_6930.smt2	n65536	unsat	0	209	4	qf-bv	qf-bv	84	125	none	no
QF_BV/Sage2/bench_6930.smt2	n262144	unsat	0	209	4	qf-bv	qf-bv	83	125	none	no
QF_BV/Sage2/bench_6930.smt2	bothmid	unsat	0	209	4	qf-bv	qf-bv	85	127	none	no
QF_BV/Sage2/bench_6930.smt2	bothmax	unsat	0	210	4	qf-bv	qf-bv	85	129	none	no
QF_BV/Sage2/bench_9955.smt2	base	unsat	0	109	4	qf-bv	qf-bv	2	5	none	no
QF_BV/Sage2/bench_9955.smt2	a4096	unsat	0	110	4	qf-bv	qf-bv	2	5	none	no
QF_BV/Sage2/bench_9955.smt2	n65536	unsat	0	109	4	qf-bv	qf-bv	2	5	none	no
QF_BV/Sage2/bench_9955.smt2	n262144	unsat	0	110	4	qf-bv	qf-bv	2	5	none	no
QF_BV/Sage2/bench_9955.smt2	bothmid	unsat	0	109	4	qf-bv	qf-bv	2	5	none	no
QF_BV/Sage2/bench_9955.smt2	bothmax	unsat	0	109	4	qf-bv	qf-bv	2	5	none	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	base	unknown	0	24130	13	none	qf-bv	24029	24046	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	a4096	unknown	0	24129	13	none	qf-bv	24029	24045	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	n65536	unknown	0	24129	13	none	qf-bv	24030	24046	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	n262144	unknown	0	24128	13	none	qf-bv	24031	24048	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	bothmid	unknown	0	24127	13	none	qf-bv	24029	24045	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/bruttomesso/core/ext_con_028_008_0064.smt2	bothmax	unknown	0	24127	13	none	qf-bv	24032	24049	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	base	unknown	0	24128	13	none	qf-bv	23763	24012	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	a4096	unknown	0	24128	13	none	qf-bv	23765	24011	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	n65536	unknown	0	24128	13	none	qf-bv	23761	24011	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	n262144	unknown	0	24129	13	none	qf-bv	23765	24014	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	bothmid	unknown	0	24128	13	none	qf-bv	23765	24011	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/log-slicing/bvashr_0687.smt2	bothmax	unknown	0	24129	13	none	qf-bv	23766	24012	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/sage/app1/bench_1838.smt2	base	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_1838.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_1838.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_1838.smt2	n262144	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_1838.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_1838.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app1/bench_671.smt2	base	unsat	0	108	4	qf-bv	dl-online	3	5	none	no
QF_BV/sage/app1/bench_671.smt2	a4096	unsat	0	109	4	qf-bv	dl-online	3	5	none	no
QF_BV/sage/app1/bench_671.smt2	n65536	unsat	0	109	4	qf-bv	dl-online	2	5	none	no
QF_BV/sage/app1/bench_671.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	2	5	none	no
QF_BV/sage/app1/bench_671.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app1/bench_671.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	2	5	none	no
QF_BV/sage/app12/bench_1317.smt2	base	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_1317.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_1317.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_1317.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_1317.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_1317.smt2	bothmax	unsat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_256.smt2	base	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_256.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_256.smt2	n65536	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_256.smt2	n262144	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_256.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_256.smt2	bothmax	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app12/bench_3801.smt2	base	unsat	0	209	4	qf-bv	qf-bv	76	85	none	no
QF_BV/sage/app12/bench_3801.smt2	a4096	unsat	0	109	4	qf-bv	qf-bv	76	84	none	no
QF_BV/sage/app12/bench_3801.smt2	n65536	unsat	0	108	4	qf-bv	qf-bv	77	85	none	no
QF_BV/sage/app12/bench_3801.smt2	n262144	unsat	0	108	4	qf-bv	qf-bv	77	85	none	no
QF_BV/sage/app12/bench_3801.smt2	bothmid	unsat	0	108	4	qf-bv	qf-bv	77	85	none	no
QF_BV/sage/app12/bench_3801.smt2	bothmax	unsat	0	108	4	qf-bv	qf-bv	77	85	none	no
QF_BV/sage/app12/bench_5043.smt2	base	sat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_5043.smt2	a4096	sat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_5043.smt2	n65536	sat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_5043.smt2	n262144	sat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_5043.smt2	bothmid	sat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app12/bench_5043.smt2	bothmax	sat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app2/bench_108.smt2	base	unsat	0	109	4	qf-bv	dl-online	14	23	none	no
QF_BV/sage/app2/bench_108.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	13	22	none	no
QF_BV/sage/app2/bench_108.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	14	23	none	no
QF_BV/sage/app2/bench_108.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	13	22	none	no
QF_BV/sage/app2/bench_108.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	13	22	none	no
QF_BV/sage/app2/bench_108.smt2	bothmax	unsat	0	109	4	qf-bv	dl-online	13	22	none	no
QF_BV/sage/app5/bench_1046.smt2	base	unsat	0	108	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app5/bench_1046.smt2	a4096	unsat	0	109	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app5/bench_1046.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app5/bench_1046.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app5/bench_1046.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app5/bench_1046.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	2	4	none	no
QF_BV/sage/app7/bench_1075.smt2	base	unsat	0	108	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_1075.smt2	a4096	unsat	0	108	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_1075.smt2	n65536	unsat	0	108	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_1075.smt2	n262144	unsat	0	109	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_1075.smt2	bothmid	unsat	0	108	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_1075.smt2	bothmax	unsat	0	108	4	qf-bv	qf-bv	2	5	none	no
QF_BV/sage/app7/bench_2317.smt2	base	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_2317.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_2317.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_2317.smt2	n262144	unsat	0	108	4	qf-bv	fd:parse	0	0	none	no
QF_BV/sage/app7/bench_2317.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_2317.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_356.smt2	base	unsat	0	6213	4	qf-bv	fd:parse	3526	5948	none	no
QF_BV/sage/app7/bench_356.smt2	a4096	unsat	0	6114	4	qf-bv	fd:parse	3501	5900	none	no
QF_BV/sage/app7/bench_356.smt2	n65536	unsat	0	6113	4	qf-bv	fd:parse	3496	5923	none	no
QF_BV/sage/app7/bench_356.smt2	n262144	unsat	0	6013	4	qf-bv	fd:parse	3500	5890	none	no
QF_BV/sage/app7/bench_356.smt2	bothmid	unsat	0	6114	4	qf-bv	fd:parse	3509	5931	none	no
QF_BV/sage/app7/bench_356.smt2	bothmax	unsat	0	6114	4	qf-bv	fd:parse	3521	5952	none	no
QF_BV/sage/app7/bench_4801.smt2	base	unsat	0	509	4	qf-bv	dl-online	223	390	none	no
QF_BV/sage/app7/bench_4801.smt2	a4096	unsat	0	509	4	qf-bv	dl-online	219	387	none	no
QF_BV/sage/app7/bench_4801.smt2	n65536	unsat	0	509	4	qf-bv	dl-online	224	391	none	no
QF_BV/sage/app7/bench_4801.smt2	n262144	unsat	0	509	4	qf-bv	dl-online	220	388	none	no
QF_BV/sage/app7/bench_4801.smt2	bothmid	unsat	0	509	4	qf-bv	dl-online	228	395	none	no
QF_BV/sage/app7/bench_4801.smt2	bothmax	unsat	0	509	4	qf-bv	dl-online	220	387	none	no
QF_BV/sage/app7/bench_6043.smt2	base	unsat	0	109	4	qf-bv	dl-online	20	32	none	no
QF_BV/sage/app7/bench_6043.smt2	a4096	unsat	0	109	4	qf-bv	dl-online	20	31	none	no
QF_BV/sage/app7/bench_6043.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	21	32	none	no
QF_BV/sage/app7/bench_6043.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	21	33	none	no
QF_BV/sage/app7/bench_6043.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	20	32	none	no
QF_BV/sage/app7/bench_6043.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	21	33	none	no
QF_BV/sage/app7/bench_7286.smt2	base	unsat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_7286.smt2	a4096	unsat	0	107	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_7286.smt2	n65536	unsat	0	109	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_7286.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_7286.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_7286.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	0	0	none	no
QF_BV/sage/app7/bench_8529.smt2	base	unsat	0	7314	4	qf-bv	fd:parse	4513	7080	none	no
QF_BV/sage/app7/bench_8529.smt2	a4096	unsat	0	7213	4	qf-bv	fd:parse	4504	7040	none	no
QF_BV/sage/app7/bench_8529.smt2	n65536	unsat	0	7214	4	qf-bv	fd:parse	4506	7025	none	no
QF_BV/sage/app7/bench_8529.smt2	n262144	unsat	0	7315	4	qf-bv	fd:parse	4527	7096	none	no
QF_BV/sage/app7/bench_8529.smt2	bothmid	unsat	0	7214	4	qf-bv	fd:parse	4517	7056	none	no
QF_BV/sage/app7/bench_8529.smt2	bothmax	unsat	0	7215	4	qf-bv	fd:parse	4525	7074	none	no
QF_BV/sage/app8/bench_2778.smt2	base	unsat	0	108	4	qf-bv	qf-bv	13	25	none	no
QF_BV/sage/app8/bench_2778.smt2	a4096	unsat	0	108	4	qf-bv	qf-bv	13	26	none	no
QF_BV/sage/app8/bench_2778.smt2	n65536	unsat	0	108	4	qf-bv	qf-bv	13	25	none	no
QF_BV/sage/app8/bench_2778.smt2	n262144	unsat	0	108	4	qf-bv	qf-bv	13	25	none	no
QF_BV/sage/app8/bench_2778.smt2	bothmid	unsat	0	109	4	qf-bv	qf-bv	13	25	none	no
QF_BV/sage/app8/bench_2778.smt2	bothmax	unsat	0	109	4	qf-bv	qf-bv	13	25	none	no
QF_BV/sage/app8/bench_7.smt2	base	unsat	0	108	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app8/bench_7.smt2	a4096	unsat	0	109	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app8/bench_7.smt2	n65536	unsat	0	109	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app8/bench_7.smt2	n262144	unsat	0	108	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app8/bench_7.smt2	bothmid	unsat	0	108	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app8/bench_7.smt2	bothmax	unsat	0	108	4	qf-bv	qf-bv	1	3	none	no
QF_BV/sage/app9/bench_1977.smt2	base	unsat	0	108	4	qf-bv	dl-online	1	1	none	no
QF_BV/sage/app9/bench_1977.smt2	a4096	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app9/bench_1977.smt2	n65536	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app9/bench_1977.smt2	n262144	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app9/bench_1977.smt2	bothmid	unsat	0	109	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app9/bench_1977.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	0	1	none	no
QF_BV/sage/app9/bench_3218.smt2	base	sat	0	208	4	qf-bv	qf-bv	72	100	none	no
QF_BV/sage/app9/bench_3218.smt2	a4096	sat	0	208	4	qf-bv	qf-bv	72	100	none	no
QF_BV/sage/app9/bench_3218.smt2	n65536	sat	0	209	4	qf-bv	qf-bv	72	100	none	no
QF_BV/sage/app9/bench_3218.smt2	n262144	sat	0	209	4	qf-bv	qf-bv	72	100	none	no
QF_BV/sage/app9/bench_3218.smt2	bothmid	sat	0	209	4	qf-bv	qf-bv	72	99	none	no
QF_BV/sage/app9/bench_3218.smt2	bothmax	sat	0	208	4	qf-bv	qf-bv	72	99	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	base	sat	0	5213	4	qf-bv	qf-bv	3914	5087	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	a4096	sat	0	5213	4	qf-bv	qf-bv	3897	5067	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	n65536	sat	0	5112	4	qf-bv	qf-bv	3878	5040	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	n262144	sat	0	5213	4	qf-bv	qf-bv	3912	5082	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	bothmid	sat	0	5213	4	qf-bv	qf-bv	3876	5070	none	no
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	bothmax	sat	0	5213	4	qf-bv	qf-bv	3905	5065	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	base	unsat	0	108	4	qf-bv	dl-online	11	18	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	a4096	unsat	0	109	4	qf-bv	dl-online	11	17	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	n65536	unsat	0	109	4	qf-bv	dl-online	11	17	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	n262144	unsat	0	109	4	qf-bv	dl-online	11	17	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	bothmid	unsat	0	108	4	qf-bv	dl-online	11	17	none	no
QF_BV/stp_samples/run_03230.trace.cond_026599_0x41821d_00.smt2	bothmax	unsat	0	108	4	qf-bv	dl-online	11	17	none	no
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_38_QF_UFLIA.smt2	base	unknown	0	25130	NOROUTE	na	na	na	na	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_38_QF_UFLIA.smt2	a4096	unknown	0	25030	NOROUTE	na	na	na	na	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_38_QF_UFLIA.smt2	n65536	unknown	0	25029	NOROUTE	na	na	na	na	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
QF_UFLIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_38_QF_UFLIA.smt2	n262144	unknown	0	25029	NOROUTE	na	na	na	na	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	no
