file	arm	verdict	rc	wall_ms	attempts	decided_by	bound_by	bound_ms	total_ms	giveup	lever_refused
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	n262144	unsat	0	113	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	bothmid	unsat	0	112	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	bothmax	unsat	0	111	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	base	unsat	0	111	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	a4096	unsat	0	113	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	n65536	unsat	0	112	4	qf-bv	qf-bv	1	2	none	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	n262144	unknown	0	24232	13	none	qf-bv	24053	24104	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	bothmid	unknown	0	24228	13	none	qf-bv	24046	24094	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	bothmax	unknown	0	24234	13	none	qf-bv	24044	24094	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	base	unknown	0	24237	13	none	qf-bv	24054	24105	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	a4096	unknown	0	24235	13	none	qf-bv	24046	24095	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	n65536	unknown	0	24236	13	none	qf-bv	24055	24103	give-up kind=Timeout detail=preprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] combined-theory timeout after scalar backend	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	n262144	sat	0	110	4	qf-bv	qf-bv	29	53	none	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	bothmid	sat	0	111	4	qf-bv	qf-bv	30	53	none	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	bothmax	sat	0	110	4	qf-bv	qf-bv	30	53	none	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	base	sat	0	111	4	qf-bv	qf-bv	32	55	none	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	a4096	sat	0	111	4	qf-bv	qf-bv	30	53	none	no
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	n65536	sat	0	110	4	qf-bv	qf-bv	31	54	none	no
