file	base	base_giveup	guard	guard_giveup	status
x2015_09_10_16_51_26_271_1314294.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_51_41_712_1331017.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_51_57_291_1344651.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_52_08_277_1073324.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_52_28_094_1089146.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_52_47_668_1104093.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_53_07_651_1118923.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_53_27_961_1132522.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_53_49_465_1145510.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
x2015_09_10_16_54_10_439_1158893.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
x2015_09_10_16_54_31_544_1171607.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
x2015_09_10_16_50_11_633_1063661.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
x2015_09_10_16_50_32_269_1077639.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
x2015_09_10_16_50_54_735_1091352.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
x2015_09_10_16_51_15_522_1106474.smt_in.smt2	sat	none	sat	none	unknown
x2015_09_10_16_51_36_098_1121751.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unsat
x2015_09_10_16_51_54_222_1135299.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_52_13_234_1149813.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_52_32_330_1164148.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
x2015_09_10_16_52_51_825_1178012.smt_in.smt2	unsat	none	unsat	none	unknown
x2015_09_10_16_53_10_832_1193178.smt_in.smt2	unsat	none	unsat	none	unsat
x2015_09_10_16_53_29_960_1207699.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_53_53_190_1220748.smt_in.smt2	unknown	give-up kind=Error detail=unsupported by backend: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
x2015_09_10_16_54_18_999_1235798.smt_in.smt2	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
