file	declared	bytes	axeyum	unknown_kind	axeyum_ms	z3	z3_ms	detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/HamiltonianPath/gryzzles.7.lp.smt2	sat	363911	unknown	ResourceLimit	21365	sat	1723	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7053, cnf_vars=26910, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/SchurNumbers/20.18.schur.lp.smt2	unsat	1050891	unknown	ResourceLimit	21777	unsat	7850	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4412, cnf_vars=72055, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/dimitri_yorick.59.steps.8.asp.smt2	unsat	381827	unknown	ResourceLimit	21299	unsat	1537	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2112, cnf_vars=23422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/duthen-990602.51.steps.12.asp.smt2	unsat	482261	unknown	ResourceLimit	21348	unsat	2933	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2648, cnf_vars=29422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/duthen-990602.77.steps.9.asp.smt2	unsat	529916	unknown	ResourceLimit	21739	unsat	1129	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2930, cnf_vars=32425, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/WeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.smt2	sat	207207	unknown	ResourceLimit	21297	sat	5555	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=3508, cnf_vars=13470, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0)
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/bcnscheduling/bcnscheduling105.smt2	unsat	106217	unknown	Timeout	26264	unsat	9259	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/01.500.graph.smt2	unsat	3206867	unknown	Timeout	28246	unsat	10240	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/04.500.graph.smt2	sat	3025099	unknown	Timeout	28917	sat	9252	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/07.500.graph.smt2	sat	2965557	unknown	Timeout	29165	sat	8145	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/10.500.graph.smt2	sat	2801002	unknown	Timeout	28237	sat	9991	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/13.500.graph.smt2	unsat	3468307	unknown	Timeout	29197	unsat	12758	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/16.500.graph.smt2	sat	2920147	unknown	Timeout	28941	sat	7355	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/22.500.graph.smt2	sat	2698193	unknown	Timeout	28802	sat	6735	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/19.500.graph.smt2	sat	3030383	unknown	Timeout	28865	sat	11661	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/planning/plan-30.cvc.smt2	unsat	161070	unknown	ResourceLimit	21452	unsat	436	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2214, cnf_vars=13864, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=1162, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/25.500.graph.smt2	sat	3407543	unknown	Timeout	29193	sat	17473	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/planning/plan-42.cvc.smt2	unsat	230506	unknown	ResourceLimit	21463	unsat	1736	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=3126, cnf_vars=19588, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=1642, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/qlock/qlock-4-10-15.induction.cvc.smt2	sat	223600	unknown	ResourceLimit	21681	sat	440	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4050, cnf_vars=22333, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=3569, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/28.500.graph.smt2	unsat	3222060	unknown	Timeout	28411	unsat	15254	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/qlock/qlock-4-10-21.induction.cvc.smt2	sat	315536	unknown	ResourceLimit	22169	sat	632	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5658, cnf_vars=31231, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=4997, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/parity/31.500.graph.smt2	sat	3342074	unknown	Timeout	28386	sat	18661	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/qlock/qlock-4-10-27.induction.cvc.smt2	sat	408247	unknown	ResourceLimit	21848	sat	1127	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7266, cnf_vars=40129, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=6425, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/qlock/qlock-4-10-33.induction.cvc.smt2	sat	500930	unknown	ResourceLimit	22292	sat	1836	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=8874, cnf_vars=49027, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=7853, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/qlock/qlock-4-10-39.induction.cvc.smt2	sat	593606	unknown	ResourceLimit	22581	sat	4336	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=10482, cnf_vars=56836, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=8192, blocking_lemma
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/n_queen/queen31-1.smt2	sat	39760	unknown	ResourceLimit	21183	sat	1132	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2852, cnf_vars=6168, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=465, blocking_lemmas=0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/n_queen/queen42-1.smt2	sat	73035	unknown	ResourceLimit	21842	sat	2236	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5250, cnf_vars=11360, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=861, blocking_lemmas=
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/n_queen/queen86-1.smt2	sat	314788	unknown	Timeout	28986	sat	1835	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/n_queen/queen53-1.smt2	sat	117646	unknown	ResourceLimit	22258	sat	15484	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=8374, cnf_vars=18125, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=1378, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen29-1.smt2	sat	37087	unknown	ResourceLimit	21221	sat	228	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2714, cnf_vars=6108, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=681, blocking_lemmas=0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen50-1.smt2	sat	108524	unknown	ResourceLimit	22269	sat	325	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7838, cnf_vars=17385, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=1710, blocking_lemmas
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen61-1.smt2	sat	161994	unknown	ResourceLimit	24062	sat	525	lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=11578, cnf_vars=25580, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=2425, blocking_lemma
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen72-1.smt2	sat	225854	unknown	Timeout	25974	sat	326	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/n_queen/queen97-1.smt2	sat	401314	unknown	Timeout	30098	sat	21553	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/gp10_03_mkspan1079.smt2	unsat	64827	unknown	Timeout	26189	unsat	924	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_10x10_1_mkspan639.smt2	sat	64772	unknown	Timeout	26169	sat	1136	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_10x10_7_mkspan617.smt2	sat	64736	unknown	Timeout	26162	sat	530	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_1_mkspan1140.smt2	sat	223383	unknown	Timeout	26420	sat	1019	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_2_mkspan933.smt2	sat	223242	unknown	Timeout	26283	sat	1641	preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_5_mkspan1174.smt2	sat	223635	unknown	Timeout	26386	sat	855	preprocessed dispatch timeout after reduced solve
