file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	qtrace	giveup
UFDTNIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__decimal_fixed.adb_70_52_overflow_check2___00.smt2	unknown	0	24133	12	none	q:timeout	fd:bounded-completeness-unsat	24032	24033	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__dynamic_fixed.adb_7_19_range_check___00.smt2	unknown	0	24133	12	none	q:timeout	fd:bounded-completeness-unsat	24035	24036	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_48_22_assert2___00.smt2	unknown	0	24123	12	none	q:timeout	fd:bounded-completeness-unsat	24052	24053	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_70_22_assert2___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24040	24041	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/M823-017__fixed_points__ordinary_fixed.adb_94_17_range_check2___00.smt2	unknown	0	24129	12	none	q:timeout	fd:bounded-completeness-unsat	24054	24055	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/N401-026__variant__loop_tutorial.adb_39_19_overflow_check___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24040	24041	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O416-002__dynamic_predicate__dynamic_preds.adb_151_31_predicate_check___00.smt2	unknown	0	24127	12	none	q:timeout	fd:bounded-completeness-unsat	24034	24035	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O416-002__dynamic_predicate__dynamic_preds.adb_87_22_predicate_check___00.smt2	unknown	0	24125	12	none	q:timeout	fd:bounded-completeness-unsat	24043	24044	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O429-042__stdlib_tasking__ada_real_time.ads_181_58_overflow_check___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24032	24034	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O429-042__stdlib_tasking__ada_real_time.ads_274_54_overflow_check___00.smt2	unknown	0	24132	12	none	q:timeout	fd:bounded-completeness-unsat	24036	24038	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O512-022__hello_world__after_tax.adb_7_22_overflow_check___00.smt2	unknown	0	24127	12	none	q:timeout	fd:bounded-completeness-unsat	24034	24035	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O512-022__pgcd_ppcm__a.adb_32_14_overflow_check___00.smt2	unknown	0	24125	12	none	q:timeout	fd:bounded-completeness-unsat	24048	24048	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O512-022__power_and_sum__power_and_sum.adb_36_33_loop_invariant_preserv___00.smt2	unknown	0	17221	19	none	q:mbqi	fd:bounded-completeness-unsat	13989	17106	na	na	na	egraph@3.113:declined;(+22 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 1 rounds (no further instance to admit; more rounds cannot help)
UFDTNIRA/20200306-Kanig/spark2014bench/O512-022__students__students.adb_17_22_assert___00.smt2	unknown	0	24127	12	none	q:timeout	fd:bounded-completeness-unsat	24065	24067	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O512-022__students__students.adb_54_43_range_check___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24052	24053	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O521-007__fxp_div_int_result__fxp_div.adb_34_29_precondition___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24058	24059	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__conversion_fixed.adb_15_22_assert___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24039	24040	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__fraction_fixed.adb_47_28_overflow_check___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24045	24046	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__fraction_fixed.adb_71_22_assert___00.smt2	unknown	0	24133	12	none	q:timeout	fd:bounded-completeness-unsat	24033	24034	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_102_25_assert___00.smt2	unknown	0	24127	12	none	q:timeout	fd:bounded-completeness-unsat	24032	24033	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_49_16_range_check___00.smt2	unknown	0	24132	12	none	q:timeout	fd:bounded-completeness-unsat	24054	24055	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O813-018__fixed_points__integer_fixed.adb_71_14_division_check___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24056	24057	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/O826-012__counter__test.adb_11_17_overflow_check___00.smt2	unknown	0	16218	76	none	q:egraph	fd:bounded-completeness-unsat	3841	16159	na	na	na	egraph@4.121:declined;egraph@3.138:declined;egraph@2.394:declined;egraph@1.817:declined;(+53 segments of other stages dropped)	give-up kind=Incomplete detail=no model within the bounded integer width 32; widen the bound
UFDTNIRA/20200306-Kanig/spark2014bench/OA06-004__mul_div__mul_div_2.ads_13_43_division_check___00.smt2	unknown	0	24123	12	none	q:timeout	fd:bounded-completeness-unsat	24045	24047	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mod_lemmas.adb_29_21_division_check___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24037	24038	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mod_lemmas.adb_76_23_division_check___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24042	24043	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_158_40_overflow_check___00.smt2	unknown	0	13118	76	none	q:egraph	fd:bounded-completeness-unsat	1905	13061	na	na	na	egraph@2.410:declined;egraph@2.351:declined;egraph@2.274:declined;egraph@2.208:declined;(+53 segments of other stages dropped)	give-up kind=Incomplete detail=no model within the bounded integer width 32; widen the bound
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_lemmas__test_arith.adb_121_7_precondition___00.smt2	unknown	0	24124	12	none	q:timeout	fd:bounded-completeness-unsat	24031	24032	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_lemmas__test_arith.adb_225_4_precondition___00.smt2	unknown	0	24133	12	none	q:timeout	fd:bounded-completeness-unsat	24029	24030	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/P510-019__user_lemma__user_lemma.adb_11_22_assert___00.smt2	unknown	0	24132	12	none	q:timeout	fd:bounded-completeness-unsat	24040	24040	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/PB03-020__unsoundness__fix.adb_6_15_range_check___00.smt2	unknown	0	24129	12	none	q:timeout	fd:bounded-completeness-unsat	24050	24051	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/QC08-002__loopinv__where_are_the_run_time_errors.adb_11_30_loop_invariant_preserv___00.smt2	unknown	0	24126	12	none	q:timeout	fd:bounded-completeness-unsat	24064	24065	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R206-018__itp_mix__why_0df7dc_zilch-T-h__00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24046	24047	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R220-054__fixed_point_small__fp_test_div.adb_7_14_overflow_check___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24033	24034	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R220-054__fixed_point_small__fp_test_mult.ads_16_31_overflow_check___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24047	24048	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R427-016__check_on_param_call__formals_rec_split_pred.adb_44_14_formals_rec_split_pred.adb_85_4_discriminant_check___00.smt2	unknown	0	24132	12	none	q:timeout	fd:bounded-completeness-unsat	24049	24053	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R427-016__check_on_param_call__formals_rec_split_pred.adb_67_22_discriminant_check___00.smt2	unknown	0	24134	12	none	q:timeout	fd:bounded-completeness-unsat	24034	24037	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_02ed1c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24134	83	none	q:mbqi	fd:bounded-completeness-unsat	5934	24024	na	na	na	egraph@0.532:declined;egraph@2.205:declined;egraph@1.082:declined;egraph@1.355:declined;egraph@1.218:declined;egraph@1.146:declined;egraph@0.669:declined;egraph@23.149:declined;(+974 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_130a74_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	16021	70	none	q:mbqi	fd:bounded-completeness-unsat	2400	15993	na	na	na	egraph@0.337:declined;egraph@1.820:declined;egraph@0.670:declined;egraph@7.000:unsupported->decline;egraph@1.397:declined;egraph@0.814:declined;egraph@0.662:declined;(+457 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_153aae_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	18324	46	none	q:mbqi	fd:bounded-completeness-unsat	5589	18280	na	na	na	egraph@3.090:declined;egraph@11.473:unsupported->decline;egraph@1.214:declined;(+337 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation stopped after 3 rounds: the remaining budget could not fit another round with growth headroom
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_1aee9b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25034	83	none	q:mbqi	q:uf-fmf-probe	9257	22928	q:uf-fmf-probe	2071	euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.149:unsupported->decline;egraph@0.066:declined;egraph@0.070:declined;egraph@0.143:declined;egraph@0.048:declined;egraph@0.206:declined;egraph@0.044:declined;egraph@3.114:declined;(+154 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_237d50_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24227	59	none	q:mbqi	fd:bounded-completeness-unsat	6220	24104	na	na	na	egraph@1.437:declined;egraph@0.843:declined;egraph@0.283:declined;egraph@7.104:declined;egraph@1.631:declined;egraph@23.243:declined;(+96 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_25440f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24128	65	none	q:mbqi	fd:bounded-completeness-unsat	9734	24033	na	na	na	egraph@0.296:declined;egraph@2.200:declined;egraph@1.089:declined;egraph@0.876:declined;egraph@1.015:declined;egraph@23.165:declined;(+331 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_27acee_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	23027	51	none	q:mbqi	fd:bounded-completeness-unsat	7878	22970	na	na	na	egraph@0.789:declined;egraph@7.220:declined;egraph@20.726:unsupported->decline;egraph@0.441:declined;(+323 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2b05b1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	15422	80	none	q:mbqi	fd:bounded-completeness-unsat	1099	15329	na	na	na	egraph@0.693:declined;egraph@1.136:declined;egraph@0.679:declined;egraph@4.552:unsupported->decline;egraph@1.505:declined;egraph@1.148:declined;egraph@1.014:declined;(+666 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2d76d6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	18824	60	none	q:mbqi	fd:bounded-completeness-unsat	4331	18704	na	na	na	egraph@0.778:declined;egraph@3.947:declined;egraph@0.691:declined;egraph@12.113:unsupported->decline;egraph@1.290:declined;egraph@1.614:declined;(+318 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_36f783_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24136	79	none	q:mbqi	fd:bounded-completeness-unsat	5262	24033	na	na	na	egraph@0.339:declined;egraph@1.577:declined;egraph@0.736:declined;egraph@1.359:declined;egraph@1.246:declined;egraph@0.997:declined;egraph@0.788:declined;egraph@23.144:declined;(+1220 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_3fbd8e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	1909	56	none	q:valid-universal-qf	fd:bounded-completeness-unsat	780	1888	na	na	na	egraph@0.029:declined;egraph@0.024:declined;egraph@0.075:unsupported->decline;egraph@0.036:declined;egraph@0.842:unsupported->decline;(+65 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #1157 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_4ee3ba_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	16023	73	none	q:mbqi	fd:bounded-completeness-unsat	2487	15937	na	na	na	egraph@0.713:declined;egraph@1.529:declined;egraph@0.364:declined;egraph@6.444:unsupported->decline;egraph@1.332:declined;egraph@1.230:declined;egraph@1.314:declined;(+578 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_582323_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24630	87	none	q:mbqi	fd:bounded-completeness-unsat	6005	24543	na	na	na	egraph@1.209:declined;egraph@1.003:declined;egraph@0.341:declined;egraph@1.066:declined;egraph@1.760:declined;egraph@1.794:declined;egraph@1.646:declined;egraph@23.679:declined;(+85 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_5f5f52_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24129	70	none	q:mbqi	fd:bounded-completeness-unsat	6037	24048	na	na	na	egraph@2.452:declined;egraph@2.329:declined;egraph@0.563:declined;egraph@1.442:declined;egraph@1.166:declined;egraph@0.977:declined;egraph@23.238:declined;(+577 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_65ee1e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24328	71	none	q:mbqi	fd:bounded-completeness-unsat	5676	24205	na	na	na	egraph@1.034:declined;egraph@3.219:declined;egraph@0.396:declined;egraph@1.439:declined;egraph@1.075:declined;egraph@1.148:declined;egraph@23.369:declined;(+369 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_69d00e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25036	37	none	q:mbqi	q:mbqi-quick	8812	17739	q:mbqi-quick	7261	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.650:declined;egraph@4.947:declined;egraph@0.958:declined;(+58 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_6c6193_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24136	48	none	q:mbqi	fd:bounded-completeness-unsat	8532	24080	na	na	na	egraph@1.481:declined;egraph@5.117:declined;egraph@1.089:declined;egraph@6.418:declined;egraph@23.139:declined;(+54 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_6e5e90_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	18924	42	none	q:mbqi	fd:bounded-completeness-unsat	6378	18877	na	na	na	egraph@3.352:declined;egraph@12.654:unsupported->decline;egraph@1.329:declined;(+316 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_702a81_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	22926	51	none	q:mbqi	fd:bounded-completeness-unsat	7712	22856	na	na	na	egraph@0.781:declined;egraph@7.471:declined;egraph@20.549:unsupported->decline;egraph@0.399:declined;(+313 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_75b13f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25029	36	none	q:mbqi-quick	q:mbqi-quick	8195	23844	q:mbqi-quick	1155	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.848:declined;egraph@6.399:declined;egraph@1.028:declined;(+292 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_77e070_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	22127	49	none	q:mbqi	fd:bounded-completeness-unsat	7958	22047	na	na	na	egraph@0.902:declined;egraph@6.013:declined;egraph@18.795:unsupported->decline;egraph@1.298:declined;(+280 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_7de4f6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24129	68	none	q:mbqi	fd:bounded-completeness-unsat	5651	24030	na	na	na	egraph@1.724:declined;egraph@2.850:declined;egraph@0.227:declined;egraph@1.211:declined;egraph@0.805:declined;egraph@0.199:declined;egraph@23.237:declined;(+536 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_820e40_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24134	70	none	q:mbqi	fd:bounded-completeness-unsat	6290	24026	na	na	na	egraph@2.223:declined;egraph@2.388:declined;egraph@0.480:declined;egraph@1.345:declined;egraph@1.171:declined;egraph@0.829:declined;egraph@23.176:declined;(+577 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_83c3db_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24134	54	none	q:mbqi	fd:bounded-completeness-unsat	5032	24040	na	na	na	egraph@0.984:declined;egraph@4.951:declined;egraph@0.721:declined;egraph@1.271:declined;egraph@23.212:declined;(+284 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_88474a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24527	60	none	q:mbqi	fd:bounded-completeness-unsat	7950	24463	na	na	na	egraph@2.315:declined;egraph@5.080:declined;egraph@0.560:declined;egraph@1.570:declined;egraph@1.417:declined;egraph@23.619:declined;(+96 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_89d3e8_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	7616	70	none	q:mbqi	fd:bounded-completeness-unsat	1835	7546	na	na	na	egraph@0.086:declined;egraph@0.088:declined;egraph@0.216:declined;egraph@0.185:declined;egraph@0.226:declined;egraph@0.228:declined;egraph@4.886:unsupported->decline;(+57 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #2229 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast
